01.06.2020 00:00;Bel_A117/MP1;Vwz_A117/MP1;Bel_A117_MP2;Vwz_A117_MP2;Bel_A117_MP3;Vwz_A117_MP3;Bel_A117_MP4;Vwz_A117_MP4;Bel_A118_MP3;Vwz_A118_MP3;Bel_A88_MP2;Vwz_A88_MP2;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_FG-AF_41a;Vwz_FG-AF_41a;Bel_FG-AF_41b;Vwz_FG-AF_41b;Bel_FG-AF_BF41a;Vwz_FG-AF_BF41a;Bel_FG-AF_BF41b;Vwz_FG-AF_BF41b
03.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;3;3910;22;1003132;6;80240;876;731679;757;602353;160;54480;3;6030;3;6020;3;6030;0;3600000
03.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;8;11740;33;1230703;9;220510;973;901629;920;914928;133;88730;3;6030;3;6030;3;6010;0;3600000
03.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;18;24600;57;1441596;2;110623;1025;1590587;893;1303094;100;72650;2;4020;2;4020;2;4010;0;3600000
03.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;13;21610;49;1637263;6;41540;880;1011493;890;1394971;99;59490;3;6030;3;6020;3;6020;0;3600000
03.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;9;11730;41;1143452;3;89190;765;616605;764;866053;159;44940;3;6030;3;6020;3;6020;0;3600000
03.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;25;873749;11;232721;520;357817;548;392351;116;84942;3;6020;3;6030;3;6030;0;3600000
03.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;3;3910;11;426841;2;7040;408;280098;364;248969;144;45020;2;4000;2;4000;2;4010;0;3600000
03.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;4;5220;3;62800;4;47549;246;143770;268;193080;97;27364;2;4020;2;4020;2;4020;0;3600000
03.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;3;122988;0;0;144;82630;97;64830;62;18200;3;6030;3;6020;3;6020;0;3600000
03.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;3;23080;1;26770;63;41920;49;34420;25;11570;2;4020;2;4010;2;4010;0;3600000
04.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;22180;0;0;31;22010;25;21020;16;5290;1;2010;1;2000;1;2010;0;3600000
04.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;980;0;0;16;14340;18;14560;9;8130;0;0;0;0;0;0;0;3600000
04.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20960;2;22780;28;17970;19;14520;18;8340;0;0;0;0;0;0;0;3600000
04.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19560;0;0;46;29839;27;22250;23;11200;0;0;0;0;0;0;0;3600000
04.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21060;0;0;71;49340;81;53690;36;18350;2;4020;2;4020;2;4000;0;3600000
04.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;3;3910;1;30460;0;0;261;181033;305;211281;89;31790;3;6045;3;6020;2;4000;0;3600000
04.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;6;7840;7;214815;0;0;662;513318;512;350170;164;48200;3;6010;3;6020;3;6026;0;3600000
04.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;4;5220;20;650875;0;0;853;732477;854;823074;153;74580;3;6030;3;6020;3;6010;0;3600000
04.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;5;6550;14;483142;3;48950;756;576351;743;695811;146;117000;3;6030;3;6030;3;6020;0;3600000
04.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;3;3930;26;1163606;4;57470;717;561650;642;556482;140;46960;2;4010;2;4010;2;4020;0;3600000
04.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;2;2610;18;690649;4;37740;679;502130;671;588199;155;48940;2;4020;2;4020;2;4020;0;3600000
04.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;6;8969;23;854663;3;30380;718;525200;757;691910;124;45840;2;4020;2;4000;2;4020;0;3600000
04.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;3;3930;40;1275228;2;16240;778;800172;746;712738;134;145650;2;4010;2;4000;2;4010;0;3600000
04.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;7;9030;28;1027768;9;97620;783;767540;821;718301;122;113640;2;4000;3;6000;3;6052;0;3600000
04.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;16;32890;31;993900;4;63680;818;674249;775;753924;128;73850;3;6030;3;6020;3;6030;0;3600000
04.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;16;31088;33;1194760;3;102940;960;812477;877;885094;129;60350;3;6033;3;6030;3;6030;0;3600000
04.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;16;24970;43;1350281;1;79130;989;1071370;970;911328;137;85619;3;6030;3;6030;3;6020;0;3600000
04.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;8;16810;46;1325922;4;20790;931;1042369;884;841537;112;95073;3;6030;3;6020;3;6030;0;3600000
04.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;5;6540;37;1283862;6;109370;761;614390;680;659741;145;58790;3;6000;3;6020;3;6030;0;3600000
04.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;2;2610;16;620909;2;75010;414;252546;482;319042;138;69636;3;6010;3;6010;3;6030;0;3600000
04.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;9;13949;7;232650;5;45320;316;189741;300;189136;106;30980;2;4010;2;4010;2;4010;0;3600000
04.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;8;160100;3;89350;250;152912;261;165830;75;20290;2;4010;2;4027;2;4020;0;3600000
04.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;3;48040;1;19630;135;80300;100;65553;61;21240;3;6030;3;6020;3;6020;0;3600000
04.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;22130;0;0;62;43700;49;34620;22;9180;2;4020;2;4020;2;4010;0;3600000
05.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20611;0;0;25;21061;18;14520;11;5700;1;2010;1;2010;1;2010;0;3600000
05.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;15220;14;10620;12;6180;0;0;0;0;0;0;0;3600000
05.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1400;2;9280;29;19760;17;11900;19;10290;0;0;0;0;0;0;0;3600000
05.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;2;39500;0;0;42;25630;21;17120;23;9200;0;0;0;0;0;0;0;3600000
05.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;61600;81;52680;45;22560;2;4020;2;4020;2;4010;0;3600000
05.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;4;5810;3;55000;0;0;272;189250;302;220760;81;36460;3;6050;3;6020;1;2010;0;3600000
05.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;4;5230;12;457251;0;0;580;384403;518;388499;138;48380;3;6030;3;6010;2;4020;0;3600000
05.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;5;6540;15;475869;1;476186;852;725935;811;729494;156;70250;3;6030;3;6030;3;6020;0;3600000
05.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;8;10480;16;523251;0;0;794;687204;755;692753;153;114820;3;6030;3;6020;2;4010;0;3600000
05.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;21;679320;1;19160;689;538372;670;567000;129;56750;2;4020;2;4020;2;4010;0;3600000
05.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;15;28200;17;736688;0;0;729;567352;695;612544;137;82777;2;4020;2;4020;2;4010;0;3600000
05.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;27;52633;26;922124;4;155990;750;608559;746;756219;123;71520;2;4020;2;4000;2;4000;0;3600000
05.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;4;5230;41;1286721;6;163804;816;663118;786;792071;155;131690;2;4020;2;4010;2;4010;0;3600000
05.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;1;1300;19;707553;3;156670;813;615286;749;588621;139;96050;3;6010;3;6020;3;6030;0;3600000
05.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;14;18937;26;1053858;2;189330;888;766223;779;663568;151;55440;3;6030;3;6030;3;6030;0;3600000
05.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;12;15700;27;927615;5;39330;904;827019;905;814473;145;57958;3;6020;3;6010;3;6010;0;3600000
05.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;27;37690;47;1203968;0;0;944;1144800;921;1045200;95;40090;3;6010;3;6030;3;6030;0;3600000
05.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;11;18210;54;1489184;1;670;854;659378;906;885135;106;65310;3;6020;3;6020;3;6020;0;3600000
05.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;7;9300;39;1268291;1;520;708;515093;682;584952;132;38980;3;6030;3;6030;3;6020;0;3600000
05.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;2;2610;10;446800;1;2590;500;303162;464;324600;146;44890;3;6020;3;6030;2;4020;0;3600000
05.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;2;4900;14;511967;8;242963;390;238047;354;232522;129;38850;2;4020;2;4020;2;4010;0;3600000
05.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;3;3930;9;251230;2;1120;270;165810;249;180860;95;26610;2;4041;2;4010;1;2000;0;3600000
05.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20480;0;0;147;86860;105;65190;70;20430;3;6010;3;6020;3;6030;0;3600000
05.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;1310;0;0;0;0;60;38700;52;41900;26;10500;1;2010;2;4010;2;4020;0;3600000
06.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;2;2620;1;21310;0;0;32;20900;22;15970;15;7940;1;2000;1;2010;1;2010;0;3600000
06.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;23630;17;16030;13;7180;0;0;0;0;0;0;0;3600000
06.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;520;0;0;29;18640;18;14110;16;8000;0;0;0;0;0;0;0;3600000
06.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19870;0;0;43;28451;23;19140;21;10820;0;0;0;0;0;0;0;3600000
06.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;68750;82;58400;37;20680;2;4020;2;4020;2;4010;0;3600000
06.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;21900;0;0;279;188860;293;185660;91;28740;3;6030;3;6010;3;6030;0;3600000
06.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;7;9150;6;236422;0;0;567;372104;526;356483;147;65070;3;6030;3;6020;3;6020;0;3600000
06.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;3;3910;17;657368;1;826286;843;656745;841;795553;181;94280;3;6030;3;6030;2;4020;0;3600000
06.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;4;5290;23;886997;1;64177;810;767484;697;618492;134;171190;3;6020;3;6020;2;4010;0;3600000
06.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;1;1310;29;1315273;5;65270;783;553201;612;536103;137;58614;2;4010;2;4010;1;2010;0;3600000
06.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;2;2620;18;694357;4;135090;744;600452;712;579190;120;47700;2;4020;2;4020;2;4020;0;3600000
06.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;7;9490;25;930181;3;81810;795;732125;756;682330;94;67330;2;4020;2;4010;2;4000;0;3600000
06.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;37;1103671;1;64960;814;713021;778;692628;113;50973;2;4010;2;4010;2;4020;0;3600000
06.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;3;3920;27;1108320;2;11450;833;687473;806;750240;130;49670;3;6020;3;6030;3;6020;0;3600000
06.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;2;2600;20;709120;2;85060;913;851300;844;853601;118;69660;3;6030;3;6020;3;6030;0;3600000
06.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;5;6530;35;1139329;7;128158;986;1215939;893;1039319;93;82800;3;6030;3;6030;3;6030;0;3600000
06.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;13;17348;46;1364930;4;94810;966;1267302;916;1182538;129;65610;3;6020;3;6030;3;6020;0;3600000
06.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;3;3930;43;1294988;5;78120;958;1111231;861;1188469;131;64160;3;6030;3;6020;3;6030;0;3600000
06.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;4;5240;32;1215940;2;68600;772;529640;712;591482;168;47330;3;6020;3;6030;3;6020;0;3600000
06.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;15;669113;4;57840;476;291646;506;341329;133;37942;3;6030;3;6020;3;6020;0;3600000
06.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;2;2620;10;310491;6;174396;352;213070;330;204479;139;38740;2;4010;2;4010;2;4020;0;3600000
06.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;21020;0;0;293;174970;277;161580;145;41260;2;4020;2;4020;2;4020;0;3600000
06.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;1;1300;2;43260;0;0;139;81250;109;68846;72;19980;2;4020;2;4020;2;4000;0;3600000
06.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;43210;53;37130;40;16430;2;4020;2;4020;2;4010;0;3600000
07.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;85190;1;19760;34;25420;23;21740;15;7800;1;2010;1;2010;1;2010;0;3600000
07.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2450;20;15280;13;11120;11;6290;0;0;0;0;0;0;0;3600000
07.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;21210;16;10380;19;9470;0;0;0;0;0;0;0;3600000
07.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;2;43400;0;0;44;34930;23;17740;28;14680;0;0;0;0;0;0;0;3600000
07.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;2;21200;0;0;90;57670;84;61180;34;17770;2;4010;2;4054;2;4010;0;3600000
07.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;4;5220;1;26070;0;0;290;181860;269;169320;96;35850;3;6030;3;6030;3;6010;0;3600000
07.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;9;14430;9;342500;0;0;559;367550;505;374798;152;52470;3;6010;3;6020;2;4010;0;3600000
07.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;7;9150;14;683887;5;340780;809;559704;754;787703;160;108640;3;6030;3;6030;3;6010;0;3600000
07.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;1;1300;16;655041;1;9960;793;597167;686;525765;174;109360;2;4020;2;4010;2;4020;0;3600000
07.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;3;3910;23;775208;5;64930;799;701081;642;648360;135;99950;2;4040;2;4020;2;4010;0;3600000
07.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;1;1310;27;808629;1;16844;787;645978;775;788355;134;74390;2;4010;2;4020;2;4010;0;3600000
07.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;7;9120;23;1016509;7;135030;830;846671;811;1056772;124;116040;2;4020;2;4010;2;4020;0;3600000
07.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;16;27260;35;1301781;5;127970;944;977563;873;1127097;139;93390;2;4020;2;4020;2;4020;0;3600000
07.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;1;1300;26;1039964;2;52240;952;854619;881;1246507;149;124482;3;6020;3;6020;3;6030;0;3600000
07.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;9;14460;31;1067434;6;183894;1013;1097816;891;1044419;103;94870;2;4020;3;6020;3;6020;0;3600000
07.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;7;9150;32;852740;10;436319;1027;1015870;980;1023147;124;44669;3;6030;3;6020;3;6020;0;3600000
07.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;13;18789;48;1547836;1;1570;775;1918042;893;1062325;27;26430;3;6020;3;6030;3;6020;0;3600000
07.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;8;10300;42;1339174;3;19340;935;1293295;804;800958;109;44120;3;6020;3;6030;3;6030;0;3600000
07.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;2;3870;37;1180579;3;6370;842;618539;802;724171;184;98100;3;6020;3;6020;3;6030;0;3600000
07.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;3;3920;31;671945;4;34130;584;379546;653;477223;123;48870;3;6020;3;6020;3;6020;0;3600000
07.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;2;2620;13;332993;1;28830;464;272418;430;301371;143;46120;2;4020;2;4020;2;4020;0;3600000
07.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;2;2600;10;167919;7;61720;322;184710;341;209539;106;27910;2;4010;2;4020;1;2010;0;3600000
07.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;2;2620;3;23110;5;40890;185;108750;154;93110;81;22710;3;6020;3;6030;3;6030;0;3600000
07.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;3;46810;1;20920;70;41841;66;44140;30;12210;2;4020;2;4010;2;4010;0;3600000
08.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21050;1;870;45;29420;27;18120;25;13040;1;2010;1;2010;1;2000;0;3600000
08.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5770;30;15860;13;7840;16;5160;0;0;0;0;0;0;0;3600000
08.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6860;22;11720;7;2560;0;0;0;0;0;0;0;3600000
08.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19440;1;18890;34;18180;22;14700;17;7410;0;0;0;0;0;0;0;3600000
08.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21260;1;340;44;28880;23;13280;21;9050;0;0;0;0;0;0;0;3600000
08.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;1310;3;24000;0;0;119;68150;118;69720;59;20310;2;4010;2;4020;2;4020;0;3600000
08.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;1300;6;194947;0;0;199;112468;128;78340;70;21780;2;4032;2;4010;2;4020;0;3600000
08.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;1;1310;8;315492;2;45860;329;229452;215;138870;114;38110;2;4020;2;4020;2;4010;0;3600000
08.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;5;6510;8;242400;4;98780;500;314150;401;244550;138;77970;2;4010;2;4020;2;4020;0;3600000
08.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;4;5210;13;549890;0;0;656;397367;589;428115;165;43600;2;4010;2;4010;2;4020;0;3600000
08.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;2;2600;17;635253;2;83970;783;534476;666;511840;153;55540;2;4020;2;4020;2;4020;0;3600000
08.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;2;2610;21;806610;2;13340;874;622541;816;665093;127;64160;2;4010;2;4020;2;4020;0;3600000
08.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;7;9130;25;721722;10;193210;879;734698;845;760522;126;44070;2;4020;2;4020;2;4000;0;3600000
08.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;7;9130;29;910930;5;35000;913;807636;823;730081;114;96960;2;4020;2;4000;2;4000;0;3600000
08.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;3;3910;23;855992;2;30090;878;751768;848;668350;138;69290;2;4010;2;4010;2;4010;0;3600000
08.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;2;2600;23;702662;2;67490;834;635740;800;576474;137;42060;2;4020;2;4010;2;4010;0;3600000
08.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;2;3870;17;564131;7;208717;794;527200;701;547529;117;35690;2;4020;2;4020;2;4010;0;3600000
08.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;2;3860;26;820132;5;36480;690;419110;698;493664;136;48757;2;4020;2;4010;2;4000;0;3600000
08.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;9;15560;21;829441;7;59098;702;465564;702;524468;152;66384;2;4010;2;4010;2;4020;0;3600000
08.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;2;2600;6;114390;4;38995;500;312300;502;311430;144;66150;2;4010;2;4020;1;2000;0;3600000
08.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;4;5210;2;60080;4;27650;371;218500;429;261990;110;38720;2;4020;2;4020;2;4010;0;3600000
08.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;1;1300;9;165920;1;21550;373;212583;380;220491;143;33980;2;4020;2;4010;2;4020;0;3600000
08.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;1;2560;1;1180;2;2840;141;73690;122;71090;77;20470;2;4020;2;4020;2;4020;0;3600000
08.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;15840;3;96270;67;31280;60;33340;31;10090;2;4010;2;4000;2;4000;0;3600000
09.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16310;52;27390;42;23850;25;8620;1;2010;1;2010;1;2010;0;3600000
09.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;14970;11;5500;18;5460;0;0;0;0;0;0;0;3600000
09.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6930;15;8170;8;2220;0;0;0;0;0;0;0;3600000
09.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;500;18;8150;10;5240;13;4080;0;0;0;0;0;0;0;3600000
09.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17260;35;17650;25;14520;15;5890;0;0;0;0;0;0;0;3600000
09.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;5;62870;0;0;76;38940;73;37930;45;16780;1;2010;1;2000;1;2010;0;3600000
09.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25321;88;47171;58;30640;57;17740;1;2010;1;2010;1;2010;0;3600000
09.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;3;155234;1;2430;99;53290;69;38520;45;13900;1;2021;1;2010;1;2010;0;3600000
09.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;1;1300;2;126807;0;0;157;86510;160;84470;60;15740;1;2000;1;2010;1;2010;0;3600000
09.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;9;365836;0;0;285;158096;291;161116;105;38840;1;2000;1;2010;1;2010;0;3600000
09.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;16;25953;8;330020;1;5060;418;239119;427;230271;123;34650;1;2010;1;2010;1;2010;0;3600000
09.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;5;6370;9;325281;3;6018;595;382782;531;303501;144;39930;1;2010;1;2000;1;2010;0;3600000
09.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;4;5190;12;390890;5;22820;607;452409;584;365760;132;59590;1;2010;1;2010;1;2010;0;3600000
09.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;10;12990;19;542432;4;52930;644;461145;609;367610;130;44240;1;2000;1;2000;1;2010;0;3600000
09.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;12;18600;11;437720;6;75940;649;457390;616;356496;130;36690;1;2000;1;2010;1;2010;0;3600000
09.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;3;5150;16;397088;2;73070;625;450350;581;365729;109;41300;1;2010;1;2010;1;2000;0;3600000
09.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;11;487559;6;165814;565;372809;546;322730;111;30340;1;2010;1;2000;1;2000;0;3600000
09.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;11;14290;17;515762;2;1520;592;443062;580;385970;128;40430;1;2010;1;2010;1;2000;0;3600000
09.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;3;3880;8;239290;4;219830;565;352458;510;297730;190;57230;1;2010;1;2010;1;2010;0;3600000
09.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;7;10380;21;464874;10;108560;457;284970;489;387800;133;76040;1;2010;1;2010;1;2010;0;3600000
09.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;5;6500;10;287840;3;69020;382;221803;417;261121;129;36030;1;2000;1;2010;1;2010;0;3600000
09.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;1;1300;3;29713;2;23370;284;153139;291;164369;107;31510;1;2010;1;2010;1;2010;0;3600000
09.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;3;30680;5;69200;123;85820;110;67510;47;13940;1;2010;1;2010;1;2010;0;3600000
09.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19020;1;20050;56;32410;36;25000;28;11500;1;2000;1;2010;1;2010;0;3600000
10.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;20130;25;17390;12;4950;0;0;0;0;0;0;0;3600000
10.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18800;28;19900;11;9120;14;6050;0;0;0;0;0;0;0;3600000
10.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;20310;17;15020;16;7410;0;0;0;0;0;0;0;3600000
10.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19981;0;0;33;22300;22;15200;20;9480;0;0;0;0;0;0;0;3600000
10.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;45840;73;50646;38;14380;2;4020;2;4010;2;4010;0;3600000
10.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;3;3910;1;820;0;0;262;154271;291;192426;96;62410;2;4020;3;6020;2;4020;0;3600000
10.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;5;7820;9;348230;0;0;537;594001;503;395357;150;47210;3;6030;3;6030;2;4020;0;3600000
10.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;9;11750;15;457121;1;547804;845;652638;849;927809;154;85090;3;6010;3;6049;2;4010;0;3600000
10.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;3;3910;21;664858;1;1550;798;668364;704;597424;143;80980;3;6020;3;6030;3;6010;0;3600000
10.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;4;6060;19;848870;2;88008;712;520031;641;568376;129;49230;2;4020;2;4020;2;4010;0;3600000
10.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;10;16559;27;970678;1;47690;732;570172;725;618560;125;76640;2;4020;2;4020;1;2010;0;3600000
10.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;2;2600;20;849824;1;2550;763;609531;741;627225;121;104690;2;4020;2;4010;1;2000;0;3600000
10.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;12;22640;39;1292348;5;28202;827;788850;780;833690;140;122600;2;4020;2;4020;1;2010;0;3600000
10.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;1;1300;28;915571;4;167507;832;664815;757;685888;125;42390;3;6000;3;6030;2;4020;0;3600000
