01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4
13.06.2020 15:00;109;1538435;68;1082296;36;889091;8;6190;14;12680;15;13300;10;4940
13.06.2020 16:00;106;1408393;75;1143485;47;778727;8;4040;6;16390;15;12157;29;17210
13.06.2020 17:00;90;1507233;62;1123088;34;444705;6;5130;4;5510;12;8750;13;12270
13.06.2020 18:00;89;1563845;58;694020;29;530224;7;4490;12;43730;9;6920;10;9708
13.06.2020 19:00;73;1447896;49;822604;16;216825;4;1740;10;11389;12;10020;5;2390
13.06.2020 20:00;70;1341706;41;681700;19;258860;2;530;3;2760;10;6409;9;7330
13.06.2020 21:00;64;1117786;20;301545;17;289564;4;2070;10;21470;5;3490;25;17210
13.06.2020 22:00;53;1139945;18;435111;16;216780;5;3240;2;1370;6;3850;3;10580
13.06.2020 23:00;33;923955;18;419494;10;195739;2;1170;3;1510;2;2430;3;1680
14.06.2020 00:00;24;551105;9;259472;10;288910;1;430;2;1180;0;0;1;650
14.06.2020 01:00;22;519895;3;110855;9;211075;0;0;1;570;0;0;2;2120
14.06.2020 02:00;5;111130;5;139040;9;255700;1;550;1;460;0;0;1;670
14.06.2020 03:00;5;136146;0;0;2;4830;0;0;0;0;0;0;0;0
14.06.2020 04:00;2;82195;2;96230;5;97850;0;0;0;0;0;0;0;0
14.06.2020 05:00;3;97430;3;45370;4;145490;0;0;0;0;1;480;3;3670
14.06.2020 06:00;7;233715;3;103880;7;266817;0;0;1;1380;0;0;1;400
14.06.2020 07:00;5;138686;11;253045;7;224466;0;0;1;1900;0;0;0;0
14.06.2020 08:00;19;420424;17;332519;10;371050;0;0;1;820;1;330;3;1890
14.06.2020 09:00;58;880471;23;453064;13;326510;0;0;0;0;4;3240;10;7390
14.06.2020 10:00;57;1210046;44;600550;10;211168;1;470;1;1690;5;2790;10;9170
14.06.2020 11:00;65;951015;39;499490;31;534259;1;650;3;3330;4;5040;8;5070
14.06.2020 12:00;71;1184034;56;750162;24;430222;3;2030;6;4560;5;2950;5;5520
14.06.2020 13:00;82;1279859;52;874977;25;461131;5;2760;0;0;9;7480;11;11740
14.06.2020 14:00;82;1331080;57;733275;21;400573;0;0;7;4660;3;1360;8;4810
14.06.2020 15:00;97;1468480;57;673037;28;579348;3;1600;10;10700;6;4610;13;8220
14.06.2020 16:00;88;1118263;49;742057;26;720386;9;7000;6;3380;6;3960;16;11180
14.06.2020 17:00;81;1253560;55;722081;21;339635;2;1350;22;24294;8;5360;9;5800
14.06.2020 18:00;81;1332779;48;741233;36;520870;8;9840;27;30100;10;11900;8;5920
14.06.2020 19:00;56;1199087;46;756525;18;157840;6;4710;4;1710;7;6700;5;5670
14.06.2020 20:00;52;1024089;29;545228;18;273950;1;900;5;4730;7;5040;4;1450
14.06.2020 21:00;39;887179;27;482081;15;324390;1;750;3;2040;2;1740;4;2810
14.06.2020 22:00;38;770416;20;347298;13;215700;1;640;3;2260;0;0;4;2732
14.06.2020 23:00;18;399430;5;193400;4;85890;5;5500;1;930;2;1380;1;770
15.06.2020 00:00;4;127910;2;31720;6;122680;0;0;0;0;0;0;0;0
15.06.2020 01:00;8;185880;3;100396;6;18810;0;0;0;0;0;0;0;0
15.06.2020 02:00;4;53066;1;65630;0;0;0;0;0;0;0;0;1;1130
15.06.2020 03:00;4;67760;1;54490;2;55570;0;0;0;0;0;0;0;0
15.06.2020 04:00;6;192990;1;24420;6;219496;0;0;0;0;0;0;0;0
15.06.2020 05:00;15;501893;7;200910;12;323116;2;1030;0;0;1;930;2;1310
15.06.2020 06:00;52;1221450;27;630308;23;633106;2;1570;3;1840;3;4010;6;5890
15.06.2020 07:00;164;1972690;105;1250037;56;1098668;7;4420;11;13050;8;8660;14;10029
15.06.2020 08:00;148;2138570;84;1267115;53;998225;6;3330;7;5820;9;11300;10;7680
15.06.2020 09:00;132;2076431;73;1301119;53;1167306;4;2760;5;3500;33;63863;6;5200
15.06.2020 10:00;128;2305944;95;1463009;49;853398;13;17712;15;12160;18;13710;16;10514
15.06.2020 11:00;114;1806390;90;1222072;32;627012;8;4880;12;14730;16;14150;8;8240
15.06.2020 12:00;111;2006682;84;1211008;46;747056;2;2420;17;43440;8;24260;12;9600
15.06.2020 13:00;133;1922464;99;1525642;55;1230172;12;52928;15;13307;9;6870;12;12878
15.06.2020 14:00;133;1985405;87;1144111;49;1060558;12;8150;22;26563;6;6480;15;14640
15.06.2020 15:00;126;2034033;111;1600566;41;883740;3;1770;32;59220;23;15730;15;11460
15.06.2020 16:00;152;2542778;125;1924024;53;952310;6;3620;44;103034;36;30021;9;5020
15.06.2020 17:00;165;2542674;112;1680336;44;986816;9;7790;18;16440;20;29270;8;16230
15.06.2020 18:00;118;2357035;107;1286664;36;557242;6;2780;13;6839;8;5700;10;5950
15.06.2020 19:00;85;2004713;65;1371362;29;704936;3;9280;8;8030;5;13450;5;9120
15.06.2020 20:00;70;1201951;42;976379;21;432274;2;2080;3;1850;4;3580;5;3380
15.06.2020 21:00;62;1058306;21;435508;14;313924;2;1560;6;4790;4;2650;2;1020
15.06.2020 22:00;27;549200;17;321834;10;137150;0;0;6;4770;5;4370;5;4150
15.06.2020 23:00;16;324164;8;122045;6;138343;1;340;1;2060;2;1600;0;0
16.06.2020 00:00;12;150840;6;198370;3;56684;1;810;1;850;0;0;0;0
16.06.2020 01:00;5;98426;4;161501;4;30060;0;0;0;0;0;0;0;0
16.06.2020 02:00;4;81001;0;0;5;96415;0;0;0;0;0;0;0;0
16.06.2020 03:00;5;100000;2;103129;2;65900;0;0;0;0;0;0;0;0
16.06.2020 04:00;5;114360;1;38280;5;268150;0;0;0;0;0;0;0;0
16.06.2020 05:00;16;409139;11;348390;16;334340;2;990;1;560;0;0;0;0
16.06.2020 06:00;60;1465359;19;497901;30;796661;1;460;1;1310;2;1410;3;1420
16.06.2020 07:00;151;2078875;88;1126963;53;1091183;9;5080;11;6470;10;5660;8;4820
16.06.2020 08:00;162;2081810;85;1197097;71;1211795;7;18664;6;4180;10;7200;5;4380
16.06.2020 09:00;124;2251093;80;1349848;58;1506714;7;2960;5;3580;6;4720;12;8810
16.06.2020 10:00;101;1615634;78;1254805;40;842946;44;33340;13;15480;36;26920;26;18070
16.06.2020 11:00;118;1826162;91;1635036;52;759566;9;6220;38;42069;16;12550;11;6040
16.06.2020 12:00;111;1750060;94;1324381;42;996074;5;2930;19;30270;11;11420;12;9775
16.06.2020 13:00;137;2123622;87;1369610;38;670776;7;5870;21;17046;18;12777;16;9600
16.06.2020 14:00;131;2152471;86;1396579;47;1179099;9;26074;15;8990;11;5870;15;39855
16.06.2020 15:00;149;2324185;102;1673648;69;1416046;5;4390;17;43050;9;6830;9;5070
16.06.2020 16:00;153;2416185;123;1907934;48;701064;9;3929;42;51760;19;16054;14;8660
16.06.2020 17:00;137;2274935;120;1834499;53;892698;8;51430;24;39976;11;33430;12;9910
16.06.2020 18:00;135;2265920;103;1353498;55;996782;4;2400;25;26680;8;4960;17;10660
16.06.2020 19:00;90;1916238;60;738835;25;712967;3;1920;11;8909;16;15860;11;7820
16.06.2020 20:00;60;964936;43;794894;22;472080;6;22280;8;6249;12;8400;9;5960
16.06.2020 21:00;53;851343;32;417010;23;561388;5;4590;2;1720;6;4680;5;2920
16.06.2020 22:00;52;1204310;18;361996;24;412433;3;1930;6;7860;4;7010;1;400
16.06.2020 23:00;27;565238;9;231110;9;158835;1;360;3;2550;2;2320;0;0
17.06.2020 00:00;12;348011;6;200719;7;146879;0;0;0;0;2;1370;0;0
17.06.2020 01:00;8;143546;4;104735;1;39050;2;1280;1;760;0;0;0;0
17.06.2020 02:00;2;120790;2;85687;2;46907;0;0;0;0;0;0;0;0
17.06.2020 03:00;2;3620;0;0;1;800;0;0;0;0;0;0;0;0
17.06.2020 04:00;8;302902;0;0;2;16510;0;0;0;0;1;940;1;580
17.06.2020 05:00;14;360412;14;403118;14;381180;2;2310;0;0;0;0;3;1910
17.06.2020 06:00;57;1253412;29;714775;34;884027;2;2220;1;560;3;15180;3;2478
17.06.2020 07:00;133;2288624;89;1341470;43;670797;7;20468;6;76010;10;11400;9;6070
17.06.2020 08:00;155;2092508;93;1344763;57;924050;7;4230;10;70405;21;13257;5;4890
17.06.2020 09:00;108;1737013;83;1241089;52;908998;6;4720;12;8390;11;6930;13;8100
17.06.2020 10:00;133;1758206;81;1435807;47;776643;10;6730;47;34571;25;14277;20;11979
17.06.2020 11:00;147;1943247;91;1295027;49;787094;11;29390;37;50231;12;9279;11;7670
17.06.2020 12:00;136;2135118;92;1288174;35;727956;19;14630;8;55710;11;8710;14;9920
17.06.2020 13:00;143;2002598;103;1441214;45;784635;22;13130;8;6670;12;8480;14;10190
17.06.2020 14:00;125;2138677;88;1290670;41;594925;12;9270;14;24750;28;22658;9;5570
17.06.2020 15:00;150;2408246;95;1248984;51;960956;3;1560;29;30300;23;20410;9;3700
17.06.2020 16:00;169;2568307;120;2010295;59;1186798;7;4880;34;134897;10;6890;12;8320
17.06.2020 17:00;144;2504733;107;1742149;45;632417;7;25760;9;6110;18;22069;9;6830
17.06.2020 18:00;125;2295667;85;1369179;52;748647;3;1540;7;15130;3;3630;8;4900
17.06.2020 19:00;83;2067593;56;1058682;29;837472;4;2350;1;700;7;4620;15;10287
17.06.2020 20:00;54;1041382;27;334840;23;472891;7;5990;7;5420;5;4270;2;690
17.06.2020 21:00;43;827335;15;413739;9;222544;4;3230;5;4260;6;5350;2;1930
17.06.2020 22:00;44;887552;20;320725;15;216620;0;0;3;1290;6;4950;1;440
17.06.2020 23:00;18;391189;12;169576;12;175340;1;114994;4;2330;2;1329;0;0
18.06.2020 00:00;14;375910;6;317140;9;292795;0;0;0;0;0;0;0;0
18.06.2020 01:00;3;55320;2;82140;4;71010;0;0;0;0;0;0;0;0
18.06.2020 02:00;5;110990;2;89226;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;2;40185;0;0;5;193076;0;0;0;0;0;0;0;0
18.06.2020 04:00;4;111790;3;122726;4;154200;0;0;0;0;0;0;0;0
18.06.2020 05:00;19;579259;10;225006;16;332117;1;380;0;0;0;0;6;4110
18.06.2020 06:00;59;1429963;25;576134;26;673580;3;2510;4;6120;6;22770;1;450
18.06.2020 07:00;146;2161985;98;1176603;59;885134;11;10810;14;26740;11;8080;12;7810
18.06.2020 08:00;131;2153904;85;1246370;59;1269102;6;3050;6;28160;11;6310;6;6420
18.06.2020 09:00;119;2022823;84;1316459;62;1217517;9;10820;9;39620;6;3730;13;9010
18.06.2020 10:00;110;1819797;85;1254591;43;741216;4;3050;9;7670;15;11290;6;3380
18.06.2020 11:00;141;2006621;87;1359697;50;1028672;15;17639;16;13730;10;7430;53;43759
18.06.2020 12:00;125;2253966;97;1402902;53;1116985;10;12760;9;10880;12;7229;11;8900
18.06.2020 13:00;138;2443472;103;1491532;31;590443;8;15720;14;17970;17;13480;9;6520
18.06.2020 14:00;153;1886599;101;1573773;54;1062559;10;6000;16;10830;17;13360;12;7650
18.06.2020 15:00;149;2112400;106;1466869;49;906912;15;12440;26;37160;23;21596;9;18960
18.06.2020 16:00;162;2592994;119;1388720;55;1087656;7;5085;40;43076;22;16110;17;9800
18.06.2020 17:00;153;2612351;134;1487407;49;855626;9;10900;24;17600;27;24568;17;9013
18.06.2020 18:00;138;2395524;100;1217538;48;725074;7;3780;11;7110;9;8150;24;12137
18.06.2020 19:00;104;2223126;69;1083742;24;456891;6;7300;25;27598;21;13654;12;7100
18.06.2020 20:00;82;1321114;44;916807;31;479378;4;2120;6;4440;9;7870;8;3930
18.06.2020 21:00;75;786670;49;836831;24;450751;4;2980;10;8260;4;2240;5;2790
18.06.2020 22:00;54;1123550;38;698571;8;121181;6;4430;5;33530;4;2840;8;4640
18.06.2020 23:00;22;429363;8;120425;11;81720;2;4380;1;1600;3;2450;3;1080
19.06.2020 00:00;14;343766;5;81740;6;109260;0;0;0;0;0;0;19;17390
19.06.2020 01:00;10;325630;4;164950;3;91530;0;0;0;0;0;0;0;0
19.06.2020 02:00;2;89650;0;0;2;1200;0;0;2;36290;0;0;0;0
19.06.2020 03:00;1;400;0;0;1;670;0;0;0;0;0;0;0;0
19.06.2020 04:00;8;246816;1;41673;3;86430;0;0;0;0;1;550;0;0
19.06.2020 05:00;15;625845;10;303536;13;274750;1;930;0;0;0;0;9;7860
19.06.2020 06:00;53;1308420;25;778098;25;614996;3;1940;1;610;1;540;8;5930
19.06.2020 07:00;118;1727600;78;1127023;54;1018856;3;1840;11;8475;16;17327;14;8150
19.06.2020 08:00;143;2139031;74;972420;43;966995;8;43750;5;11790;6;2820;8;4698
19.06.2020 09:00;119;2106862;87;1264922;48;850404;6;22240;10;19540;10;7190;6;6490
19.06.2020 10:00;128;1847905;101;1379194;55;1099507;18;12540;47;53050;28;21340;13;7780
19.06.2020 11:00;144;2141109;102;1353882;52;835512;10;14080;18;12500;18;17232;20;15763
19.06.2020 12:00;134;2465542;120;1639902;70;1373385;13;30390;12;13290;14;12840;12;7110
19.06.2020 13:00;156;2156457;122;1606102;47;892661;9;12780;30;18040;13;9370;15;18170
19.06.2020 14:00;161;2430210;129;1580018;55;946547;4;3900;33;105857;19;14560;12;9230
19.06.2020 15:00;135;2507441;95;1336001;51;836216;10;21950;27;22489;16;13670;13;7310
19.06.2020 16:00;177;2506120;123;1793786;48;990830;7;25725;37;89645;28;29755;13;6750
19.06.2020 17:00;131;2352199;106;1232030;45;716994;8;10330;18;25010;29;19930;7;5550
19.06.2020 18:00;116;2419375;100;1596082;47;853416;17;12170;9;11880;17;11920;12;7790
19.06.2020 19:00;128;2159028;56;1025263;25;581096;12;9250;8;4950;26;14860;6;3400
19.06.2020 20:00;79;1527267;48;809150;36;724300;25;33710;9;8590;7;6270;9;7750
19.06.2020 21:00;59;1133390;39;610111;16;209932;5;2430;13;11990;8;5760;7;4130
19.06.2020 22:00;62;919167;32;506512;21;329500;5;3780;4;3070;5;3270;1;990
19.06.2020 23:00;51;1219212;18;305818;11;153326;0;0;0;0;0;0;1;730
20.06.2020 00:00;29;619379;12;222846;6;17580;2;1210;2;950;0;0;1;450
20.06.2020 01:00;17;387379;4;119096;5;104876;0;0;1;780;1;470;1;1650
20.06.2020 02:00;21;328087;5;201228;5;141070;0;0;0;0;0;0;0;0
20.06.2020 03:00;7;175570;1;38520;2;6220;0;0;0;0;0;0;0;0
20.06.2020 04:00;5;217030;4;54770;7;89880;0;0;0;0;0;0;0;0
20.06.2020 05:00;8;380744;2;79450;9;250180;1;1240;1;560;0;0;0;0
20.06.2020 06:00;16;393625;3;75430;5;110245;0;0;0;0;2;1590;1;740
20.06.2020 07:00;34;794815;28;619661;19;377160;2;2150;0;0;8;7490;1;300
20.06.2020 08:00;73;1351978;54;822993;22;384046;5;3160;1;1460;9;10960;13;10048
20.06.2020 09:00;101;1534579;75;1252328;27;662734;3;1240;12;24779;9;9050;17;10790
20.06.2020 10:00;124;1857380;80;1174827;43;1196941;10;5149;10;20310;13;10840;6;3610
20.06.2020 11:00;102;1836716;95;1431033;40;632187;7;4250;23;30650;15;15020;14;12615
20.06.2020 12:00;139;2005988;91;1445292;42;947557;5;4360;22;32817;16;12322;26;20670
20.06.2020 13:00;124;1786486;76;1267117;40;733149;7;12220;9;6610;18;15360;12;7500
20.06.2020 14:00;126;1968855;81;1276354;35;789959;8;6570;10;25100;21;21600;8;3790
20.06.2020 15:00;133;1788931;87;1383209;37;734626;7;4080;9;10280;21;15720;7;4330
20.06.2020 16:00;94;1401599;72;1245289;37;764663;11;7790;10;10440;8;7870;32;22340
20.06.2020 17:00;106;1498971;45;951679;38;898850;5;2620;10;12550;9;5100;18;11200
20.06.2020 18:00;102;1337028;46;554189;37;687579;8;5020;11;7937;10;11530;17;12100
20.06.2020 19:00;72;1257750;45;899149;16;350344;6;3774;7;5280;6;3370;12;7890
20.06.2020 20:00;77;1190658;50;725649;23;400659;3;2130;11;10246;12;10260;3;2120
20.06.2020 21:00;67;902781;35;722663;20;385960;2;17900;6;5730;4;2640;4;2420
20.06.2020 22:00;57;979262;32;451125;17;221097;3;2890;2;1680;5;6540;5;2880
20.06.2020 23:00;53;978523;10;163316;14;343032;1;1000;3;6420;2;1740;2;940
21.06.2020 00:00;17;327594;12;265235;12;282005;0;0;3;2840;1;870;1;510
21.06.2020 01:00;14;256537;8;270540;9;185446;0;0;1;1240;0;0;1;850
21.06.2020 02:00;9;226605;2;58250;5;159450;0;0;0;0;0;0;0;0
21.06.2020 03:00;5;117300;3;670;5;52750;0;0;1;610;0;0;0;0
21.06.2020 04:00;5;138288;2;1070;6;78080;0;0;0;0;0;0;0;0
21.06.2020 05:00;5;153670;7;223929;4;91810;7;19820;0;0;1;490;6;4980
21.06.2020 06:00;9;299617;2;68220;5;67770;1;840;0;0;1;880;0;0
21.06.2020 07:00;12;247134;16;403151;8;204000;0;0;0;0;0;0;2;1620
21.06.2020 08:00;34;725995;27;754898;8;264950;0;0;2;1470;2;1770;9;6557
21.06.2020 09:00;68;949111;30;404650;19;410608;2;2860;0;0;11;9520;7;3640
21.06.2020 10:00;77;1284025;48;683950;20;365860;4;5560;4;2980;31;23901;7;4320
21.06.2020 11:00;85;1277013;57;776939;24;325030;0;0;3;2320;3;1810;6;3910
21.06.2020 12:00;103;1413506;50;828561;17;307778;1;680;5;4190;7;4950;21;18100
21.06.2020 13:00;77;1149362;58;972196;22;388764;9;8200;8;7100;10;8540;17;10640
21.06.2020 14:00;89;1470580;59;996760;30;433137;6;3770;8;6780;13;11204;14;8940
21.06.2020 15:00;108;1372132;58;660566;34;650461;9;25910;5;5010;8;9210;14;9700
21.06.2020 16:00;72;1245642;68;867218;36;623392;8;6670;14;14470;14;17159;25;27097
21.06.2020 17:00;124;1402687;63;914708;31;392550;7;4460;14;21660;18;11760;23;21650
21.06.2020 18:00;114;1370249;77;931432;28;340094;10;19080;11;10070;2;1220;5;4390
21.06.2020 19:00;85;1231787;52;784809;27;572931;7;4859;10;7160;27;17909;11;5650
21.06.2020 20:00;59;953362;49;740470;16;128590;3;1660;4;3910;7;14090;5;5300
21.06.2020 21:00;67;1110193;30;467190;29;457351;3;2100;2;970;5;4530;8;4870
21.06.2020 22:00;42;596907;16;317375;21;472690;0;0;5;35000;3;1830;1;1100
21.06.2020 23:00;29;503990;8;150850;9;165490;0;0;2;1420;3;2720;4;2070
22.06.2020 00:00;17;502583;3;105350;8;206130;1;440;3;3240;0;0;0;0
22.06.2020 01:00;5;141531;6;235865;2;27250;0;0;0;0;0;0;0;0
22.06.2020 02:00;9;292560;2;48980;2;1070;0;0;0;0;0;0;0;0
22.06.2020 03:00;7;144000;0;0;2;116158;0;0;0;0;0;0;0;0
22.06.2020 04:00;5;208690;3;124225;3;63080;0;0;0;0;0;0;0;0
22.06.2020 05:00;17;486014;8;207900;12;325870;4;3720;0;0;1;570;1;870
22.06.2020 06:00;58;1433356;30;587966;29;830998;3;30960;3;2080;3;1447;8;5820
22.06.2020 07:00;159;2415911;117;1320762;59;1158928;8;6930;12;11120;13;9530;7;5210
22.06.2020 08:00;154;2364455;72;1097619;66;1165324;7;8068;24;23140;14;10268;1;730
22.06.2020 09:00;122;1986160;76;1170797;39;685236;6;5150;14;9309;8;8000;1;1000
22.06.2020 10:00;122;2038440;81;1275704;45;920491;8;5330;13;18160;10;10280;8;5020
22.06.2020 11:00;143;2100862;100;1474133;59;898630;6;4830;41;30630;11;10700;3;2350
22.06.2020 12:00;115;2020761;96;1455422;51;925615;9;33030;21;18118;12;9760;12;8570
22.06.2020 13:00;141;2266092;83;1436767;41;734622;10;38470;25;37109;16;12450;5;4380
22.06.2020 14:00;121;1979755;88;1295676;46;882581;4;2980;8;6807;13;7900;5;2780
22.06.2020 15:00;153;2365695;105;1474744;42;837409;3;2260;26;19837;25;26340;16;19700
22.06.2020 16:00;162;2507596;123;1362878;49;858182;7;5480;30;62925;23;21740;26;18604
22.06.2020 17:00;148;2272621;117;1603862;51;859937;45;77555;28;34427;19;13350;19;11970
22.06.2020 18:00;139;2457511;99;1289488;28;659346;1;310;49;57195;20;56077;28;30842
22.06.2020 19:00;85;1858562;59;927411;26;633828;17;60120;7;4720;35;26990;8;8940
22.06.2020 20:00;70;1189793;47;930324;28;547880;7;4180;12;7940;15;10769;3;1980
22.06.2020 21:00;63;1078819;37;610049;22;370960;6;5880;3;1750;6;6640;1;470
22.06.2020 22:00;47;996215;23;362630;11;187280;5;3370;9;7290;4;2440;8;6900
22.06.2020 23:00;22;401899;12;160520;10;218806;2;1510;0;0;3;2560;1;630
23.06.2020 00:00;16;285169;8;150050;3;54220;1;490;0;0;0;0;0;0
23.06.2020 01:00;4;103730;5;201245;2;4830;0;0;0;0;0;0;0;0
23.06.2020 02:00;3;70340;1;32210;1;54350;0;0;0;0;0;0;0;0
23.06.2020 03:00;0;0;0;0;1;22950;0;0;0;0;0;0;0;0
23.06.2020 04:00;7;241460;2;40800;2;24960;2;760;0;0;0;0;0;0
23.06.2020 05:00;13;388975;6;226960;13;260149;3;32840;4;2880;0;0;0;0
23.06.2020 06:00;55;1094627;31;713793;23;719238;0;0;2;1420;0;0;5;5410
23.06.2020 07:00;155;2260413;109;1562877;70;897882;9;8020;11;10180;16;12260;7;3980
23.06.2020 08:00;152;2247629;102;1313865;62;1182331;6;65844;4;3090;7;4200;19;13249
23.06.2020 09:00;136;2156573;85;1362849;45;737158;5;31340;9;9270;23;16780;7;4830
23.06.2020 10:00;133;2107652;97;1411373;49;938784;7;4030;5;3140;18;12950;8;7310
23.06.2020 11:00;151;1938344;94;1385286;51;971094;4;2660;15;61820;12;9700;22;13960
23.06.2020 12:00;138;2151432;101;1470193;46;799989;4;2280;10;8490;17;10160;35;19886
23.06.2020 13:00;150;2382006;81;955021;49;827617;11;10720;22;19980;19;18040;16;11130
23.06.2020 14:00;130;1909220;98;1261071;49;970582;11;12160;9;17529;20;10870;7;49765
23.06.2020 15:00;144;2335968;116;1575153;55;892168;10;7700;20;15359;20;13510;10;6590
23.06.2020 16:00;157;2328101;129;1478713;55;890647;13;32990;22;24400;14;10459;33;22035
23.06.2020 17:00;155;2598912;132;1661338;49;738659;16;31580;28;39450;28;29484;10;7110
23.06.2020 18:00;137;2223725;82;1347049;38;715520;9;35050;20;19499;18;14790;14;12890
23.06.2020 19:00;96;1928597;85;1155310;30;634491;7;17030;16;16440;21;17230;7;6362
23.06.2020 20:00;84;1528520;54;781638;24;491318;5;3280;13;16660;19;10830;7;4320
23.06.2020 21:00;68;889199;30;394270;25;291400;0;0;8;13030;12;8620;7;4480
23.06.2020 22:00;55;1017948;21;284525;20;317332;3;2740;4;3620;6;4080;6;3150
23.06.2020 23:00;32;601551;18;431218;8;148946;1;680;2;2020;4;3440;2;2370
24.06.2020 00:00;9;268663;1;1080;5;258826;0;0;0;0;1;1700;0;0
24.06.2020 01:00;9;154760;4;185200;1;20201;0;0;1;280;0;0;1;790
24.06.2020 02:00;8;192190;1;670;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;5;78900;2;92926;3;31000;0;0;0;0;0;0;0;0
24.06.2020 04:00;4;116814;6;205528;4;150580;0;0;0;0;0;0;0;0
24.06.2020 05:00;20;510805;10;255614;12;221375;1;1230;0;0;0;0;1;450
24.06.2020 06:00;54;1132939;31;557285;27;691625;2;1260;4;3310;1;480;7;8310
24.06.2020 07:00;145;2292458;94;1167962;58;1054414;9;7670;17;45030;6;25910;9;5480
24.06.2020 08:00;159;2277328;103;1418758;70;1191882;14;71280;5;5730;5;4100;19;14540
24.06.2020 09:00;122;1851707;91;1375170;45;686465;16;49500;12;11520;11;11850;10;5480
24.06.2020 10:00;136;1882513;99;1429728;48;983044;6;3220;10;8230;15;46910;18;11490
24.06.2020 11:00;139;2121188;95;1324865;34;552021;8;20110;17;46286;17;10480;9;6410
24.06.2020 12:00;130;2072228;93;1289591;46;686590;6;3100;9;5382;21;19000;18;11450
24.06.2020 13:00;152;2075600;77;1047332;46;826796;28;21940;9;12660;28;21130;21;14340
24.06.2020 14:00;143;2063147;97;1428385;48;751237;12;15710;15;37410;24;14540;9;4380
24.06.2020 15:00;139;2175210;106;1543688;50;1031468;1;560;16;13650;13;8860;15;12970
24.06.2020 16:00;151;2403346;97;1620231;64;951838;7;34080;41;65600;29;18908;18;11640
24.06.2020 17:00;156;2432662;133;1934545;51;840603;22;103669;8;7780;19;11610;11;7960
24.06.2020 18:00;159;2359367;102;1413549;35;681679;4;3840;15;10074;10;6910;16;13380
24.06.2020 19:00;105;2016654;66;1049364;24;467246;6;2670;18;13199;19;19446;14;8660
24.06.2020 20:00;115;1718223;42;712530;27;622451;4;2740;1;980;24;16720;8;7830
24.06.2020 21:00;63;658488;34;376807;26;439150;9;4800;7;10070;10;7886;5;2610
24.06.2020 22:00;56;965913;22;399161;8;214860;2;1740;6;6320;5;3670;5;5070
24.06.2020 23:00;24;500535;12;243401;15;472223;2;1280;3;1460;1;370;2;900
25.06.2020 00:00;14;318370;6;210320;8;226670;0;0;0;0;1;530;0;0
25.06.2020 01:00;11;211222;9;144649;6;107230;0;0;0;0;0;0;1;1990
25.06.2020 02:00;2;40317;1;51140;1;400;0;0;0;0;0;0;0;0
25.06.2020 03:00;2;670;1;23750;1;69660;0;0;0;0;0;0;0;0
25.06.2020 04:00;6;48764;3;131711;2;101924;0;0;0;0;0;0;0;0
25.06.2020 05:00;19;402956;15;320231;15;349312;3;2120;0;0;1;680;1;240
25.06.2020 06:00;57;1350031;35;761260;25;698560;2;2310;1;970;2;1230;4;5330
25.06.2020 07:00;157;2023363;98;1656120;70;1184953;3;2050;15;38495;8;6660;8;7000
25.06.2020 08:00;164;2155394;108;1513325;70;1374508;10;6480;25;35279;17;10318;10;6650
25.06.2020 09:00;139;2012821;93;1531602;62;1081773;4;1970;18;32137;6;3510;10;6750
25.06.2020 10:00;126;1715682;81;1309973;45;794028;6;30650;23;28326;21;17690;15;9120
25.06.2020 11:00;148;2153943;107;1527128;45;844435;17;10906;42;35870;19;17360;47;31215
25.06.2020 12:00;135;2043018;105;1320378;58;1064872;8;7150;14;13610;8;7790;10;5860
25.06.2020 13:00;115;2096424;98;1242819;48;931482;12;6289;29;35719;11;11220;10;6110
25.06.2020 14:00;126;2166066;90;1255424;46;843437;6;4890;14;16910;9;40000;18;15190
25.06.2020 15:00;170;2158377;119;1911493;44;739565;8;6220;32;72749;17;11690;10;5680
25.06.2020 16:00;162;2473264;111;1305106;49;978406;6;5350;36;25421;19;19090;13;9450
25.06.2020 17:00;157;2543516;139;1299602;51;898533;7;8430;15;13870;13;11707;18;14000
25.06.2020 18:00;127;2153118;98;1294627;39;924013;8;4640;34;43340;11;18060;22;14640
25.06.2020 19:00;112;2114320;74;1436459;35;626470;9;7050;28;26409;46;30215;8;4890
25.06.2020 20:00;83;1298747;61;956988;29;472668;8;4220;5;3530;11;7350;3;1620
25.06.2020 21:00;62;909357;34;475116;18;305030;5;2570;0;0;12;12193;9;7590
25.06.2020 22:00;66;1101907;33;611978;24;429620;4;1960;9;7880;10;5920;4;3130
25.06.2020 23:00;35;677892;16;321872;11;322760;0;0;1;1280;3;2330;3;1880
26.06.2020 00:00;16;553250;5;210365;4;102010;0;0;0;0;1;740;1;570
