01.06.2020 00:00;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_V11;Vwz_V11;Bel_V111;Vwz_V111;Bel_V5;Vwz_V5;Bel_V51;Vwz_V51
01.08.2020 23:00;0;0;1;640;133;78310;140;110320;129;62800;130;96490
02.08.2020 00:00;0;0;0;0;97;54040;107;84140;104;49210;102;74860
02.08.2020 01:00;0;0;0;0;61;34569;63;48645;64;34680;62;47870
02.08.2020 02:00;0;0;0;0;30;16780;34;25890;37;17880;37;27460
02.08.2020 03:00;0;0;0;0;17;9260;17;13230;22;10880;20;15650
02.08.2020 04:00;0;0;0;0;13;7080;15;11740;12;6640;12;9580
02.08.2020 05:00;0;0;0;0;20;138390;18;141200;29;17030;28;22830
02.08.2020 06:00;0;0;0;0;36;17710;29;22650;25;22290;25;21840
02.08.2020 07:00;0;0;0;0;48;30750;49;40610;37;33280;39;33110
02.08.2020 08:00;3;1690;0;0;83;50080;81;64300;82;73800;83;111700
02.08.2020 09:00;2;1540;3;2440;170;98018;162;149840;159;148579;161;157850
02.08.2020 10:00;3;1940;18;12977;220;128180;207;171390;183;214420;184;213990
02.08.2020 11:00;6;5178;17;8980;296;182680;273;254844;251;328625;260;358569
02.08.2020 12:00;8;11070;9;9097;330;238007;300;322039;281;397801;285;443266
02.08.2020 13:00;4;2340;16;9944;343;194020;309;303412;329;422673;335;496207
02.08.2020 14:00;15;14420;7;4450;378;269018;351;346210;363;482039;371;564101
02.08.2020 15:00;8;6930;10;8940;360;297219;347;438380;327;489164;333;533563
02.08.2020 16:00;19;21639;8;4470;322;272231;309;335777;321;446444;338;523576
02.08.2020 17:00;7;5360;17;15434;309;310537;298;330210;371;487065;375;538041
02.08.2020 18:00;3;1780;14;19929;311;253300;299;313909;438;507503;441;558915
02.08.2020 19:00;4;2410;8;6740;355;229005;263;255267;324;471085;333;471158
02.08.2020 20:00;6;11130;4;3210;249;215088;233;254970;283;355881;289;366538
02.08.2020 21:00;2;1590;3;2600;161;97070;173;133147;216;148960;215;185943
02.08.2020 22:00;0;0;0;0;114;62680;113;88860;156;82547;149;114940
02.08.2020 23:00;0;0;3;1050;50;28210;57;43700;58;27830;59;43820
03.08.2020 00:00;0;0;0;0;35;18460;38;29850;34;17290;32;24460
03.08.2020 01:00;0;0;0;0;14;7290;14;10300;17;7260;15;10930
03.08.2020 02:00;0;0;0;0;16;8910;15;12310;23;11230;24;18170
03.08.2020 03:00;0;0;0;0;10;5570;13;10300;12;5550;12;8760
03.08.2020 04:00;0;0;0;0;27;15404;32;27250;35;18110;37;28650
03.08.2020 05:00;0;0;0;0;65;78210;79;103039;227;145300;225;189166
03.08.2020 06:00;1;1830;4;2510;243;224883;229;266133;575;568824;580;551745
03.08.2020 07:00;8;7230;10;21289;396;261399;371;367980;618;754330;625;745015
03.08.2020 08:00;19;9036;11;9520;449;279755;408;362181;627;901175;637;912179
03.08.2020 09:00;8;5750;13;13040;450;263274;398;366348;512;699920;500;791530
03.08.2020 10:00;12;10630;9;5510;381;243980;343;312401;495;817477;502;843289
03.08.2020 11:00;10;6510;12;7766;360;212798;324;277320;432;562590;439;537950
03.08.2020 12:00;13;10810;9;6420;434;305086;404;443588;482;767601;474;804461
03.08.2020 13:00;12;10020;5;4570;494;347671;444;435488;504;722338;510;795676
03.08.2020 14:00;24;21645;19;15486;611;496344;539;663954;445;755440;448;819030
03.08.2020 15:00;17;14630;10;10100;735;557111;678;734313;531;762977;529;804439
03.08.2020 16:00;37;39028;16;13330;773;609258;728;860869;584;1056226;601;1066795
03.08.2020 17:00;23;43350;42;25040;816;689990;735;886493;555;1082671;568;1112588
03.08.2020 18:00;19;13840;20;15679;572;473144;531;648999;473;863520;482;951746
03.08.2020 19:00;7;13339;18;17760;392;265306;356;382237;298;425299;301;434107
03.08.2020 20:00;6;3560;4;2860;228;158730;211;202517;194;275005;198;353476
03.08.2020 21:00;1;540;1;570;114;67350;122;91860;147;102840;145;113440
03.08.2020 22:00;1;730;0;0;120;66550;124;96720;81;45020;84;60550
03.08.2020 23:00;0;0;0;0;66;36960;72;57220;51;25320;49;38370
04.08.2020 00:00;0;0;0;0;23;12210;25;19280;18;8490;17;13880
04.08.2020 01:00;0;0;0;0;11;5810;12;9180;11;5260;10;6570
04.08.2020 02:00;0;0;0;0;3;1520;4;2700;13;6990;14;10420
04.08.2020 03:00;0;0;0;0;7;3450;7;5560;3;1230;3;2120
04.08.2020 04:00;0;0;0;0;21;12000;27;20550;31;14750;32;24300
04.08.2020 05:00;0;0;0;0;61;159349;68;176100;222;146130;220;188820
04.08.2020 06:00;1;430;1;390;242;157288;223;186869;554;554678;555;543572
04.08.2020 07:00;8;7050;10;7460;447;270445;419;344339;642;920519;654;916688
04.08.2020 08:00;10;8330;15;11450;479;274601;403;404310;562;1193392;640;967797
04.08.2020 09:00;8;4920;15;12840;474;262652;382;384690;543;921261;550;915265
04.08.2020 10:00;3;9710;9;8660;505;219651;404;345675;477;631067;481;698498
04.08.2020 11:00;8;10090;8;5520;498;293735;363;798260;475;680570;494;730124
04.08.2020 12:00;12;8470;10;7640;494;314283;431;533456;481;721930;481;771520
04.08.2020 13:00;7;4630;15;10529;443;307804;416;410304;449;573738;453;609524
04.08.2020 14:00;10;8210;10;7640;594;491636;548;605980;473;717066;477;761513
04.08.2020 15:00;20;20149;16;11389;735;592466;700;780156;563;813138;562;851743
04.08.2020 16:00;18;20320;33;49598;821;604398;724;796114;579;831124;583;960511
04.08.2020 17:00;15;13920;16;14190;747;670056;695;890400;593;964539;599;975740
04.08.2020 18:00;19;59499;39;61840;650;565650;593;741264;497;778141;507;894789
04.08.2020 19:00;12;11730;6;6320;349;241778;333;287636;302;409879;299;479347
04.08.2020 20:00;5;3390;10;10110;237;150096;225;192246;201;210680;202;281410
04.08.2020 21:00;1;450;4;2550;181;123890;172;157810;226;175750;226;250643
04.08.2020 22:00;2;1140;0;0;152;88090;152;119450;123;89949;123;106850
04.08.2020 23:00;0;0;0;0;75;40270;85;65040;63;29890;66;49499
05.08.2020 00:00;0;0;0;0;38;21150;46;36970;36;15590;39;29150
05.08.2020 01:00;0;0;0;0;17;9708;17;14208;11;6560;11;9979
05.08.2020 02:00;0;0;0;0;7;3390;9;6930;12;5850;11;8080
05.08.2020 03:00;0;0;0;0;2;950;2;1460;10;5220;11;8020
05.08.2020 04:00;0;0;0;0;22;11650;28;23770;24;12490;24;18680
05.08.2020 05:00;0;0;0;0;60;217858;63;235378;220;162409;216;187019
05.08.2020 06:00;1;760;1;1200;242;139580;218;181890;584;550420;581;542752
05.08.2020 07:00;9;11900;8;4740;540;343372;418;453312;631;869880;636;858799
05.08.2020 08:00;12;15900;17;15940;543;390222;431;495235;406;1934198;633;1134540
05.08.2020 09:00;9;7380;9;8010;429;242450;366;342189;515;798859;537;756687
05.08.2020 10:00;9;6380;9;6520;505;280571;370;420059;495;660126;498;730610
05.08.2020 11:00;15;11039;12;10940;507;262009;398;367352;435;623055;448;680449
05.08.2020 12:00;9;6700;11;6480;462;316450;411;403040;446;653134;448;674895
05.08.2020 13:00;13;12830;9;12890;603;397719;489;525339;454;726627;468;760686
05.08.2020 14:00;17;14280;21;16140;576;442457;551;577829;472;754960;463;972799
05.08.2020 15:00;15;11257;18;12126;677;609472;645;769594;527;717917;519;812897
05.08.2020 16:00;14;13200;21;13830;757;661859;714;817688;577;873420;578;987025
05.08.2020 17:00;13;10670;29;60710;803;738886;699;988342;573;968131;582;1068295
05.08.2020 18:00;15;21850;9;12140;756;542389;644;742490;514;663989;535;748440
05.08.2020 19:00;7;7320;11;10570;257;1643039;229;1725597;342;338906;336;407867
05.08.2020 20:00;11;16400;7;3490;313;343037;273;391979;244;343279;248;381103
05.08.2020 21:00;8;14280;8;6190;231;148529;233;229129;218;140381;206;205240
05.08.2020 22:00;2;1330;2;1410;130;74880;137;110456;125;75412;126;126600
05.08.2020 23:00;0;0;0;0;92;50150;94;72610;69;36370;70;53950
06.08.2020 00:00;0;0;0;0;41;23490;45;33970;35;16330;36;27490
06.08.2020 01:00;0;0;0;0;12;6330;14;10450;8;3750;8;5520
06.08.2020 02:00;0;0;0;0;7;3710;7;6500;14;6230;14;10020
06.08.2020 03:00;0;0;0;0;3;1490;3;2520;4;2090;4;3190
06.08.2020 04:00;0;0;0;0;24;13650;33;26900;37;17730;32;25579
06.08.2020 05:00;0;0;0;0;53;199360;54;213060;235;174820;224;200349
06.08.2020 06:00;2;2480;0;0;241;152975;227;191557;552;541268;552;518042
06.08.2020 07:00;9;8010;2;2610;505;310407;421;584240;585;713957;630;1010394
06.08.2020 08:00;12;8999;17;15528;543;328091;408;412624;456;1964612;738;1447900
06.08.2020 09:00;8;5120;18;12820;562;377260;413;763736;561;994459;598;891849
06.08.2020 10:00;12;10980;23;21070;537;311303;363;940435;508;853182;530;884399
06.08.2020 11:00;7;4170;14;10456;537;811567;395;1004183;465;699946;469;790866
06.08.2020 12:00;18;20979;20;25707;507;343558;390;1136588;437;827351;354;1501245
06.08.2020 13:00;19;15180;9;6570;504;840834;382;1099702;491;629987;282;2108617
06.08.2020 14:00;25;24390;16;15280;641;404861;311;2237228;468;851269;477;855241
06.08.2020 15:00;21;32396;22;18070;723;658834;685;768251;509;801069;521;782857
06.08.2020 16:00;28;54860;14;12110;796;668823;747;872391;600;966218;608;1048449
06.08.2020 17:00;21;35140;34;42500;817;715140;706;885001;553;844637;556;984884
06.08.2020 18:00;21;24270;21;17800;754;485116;598;722898;462;853282;473;900178
06.08.2020 19:00;15;11860;9;5415;252;1607000;211;1691474;304;531263;315;550585
06.08.2020 20:00;3;4420;14;13020;251;235804;236;272424;232;312030;238;333560
06.08.2020 21:00;3;2750;7;4890;184;108279;187;200080;191;160213;187;238100
06.08.2020 22:00;9;21580;2;2690;160;88080;161;150680;167;95490;166;135010
06.08.2020 23:00;0;0;0;0;74;41680;81;61840;82;37740;78;56980
07.08.2020 00:00;0;0;0;0;40;21900;44;34400;30;13280;30;23200
07.08.2020 01:00;0;0;0;0;14;7840;15;10970;22;9710;22;18100
07.08.2020 02:00;0;0;0;0;8;4000;10;7430;15;7810;13;11490
07.08.2020 03:00;0;0;0;0;5;2720;6;5410;8;3730;9;7470
07.08.2020 04:00;0;0;0;0;26;14800;34;26990;26;13130;26;20170
07.08.2020 05:00;0;0;0;0;57;104020;62;121730;194;129550;189;161100
07.08.2020 06:00;0;0;1;560;219;202940;205;239610;496;456430;498;441047
07.08.2020 07:00;7;7380;9;6440;463;267902;382;385067;547;745521;573;817619
07.08.2020 08:00;11;10560;13;8000;440;291480;367;373500;482;858040;510;810562
07.08.2020 09:00;19;20520;17;13388;426;288436;356;400810;394;1444610;517;762410
07.08.2020 10:00;16;16240;12;10200;504;278035;390;468640;477;782405;483;791510
07.08.2020 11:00;6;4700;10;6600;576;612365;461;431150;477;762768;480;785857
07.08.2020 12:00;22;20480;11;22510;671;412569;568;717324;450;639300;441;855318
07.08.2020 13:00;8;7940;15;13040;712;595238;570;558601;487;666160;472;887479
07.08.2020 14:00;13;10860;12;17779;716;469685;584;909817;470;679200;477;709217
07.08.2020 15:00;12;11190;12;9320;624;544982;610;615574;530;676277;528;679779
07.08.2020 16:00;30;55670;24;22140;626;594589;601;721057;512;732807;516;910625
07.08.2020 17:00;7;4090;18;16838;571;466507;499;586854;452;632152;455;756134
07.08.2020 18:00;13;10150;16;17360;578;399038;505;584463;479;698076;489;723354
07.08.2020 19:00;17;24717;16;9970;250;1699897;219;1761820;319;491390;324;578287
07.08.2020 20:00;4;3530;9;4540;281;207491;252;263026;227;226920;230;271447
07.08.2020 21:00;2;870;4;2360;189;130209;179;145339;197;142130;191;179970
07.08.2020 22:00;0;0;1;480;159;92205;159;126949;170;92420;172;134358
07.08.2020 23:00;0;0;0;0;90;49050;95;75970;110;51520;109;80150
08.08.2020 00:00;0;0;0;0;73;42110;81;62680;76;36850;76;56680
08.08.2020 01:00;0;0;0;0;40;20930;45;35370;40;18470;38;27310
08.08.2020 02:00;0;0;0;0;17;11010;19;21610;13;6280;14;9760
08.08.2020 03:00;0;0;0;0;14;7500;17;13530;13;6490;13;10060
08.08.2020 04:00;0;0;0;0;18;10300;18;14530;14;7470;13;10960
08.08.2020 05:00;0;0;0;0;35;20740;36;28280;34;19310;33;25540
08.08.2020 06:00;0;0;0;0;72;211907;68;220957;63;58940;63;55930
08.08.2020 07:00;1;640;2;1040;140;82738;117;103503;99;165192;118;173338
08.08.2020 08:00;1;760;2;1280;255;143455;226;179980;224;270111;226;248891
08.08.2020 09:00;6;5720;15;11710;361;257672;301;332493;358;554613;364;593970
08.08.2020 10:00;11;10409;10;6640;480;241299;349;359771;377;601355;385;600696
08.08.2020 11:00;12;9430;7;5630;467;255671;391;333809;379;524757;385;627455
