01.06.2020 00:00;Bel_T10_b;Vwz_T10_b;Bel_T10_s;Vwz_T10_s;Bel_T13_b;Vwz_T13_b;Bel_T13_s;Vwz_T13_s;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T8_b;Vwz_T8_b;Bel_T8_s;Vwz_T8_s;Bel_T9_b;Vwz_T9_b;Bel_T9_s;Vwz_T9_s;Bel_VD11;Vwz_VD11;Bel_VD12;Vwz_VD12;Bel_VD13;Vwz_VD13;Bel_VK_iO;Vwz_VK_iO
11.10.2021 11:00;0;0;1;600;0;0;1;600;1;2400;8;4800;0;0;2;1200;14;12600;0;3600000;8;5400;20;13200;15;9600;15;10200;1;600;10;6000;88;135600;700;1042800;575;999600;0;3600000
11.10.2021 12:00;0;0;1;600;0;0;2;1200;4;12000;7;4200;1;600;2;1200;10;9000;0;3600000;12;11400;21;12600;11;16200;13;9600;5;4200;11;8400;96;97200;732;1041600;545;814200;0;3600000
11.10.2021 13:00;0;0;1;600;0;0;1;600;5;14400;7;4800;0;0;2;1200;15;11400;0;3600000;18;16800;21;13800;5;3000;27;21000;7;4800;6;3600;114;168600;667;910800;577;805200;0;3600000
11.10.2021 14:00;1;3000;0;0;0;0;1;600;4;12000;8;6600;3;3000;1;600;13;10200;0;3600000;23;25800;24;16200;13;10200;18;12600;7;5400;13;9000;97;117000;719;979800;557;888000;0;3600000
11.10.2021 15:00;0;0;1;600;1;3000;4;2400;1;3000;0;0;1;600;3;1800;18;15000;0;3600000;18;14400;18;12600;9;8400;17;11400;12;11400;22;16200;91;108600;695;891000;602;1008600;0;3600000
11.10.2021 16:00;1;3000;0;0;2;6000;1;600;2;6000;10;7800;0;0;2;1200;20;22800;0;3600000;14;17400;15;10200;17;18600;23;15600;12;9000;18;14400;83;83400;751;1108800;630;1062600;0;3600000
11.10.2021 17:00;0;0;0;0;0;0;0;0;2;6000;11;8400;3;3600;2;1200;11;12000;0;3600000;22;21000;19;13200;15;10800;21;14400;9;8400;20;16200;54;31200;746;693600;574;679200;0;3600000
11.10.2021 18:00;0;0;0;0;0;0;4;3600;2;6000;4;2400;1;600;2;1200;11;8400;0;3600000;14;12000;15;9600;10;6600;17;13200;5;3000;26;24000;33;49200;650;663600;520;747000;0;3600000
11.10.2021 19:00;0;0;0;0;0;0;0;0;3;9000;7;4800;0;0;0;0;13;8400;0;3600000;8;4800;11;8400;12;10800;21;15600;3;2400;15;10800;14;1200;451;284400;344;209400;0;3600000
11.10.2021 20:00;0;0;0;0;0;0;0;0;1;3000;3;1800;0;0;1;600;5;3600;0;3600000;6;4800;3;1800;14;31800;18;12000;6;4200;8;6600;9;0;350;190200;238;106200;0;3600000
11.10.2021 21:00;0;0;0;0;0;0;0;0;1;3000;3;1800;0;0;0;0;6;7200;0;3600000;2;1200;7;4200;3;3000;6;4800;2;1200;4;2400;4;0;235;96000;176;66600;0;3600000
11.10.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7200;0;3600000;1;600;6;4200;3;1800;8;6000;6;5400;8;5400;2;0;183;90600;114;39000;0;3600000
11.10.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;1;600;2;1200;1;1200;0;0;3;1800;5;4800;2;0;109;39000;62;30000;0;3600000
12.10.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;2;1200;2;1200;0;0;1;600;1;600;2;1200;1;0;82;22200;36;6600;0;3600000
12.10.2021 01:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;2;1800;0;3600000;0;0;1;600;0;0;0;0;1;600;1;600;0;0;45;14400;19;2400;0;3600000
12.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;3;0;44;9600;18;3000;0;3600000
12.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;1;600;0;0;0;0;0;0;0;0;1;0;34;6600;16;1200;0;3600000
12.10.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;9;600;65;17400;43;7200;0;3600000
12.10.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;1;600;0;3598800;0;0;0;0;0;0;1;1800;0;0;1;600;17;3000;250;93600;173;61800;0;3598800
12.10.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;5;6000;0;3600000;1;600;2;1200;0;0;2;1200;2;1800;1;600;30;5400;533;303600;388;204600;0;3600000
12.10.2021 07:00;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;5;4200;7;5400;0;3600000;3;1800;10;6000;5;3600;6;4800;6;4800;7;4800;58;30000;750;682200;613;573600;0;3600000
12.10.2021 08:00;0;0;0;0;0;0;0;0;0;0;3;1800;1;600;3;1800;5;3000;0;3600000;7;6000;14;9600;11;12600;12;7200;1;600;6;4800;106;156600;762;1443000;601;1292400;0;3600000
12.10.2021 09:00;0;0;0;0;0;0;0;0;3;9000;5;3600;2;1200;0;0;6;4200;0;3600000;7;4800;12;7200;8;9600;17;11400;9;7200;5;3000;117;213600;733;1041000;610;894000;0;3600000
12.10.2021 10:00;0;0;2;1200;0;0;2;1800;0;0;7;4800;1;600;2;1200;13;18600;0;3600000;10;10800;20;12600;14;13200;17;20400;10;8400;9;6600;98;136800;729;1149000;543;711000;0;3600000
12.10.2021 11:00;0;0;1;600;1;3000;1;600;3;9000;9;6600;1;600;0;0;8;4800;0;3600000;5;3000;13;7800;10;9600;16;10800;11;8400;11;7200;133;116400;777;1169400;584;859200;0;3600000
12.10.2021 12:00;0;0;0;0;2;6000;4;3000;2;5400;9;7800;0;0;1;600;6;4200;0;3600000;21;21000;21;14400;9;8400;15;9000;9;9600;11;7800;95;130200;719;1087200;528;868800;0;3600000
12.10.2021 13:00;0;0;2;1200;1;3000;2;1200;6;18000;16;12600;1;1200;1;600;9;6600;0;3600000;14;12000;19;14400;8;6000;18;11400;2;1200;7;5400;96;91200;670;1107000;587;911400;0;3600000
12.10.2021 14:00;1;2400;1;600;1;3000;2;1200;2;6000;6;4200;0;0;1;600;17;19200;0;3600000;8;7200;14;9000;18;15000;17;12000;6;4800;17;14400;101;114600;686;1196400;589;879000;0;3600000
12.10.2021 15:00;0;0;0;0;0;0;2;1800;1;3000;5;3000;1;600;2;1200;9;7800;0;3600000;30;34800;18;13200;6;5400;7;5400;3;2400;11;7800;85;76800;762;1118400;628;1084200;0;3600000
12.10.2021 16:00;0;0;0;0;0;0;0;0;2;6000;2;1200;3;1800;1;0;10;6600;0;3600000;12;9600;11;7200;21;35400;19;19800;7;4800;18;16800;79;60600;771;957600;625;1122000;0;3600000
12.10.2021 17:00;0;0;0;0;0;0;2;1800;1;3000;3;1800;2;1200;3;1800;6;4800;0;3600000;13;11400;18;12000;18;23400;18;12600;13;11400;12;8400;58;70800;709;930000;580;919800;0;3600000
12.10.2021 18:00;0;0;0;0;1;3000;1;600;4;12000;11;9600;0;0;1;600;7;5400;0;3600000;16;12000;16;10200;14;14400;11;7800;7;6000;6;3600;34;21000;626;727200;513;715200;0;3600000
12.10.2021 19:00;0;0;0;0;0;0;2;1800;0;0;6;4200;0;0;0;0;7;4800;0;3600000;8;11400;8;5400;9;7200;17;11400;6;4200;11;7200;8;1200;448;263400;323;223200;0;3600000
12.10.2021 20:00;0;0;1;600;0;0;0;0;4;10800;4;2400;0;0;1;600;5;4200;0;3600000;2;2400;3;3000;4;2400;9;5400;4;3000;4;2400;9;1200;353;184800;212;142800;0;3600000
12.10.2021 21:00;0;0;0;0;1;3000;0;0;1;3000;2;1200;0;0;0;0;4;3000;0;3600000;1;600;3;1800;1;600;7;4200;0;0;3;1800;5;600;259;102000;185;91800;0;3600000
12.10.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;2;1800;3;1800;1;600;2;2400;2;1800;1;600;4;600;209;99000;128;58200;0;3600000
12.10.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;0;3600000;0;0;0;0;1;600;2;1200;1;600;4;2400;8;1200;126;57600;80;41400;0;3600000
13.10.2021 00:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;0;0;0;3600000;3;2400;1;600;1;600;1;600;0;0;1;600;1;0;91;36600;39;3600;0;3600000
13.10.2021 01:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;54;13200;25;2400;0;3600000
13.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;1;600;0;0;0;0;0;0;0;0;2;0;36;4200;16;1800;0;3600000
13.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;3;0;48;8400;21;2400;0;3600000
13.10.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;8;0;55;11400;36;10200;0;3600000
13.10.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;4;2400;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;10;0;261;108600;197;83400;0;3600000
13.10.2021 06:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;3600000;0;0;2;1200;0;0;2;1200;0;0;1;600;32;6600;541;253800;396;192000;0;3600000
13.10.2021 07:00;1;3000;1;600;0;0;0;0;0;0;1;600;0;0;0;0;4;2400;0;3600000;4;2400;9;5400;1;600;5;3000;5;3600;5;3600;65;41400;711;755400;634;681600;0;3600000
13.10.2021 08:00;0;0;1;600;0;0;0;0;0;0;2;1200;0;0;3;1800;8;4200;0;3600000;3;2400;6;3600;10;9000;15;9000;4;2400;6;4200;108;135600;773;1015800;669;828600;0;3600000
13.10.2021 09:00;2;6000;1;600;1;3000;1;600;3;9000;3;1800;0;0;5;3600;9;8400;0;3600000;12;10200;22;15000;13;9600;18;11400;6;3600;10;7200;111;146400;730;918000;606;745200;0;3600000
13.10.2021 10:00;1;3000;1;600;1;3000;4;3000;0;0;2;1800;2;1200;1;600;6;8400;0;3600000;12;9000;19;15000;12;12600;26;23400;19;19800;14;9600;113;119400;671;913200;538;772200;0;3600000
13.10.2021 11:00;0;0;0;0;1;3000;0;0;1;2400;10;7800;3;2400;3;1800;13;13200;0;3600000;13;9600;20;16200;13;9600;17;10800;7;4800;9;5400;102;99000;717;957000;542;864000;0;3600000
13.10.2021 12:00;0;0;2;1200;1;3000;7;5400;1;3000;10;7800;0;0;2;1200;11;7200;0;3600000;11;6600;19;12600;8;9000;23;15600;4;3000;15;10800;109;116400;704;871800;561;636000;0;3600000
13.10.2021 13:00;0;0;2;1200;0;0;1;600;3;8400;12;9000;2;1800;2;1200;13;9000;0;3600000;7;4200;15;9600;11;9000;27;18000;12;7800;18;12600;97;107400;703;928800;578;834600;0;3600000
13.10.2021 14:00;1;3000;2;1200;1;3000;1;600;8;23400;13;9000;1;600;0;0;15;12000;0;3598800;15;10200;28;18600;13;13200;13;8400;4;3600;16;12600;97;140400;757;1225800;576;867000;0;3598800
13.10.2021 15:00;1;3000;0;0;0;0;0;0;1;3000;9;6600;0;0;0;0;12;10200;0;3600000;13;12000;16;9600;14;21600;22;16200;12;13800;20;13200;69;61200;707;784200;550;678000;0;3600000
13.10.2021 16:00;0;0;0;0;1;3000;1;600;3;9000;12;9000;0;0;2;1200;22;22200;0;3600000;17;12600;24;18000;13;12000;26;20400;12;9000;18;12000;101;148200;704;951600;612;1080600;0;3600000
13.10.2021 17:00;0;0;0;0;2;6000;3;1800;7;21000;8;5400;1;600;6;3600;23;34200;0;3600000;13;10200;24;16200;10;7800;16;10200;21;19200;33;27000;61;40800;723;695400;553;581400;0;3600000
13.10.2021 18:00;1;3000;0;0;0;0;4;3600;5;15000;6;4200;0;0;1;600;9;6600;0;3600000;16;15000;25;16800;14;14400;24;16200;8;10800;17;12000;40;26400;684;768600;512;741600;0;3600000
13.10.2021 19:00;0;0;0;0;0;0;0;0;1;3000;1;600;2;1800;1;600;17;21000;0;3600000;8;4800;20;13200;5;3000;13;7800;21;30000;26;19200;14;3000;465;284400;382;259200;0;3600000
13.10.2021 20:00;0;0;0;0;0;0;0;0;3;9000;4;3000;0;0;1;600;8;9600;0;3600000;4;4800;16;10800;5;3000;13;8400;6;4200;12;9000;10;3600;387;180600;249;147000;0;3600000
13.10.2021 21:00;0;0;0;0;0;0;1;600;1;3000;2;1200;0;0;0;0;6;4200;0;3600000;3;1800;7;4200;4;2400;9;6000;2;1200;6;4800;3;0;286;115200;202;81000;0;3600000
13.10.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;3600000;3;2400;3;1800;1;600;1;600;0;0;2;1200;7;0;229;96000;155;60000;0;3600000
13.10.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;4;3600;5;3000;1;600;3;1800;1;600;4;3000;3;0;170;63000;84;27000;0;3600000
14.10.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;1;600;1;600;0;0;0;0;2;0;88;36600;40;8400;0;3600000
14.10.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;3600000;1;600;1;600;0;0;0;0;0;0;1;600;1;0;48;9000;28;4800;0;3600000
14.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;3600000;0;0;0;0;0;0;1;600;0;0;0;0;1;0;45;7800;16;2400;0;3600000
14.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;1;600;0;0;0;0;1;0;48;8400;20;1800;0;3600000
14.10.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;12;2400;71;16800;45;9000;0;3600000
14.10.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;4;4200;0;3600000;0;0;0;0;1;600;1;600;0;0;0;0;11;1200;252;106200;174;59400;0;3600000
14.10.2021 06:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;1;600;2;1800;0;3600000;1;1200;2;1200;1;600;1;600;2;1200;4;3000;32;4200;511;237600;400;189000;0;3600000
14.10.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;1;600;5;3000;0;3600000;3;1800;5;3000;1;600;10;6000;1;600;5;3000;42;22800;660;578400;636;537000;0;3600000
14.10.2021 08:00;0;0;2;1200;0;0;0;0;1;3000;6;4800;1;600;1;600;2;1200;0;3600000;8;7800;10;6000;4;3600;15;8400;2;2400;4;2400;83;105000;721;1047000;616;744600;0;3600000
14.10.2021 09:00;1;3000;1;600;1;3000;1;600;2;6000;3;1800;1;600;1;600;13;13800;0;3600000;7;7200;13;8400;11;12000;16;12000;2;1200;10;6600;131;161400;704;918000;615;832200;0;3600000
14.10.2021 10:00;0;0;0;0;1;3000;1;600;0;0;12;9600;0;0;1;600;5;6000;0;3600000;12;7800;16;9600;10;11400;9;5400;2;1200;14;10800;105;105000;682;922200;587;891000;0;3600000
14.10.2021 11:00;1;3000;2;1800;1;3000;3;2400;3;9000;8;4800;0;0;2;1200;9;7800;0;3600000;12;12600;21;16200;12;11400;20;13200;4;2400;14;10200;113;222000;739;1198800;570;1069800;0;3600000
14.10.2021 12:00;0;0;0;0;2;6000;1;600;2;6000;7;5400;0;0;1;600;16;16200;0;3600000;15;13800;21;13800;21;21000;14;9600;6;4800;11;9000;94;87000;689;948000;592;820200;0;3600000
14.10.2021 13:00;1;3000;0;0;0;0;2;1200;1;3000;14;10800;3;1800;3;1800;18;15600;0;3600000;19;18000;23;16800;10;6000;24;16800;6;4200;16;9600;86;112800;689;1020600;517;741600;0;3600000
14.10.2021 14:00;0;0;0;0;1;3000;1;600;9;26400;12;9000;1;600;6;5400;17;19200;0;3600000;26;25800;24;18600;38;48600;20;14400;15;19200;25;18000;107;101400;670;654000;574;703200;0;3600000
14.10.2021 15:00;1;3000;2;1200;0;0;4;3600;3;9000;10;7800;1;600;1;600;23;24600;0;3600000;15;9600;20;13800;16;13800;28;21600;14;12000;17;12600;98;141000;726;1027800;595;1006200;0;3600000
14.10.2021 16:00;0;0;0;0;1;3000;2;1200;4;12000;11;9600;2;1200;1;600;27;42000;0;3600000;22;42600;37;27600;18;15600;15;9600;13;12600;19;15000;76;69000;766;921600;643;1120200;0;3600000
14.10.2021 17:00;0;0;1;600;0;0;0;0;7;21000;23;16200;1;600;0;0;14;10800;0;3600000;20;16200;22;15000;15;13200;22;16800;11;9000;20;15000;62;38400;832;772200;563;812400;0;3600000
14.10.2021 18:00;0;0;0;0;1;3000;6;4800;4;11400;6;3600;2;1800;6;4800;13;12600;0;3600000;18;18000;37;31200;27;40200;32;24600;9;7800;14;10200;41;34800;709;866400;533;764400;0;3600000
14.10.2021 19:00;0;0;0;0;0;0;3;2400;2;6000;2;1200;0;0;2;1200;9;9000;0;3600000;15;22800;20;15000;19;15000;24;18000;9;6600;18;12000;14;1800;478;328800;426;276000;0;3600000
14.10.2021 20:00;0;0;0;0;0;0;0;0;2;6000;3;2400;1;600;1;600;16;19200;0;3600000;5;4200;7;4200;12;16800;9;6000;11;17400;7;4200;9;0;368;233400;274;133200;0;3600000
14.10.2021 21:00;0;0;0;0;1;3000;0;0;0;0;0;0;1;600;1;600;5;3000;0;3598800;3;3600;7;4200;4;3000;6;4200;4;3600;8;4800;6;0;320;154200;224;108000;0;3598800
14.10.2021 22:00;0;0;0;0;0;0;3;2400;1;3000;1;600;0;0;2;1200;3;2400;0;3600000;2;3000;4;3000;7;6000;8;5400;2;2400;3;1800;3;0;202;97800;175;65400;0;3600000
14.10.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;3600000;2;1200;3;1800;3;2400;1;600;1;600;2;1200;5;0;141;70200;93;27600;0;3600000
15.10.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;3600000;0;0;0;0;3;2400;1;600;1;600;3;1800;3;0;85;23400;47;9600;0;3600000
15.10.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;1;600;0;0;0;0;1;600;0;0;0;0;77;19800;25;3600;0;3600000
15.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;1;600;0;0;0;0;1;0;49;15000;17;4800;0;3600000
15.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;16800;19;21000;0;3600000
15.10.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;10;600;65;13200;41;6000;0;3600000
15.10.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;3;1800;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;12;600;244;96000;150;60000;0;3600000
15.10.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;1;600;0;3600000;2;1800;2;1200;2;1200;3;1800;3;2400;9;7200;29;3000;477;212400;353;138600;0;3600000
15.10.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;2400;0;3600000;1;600;5;3000;2;1200;7;4200;0;0;4;3000;52;32400;618;502800;561;453000;0;3600000
15.10.2021 08:00;0;0;2;1200;0;0;0;0;0;0;1;600;0;0;2;1200;3;2400;0;3600000;3;2400;12;7800;7;4800;12;7200;1;600;6;3600;88;76800;739;1083000;556;844800;0;3600000
15.10.2021 09:00;0;0;0;0;0;0;3;3000;2;6000;4;3000;1;600;4;2400;11;11400;0;3600000;9;6600;19;11400;14;24000;22;16200;3;1800;8;4800;92;68400;712;726000;553;730200;0;3600000
15.10.2021 10:00;1;3000;4;2400;0;0;1;600;4;12000;9;6600;3;1800;2;1200;14;13200;0;3600000;13;10200;20;12600;8;13800;12;7200;6;6000;14;10200;116;130800;771;1054800;642;891000;0;3600000
15.10.2021 11:00;1;3000;4;3000;0;0;0;0;1;3000;10;6600;1;600;1;600;11;9000;0;3600000;16;13800;14;8400;13;13200;24;17400;4;2400;15;11400;114;133200;786;1228200;595;1210800;0;3600000
15.10.2021 12:00;0;0;3;2400;1;3000;2;1200;3;8400;13;10200;1;600;3;1800;10;7200;0;3600000;14;12600;23;18600;17;13800;19;12000;8;6000;10;6000;108;116400;745;1141800;625;1078200;0;3600000
15.10.2021 13:00;0;0;2;1200;1;3000;1;600;1;3000;13;10800;0;0;1;600;14;16800;0;3600000;10;6600;19;12600;12;9600;33;31200;9;6000;30;24000;95;108600;691;974400;585;591600;0;3600000
15.10.2021 14:00;0;0;0;0;1;3000;0;0;1;3000;6;4200;0;0;1;600;8;8400;0;3600000;14;10800;26;19200;16;15600;23;16200;11;10800;14;9600;75;67200;743;976800;607;762000;0;3600000
15.10.2021 15:00;0;0;1;600;2;6000;7;5400;1;3000;7;5400;0;0;0;0;15;11400;0;3600000;9;9600;26;19200;14;13800;19;12600;14;12000;25;19800;61;84000;701;873000;564;709800;0;3600000
15.10.2021 16:00;0;0;1;600;2;6000;1;600;3;9000;6;4200;2;1200;1;600;20;29400;0;3600000;4;4200;30;24000;21;24000;26;18600;9;13200;17;14400;91;81000;731;1003200;615;1049400;0;3600000
15.10.2021 17:00;0;0;2;1200;2;6000;3;2400;5;14400;9;6000;1;600;2;1200;18;22800;0;3600000;16;12600;23;15000;13;11400;15;11400;7;4200;16;10200;64;75000;729;1131600;608;1071000;0;3600000
15.10.2021 18:00;0;0;2;1800;0;0;1;600;5;14400;9;6600;2;1200;1;600;12;12600;0;3600000;8;6000;19;12000;11;9600;27;21600;14;14400;12;9000;41;25800;678;810000;548;615600;0;3600000
15.10.2021 19:00;0;0;0;0;0;0;0;0;4;12000;14;11400;0;0;0;0;15;14400;0;3600000;10;7800;13;8400;26;27600;14;9600;6;5400;13;9000;14;3600;522;331200;393;325800;0;3600000
15.10.2021 20:00;0;0;0;0;0;0;0;0;1;2400;8;6600;1;600;5;4800;9;6600;0;3600000;6;4200;10;6000;4;2400;9;6000;5;4800;11;10200;9;0;434;246000;339;201600;0;3600000
15.10.2021 21:00;0;0;0;0;0;0;0;0;1;3000;5;3600;0;0;1;600;7;4800;0;3600000;14;19200;11;7200;7;5400;6;4200;3;1800;12;9600;6;0;350;150000;228;110400;0;3600000
15.10.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;6;3600;0;3600000;8;6600;7;4800;5;3600;4;2400;6;7800;3;1800;6;0;317;140400;227;98400;0;3600000
15.10.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;3;6600;0;3600000;1;600;1;600;2;1200;5;3000;4;3000;14;12600;4;0;231;104400;154;75000;0;3600000
16.10.2021 00:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;8;9000;0;3600000;2;1200;4;2400;2;1200;3;1800;1;600;2;1200;2;0;193;93000;105;41400;0;3600000
16.10.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;1;600;0;0;0;3600000;4;3000;3;1800;0;0;0;0;1;600;5;3600;2;0;142;45600;75;66600;0;3600000
16.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;2;1200;1;1200;1;600;2;1800;3;1800;3;0;86;59400;58;20400;0;3600000
16.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;0;3600000;1;600;0;0;0;0;2;1200;0;0;0;0;2;0;75;18000;40;9000;0;3600000
16.10.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;2;1200;7;600;72;29400;49;13200;0;3600000
16.10.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;3598800;0;0;0;0;0;0;0;0;1;600;1;600;7;1800;119;51000;73;21600;0;3598800
16.10.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3600;0;3600000;0;0;0;0;0;0;0;0;2;1800;2;1800;10;1200;128;58800;78;19800;0;3600000
16.10.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;3;3000;1;600;0;3600000;1;600;0;0;0;0;1;600;2;1200;2;1200;27;8400;201;125400;115;75600;0;3600000
16.10.2021 08:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;2;1200;0;3600000;2;1200;0;0;0;0;0;0;2;1200;4;2400;19;6000;295;216000;195;148800;0;3600000
16.10.2021 09:00;0;0;1;600;0;0;0;0;1;3000;2;1800;0;0;0;0;8;5400;0;3600000;7;4200;11;6600;4;2400;9;6600;2;1200;8;4800;26;14400;457;340800;348;298200;0;3600000
16.10.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;12;11400;0;3600000;12;9600;20;12000;5;3000;14;8400;2;1200;3;1800;26;16800;585;561000;465;512400;0;3600000
16.10.2021 11:00;0;0;0;0;0;0;0;0;2;6000;4;3000;0;0;0;0;14;11400;0;3600000;9;7800;22;15600;8;9600;15;9600;5;4800;15;12000;39;21600;637;631200;487;529800;0;3600000
16.10.2021 12:00;0;0;2;1200;1;3000;4;3000;3;8400;10;7800;1;600;0;0;10;7200;0;3600000;12;7800;27;20400;17;12000;12;8400;11;9600;27;22800;31;16200;735;774000;580;666600;0;3600000
16.10.2021 13:00;0;0;0;0;0;0;0;0;5;14400;8;5400;1;600;3;1800;11;7200;0;3600000;24;23400;26;19200;13;13200;15;10200;6;3600;14;10800;22;40800;804;782400;619;718200;0;3600000
16.10.2021 14:00;0;0;1;600;0;0;1;600;4;12000;7;4800;1;600;0;0;17;16800;0;3600000;13;8400;20;13200;31;34200;17;12600;6;4200;10;6600;25;17400;809;929400;633;929400;0;3600000
16.10.2021 15:00;1;3000;1;600;1;3000;4;2400;6;18000;6;3600;1;600;9;7800;29;35400;0;3600000;16;15000;31;22200;9;6600;24;18000;21;31200;33;26400;22;13800;783;670800;574;970200;0;3600000
16.10.2021 16:00;1;3000;2;1200;1;3000;1;600;5;15000;10;7800;4;3000;6;3600;15;16800;0;3600000;29;39000;40;31200;12;11400;26;19200;10;7800;21;14400;27;10800;810;619800;565;600000;0;3600000
16.10.2021 17:00;1;3000;1;600;2;6000;1;600;4;12000;7;6000;0;0;2;1200;10;12000;0;3600000;18;13200;26;16800;26;35400;17;12600;20;16800;28;22800;18;8400;828;588000;580;675000;0;3600000
16.10.2021 18:00;0;0;1;600;0;0;0;0;6;17400;6;3600;1;600;2;1200;33;34200;0;3600000;14;16800;16;10800;13;13200;21;15000;7;5400;17;12000;20;7200;767;586200;579;703200;0;3600000
16.10.2021 19:00;0;0;0;0;2;6000;3;1800;4;12000;13;10800;0;0;0;0;25;37800;0;3600000;18;21000;17;13200;17;19200;24;16800;21;22800;31;22200;4;600;525;292800;432;332400;0;3600000
