01.06.2020 00:00;Bel_D51;Vwz_D51;Bel_D52;Vwz_D52;Bel_D53;Vwz_D53;Bel_D54;Vwz_D54;Bel_D71;Vwz_D71;Bel_D72;Vwz_D72;Bel_D91;Vwz_D91;Bel_D92;Vwz_D92;Bel_D93;Vwz_D93;Bel_D94;Vwz_D94;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_TBS35;Vwz_TBS35;Bel_TBS37;Vwz_TBS37;Bel_TBS38;Vwz_TBS38;Bel_TBS39;Vwz_TBS39;Bel_TF37;Vwz_TF37;Bel_TF38;Vwz_TF38;Bel_TS57;Vwz_TS57
01.11.2021 04:00;10;123924;0;3600000;10;9080;13;13050;15;34310;14;14910;65;167540;27;67100;0;3600000;24;13920;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
01.11.2021 05:00;47;468099;0;3600000;48;37430;39;46986;47;66214;44;37230;237;575002;180;361874;0;3600000;177;108190;6;6000;6;5990;6;6000;3;3000;3;3000;5;5000;5;4980;0;0;1;940;0;3600000;1;1730;0;3600000;0;3600000;0;0
01.11.2021 06:00;107;1321331;0;3600000;119;162620;113;183750;146;186639;147;120270;490;1058560;395;620636;0;3600000;393;276638;10;10000;10;9990;10;9990;3;3000;3;3000;10;9990;10;9980;0;0;4;7320;0;3600000;0;0;0;3600000;0;3600000;0;0
01.11.2021 07:00;231;1913089;0;3600000;224;450440;238;663643;250;407404;243;207883;603;1889757;565;1605171;0;3600000;573;794210;11;11000;12;11990;12;11980;4;3990;4;3990;13;12980;13;13000;8;8930;10;15130;0;3600000;1;930;0;3600000;0;3600000;0;0
01.11.2021 08:00;273;2499784;0;3600000;273;1274730;266;1282643;254;447599;247;226468;549;2468133;569;2408275;0;3600000;566;1893932;15;14980;14;13990;14;13970;4;4000;4;3990;15;14990;15;14990;11;10010;18;34580;0;3600000;2;1990;0;3600000;0;3600000;0;0
01.11.2021 09:00;234;2136646;0;3600000;242;647854;206;498289;251;412460;238;212320;531;1789222;515;1403216;0;3600000;507;636536;13;12980;13;12990;13;13000;4;4000;4;4000;13;13019;13;12990;5;5120;14;18060;0;3600000;4;11350;0;3600000;0;3600000;0;0
01.11.2021 10:00;211;2459471;0;3600000;224;1436746;188;1173555;229;360190;228;207122;451;2540994;495;2344943;0;3600000;497;1710622;15;14970;15;15000;14;13980;4;4000;4;4000;14;13970;14;13980;10;11560;7;9790;0;3600000;1;790;0;3600000;0;3600000;0;0
01.11.2021 11:00;220;2222430;0;3600000;237;770387;220;629646;265;468110;260;240230;544;2356520;574;2390560;0;3600000;568;1806330;14;13980;14;13990;15;14980;7;7000;7;6990;16;16000;15;14960;12;12740;11;17340;0;3600000;5;5210;0;3600000;0;3600000;0;0
01.11.2021 12:00;229;1979474;0;3600000;229;610471;221;568147;251;358796;243;195936;509;1948158;487;1775626;0;3600000;478;770565;14;13980;13;12990;13;13000;6;6000;6;6000;12;12056;13;12980;11;11175;14;14900;0;3600000;1;960;0;3600000;0;3600000;0;0
01.11.2021 13:00;237;2125195;0;3600000;253;871865;207;523127;251;480005;252;243070;488;2261118;503;1972400;0;3600000;510;1252812;16;16000;15;14990;15;14980;6;5970;6;6000;15;14960;15;15000;19;27440;24;29389;0;3600000;5;5750;0;3600000;0;3600000;0;0
01.11.2021 14:00;215;2500801;0;3600000;229;1364322;209;1100849;244;439493;236;204959;484;2573291;513;2368973;0;3600000;506;1903421;15;14980;15;14990;14;14000;6;5990;6;5990;13;13000;13;12980;14;18630;13;14570;0;3600000;0;0;0;3600000;0;3600000;0;0
01.11.2021 15:00;202;2614722;0;3600000;215;1209454;200;1184036;240;432660;230;231020;436;2675250;458;2605846;0;3600000;454;2501493;12;11990;12;12000;13;12970;6;5990;6;5990;15;14990;15;14990;20;24528;10;11480;0;3600000;0;0;0;3600000;0;3600000;0;0
01.11.2021 16:00;180;2730433;0;3600000;189;1979057;192;2088129;266;529173;259;254371;373;2781821;375;2826908;0;3600000;372;2572439;14;13990;13;13000;13;12980;6;6000;6;5980;11;10990;11;11000;19;24277;16;18420;0;3600000;2;1890;0;3600000;0;3600000;0;0
01.11.2021 17:00;180;2857523;0;3600000;181;2344356;164;2879209;249;507253;247;233777;309;2881931;317;2778759;0;3600000;315;2751071;13;12980;14;13980;14;13980;4;3980;4;3980;15;14950;15;14990;30;41479;21;24687;0;3600000;3;5580;0;3600000;0;3600000;1;1230
01.11.2021 18:00;159;2620818;0;3600000;162;1624980;148;1638560;243;407974;240;222060;321;2539577;354;2483029;0;3600000;344;2285157;13;13000;13;12990;13;12990;4;3990;4;3990;10;10000;10;9990;12;13160;14;15857;0;3600000;1;1420;0;3600000;0;3600000;0;0
01.11.2021 19:00;120;1332985;0;3600000;120;135260;105;167956;193;286510;185;141780;330;735253;309;716034;0;3600000;312;232426;7;6990;6;5990;7;7000;2;2000;2;2000;8;8000;8;7990;11;21489;12;15890;0;3600000;5;4400;0;3600000;0;3600000;0;0
01.11.2021 20:00;85;784277;0;3600000;80;64650;69;76630;140;170600;140;119475;248;821097;215;797321;0;3600000;222;146470;7;6990;7;7000;7;6990;2;2000;2;2000;7;6980;7;7000;4;5590;4;5300;0;3600000;2;8530;0;3600000;0;3600000;0;0
01.11.2021 21:00;75;718272;0;3600000;79;69480;69;67454;89;108224;83;68360;207;811123;161;615429;0;3600000;156;101911;7;6990;6;5990;6;5990;0;0;0;0;6;5990;6;6000;4;4850;4;4070;0;3600000;1;3210;0;3600000;0;3600000;0;0
01.11.2021 22:00;56;473323;0;3600000;59;41650;56;54170;86;93760;85;66280;161;582240;105;413027;0;3600000;103;64020;4;3990;4;4000;4;4055;0;0;0;0;5;4990;5;4990;2;4210;2;3920;0;3600000;3;2480;0;3600000;0;3600000;0;0
01.11.2021 23:00;34;238160;0;3600000;31;22850;28;29047;31;44200;31;27050;83;308667;62;296947;0;3600000;58;35714;4;4000;4;4000;4;3990;0;0;0;0;4;4000;4;4000;0;0;2;1890;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 00:00;14;116420;0;3600000;15;10300;12;23850;23;31060;22;19020;40;185960;17;66300;0;3600000;17;11910;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 01:00;11;120260;0;3600000;10;7090;11;11310;11;20080;9;5630;20;72430;17;46090;0;3600000;16;10310;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 02:00;2;32680;0;3600000;2;2620;1;870;2;1770;1;710;32;54960;15;35510;0;3600000;11;6330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1890;0;3600000;1;770;0;3600000;0;3600000;0;0
02.11.2021 03:00;8;65460;0;3600000;9;7690;6;3860;9;7750;9;5700;20;46220;12;36530;0;3600000;10;5980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 04:00;14;119901;0;3600000;9;5960;14;16594;14;25120;14;15890;71;256297;44;50560;0;3600000;40;24490;2;2042;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;1;1050;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 05:00;49;410983;0;3600000;53;43130;49;51971;53;64320;51;44540;260;647763;193;453599;0;3600000;191;119950;7;6980;6;5990;6;5980;3;3000;3;3000;6;6000;6;5990;0;0;0;0;0;3600000;1;610;0;3600000;0;3600000;0;0
02.11.2021 06:00;120;1075263;0;3600000;117;130920;120;213069;130;169340;128;106550;511;1125852;447;830789;0;3600000;445;331960;9;9000;10;10000;10;10000;4;4000;4;3990;9;8980;9;8980;1;1330;5;5940;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 07:00;231;2030266;0;3600000;239;542145;260;682931;266;383135;264;221341;596;1957982;586;1744027;0;3600000;587;831771;11;11000;12;11990;11;11000;4;3990;4;4000;12;12000;12;11990;3;5450;17;30119;0;3600000;2;3200;0;3600000;0;3600000;0;0
02.11.2021 08:00;280;2625371;0;3600000;281;1865349;296;1552759;255;433854;250;228363;550;2635343;602;2632480;0;3600000;605;2563681;16;15980;14;13990;14;13980;4;4000;4;3990;14;13980;14;13970;14;15536;11;13620;0;3600000;2;2010;0;3600000;0;3600000;0;0
02.11.2021 09:00;213;2515227;0;3600000;225;1130449;217;881526;238;418087;234;218013;489;2658686;548;2596054;0;3600000;540;2361333;12;11990;13;13000;14;13960;4;4000;4;3980;14;13970;14;13960;15;16230;17;20490;0;3600000;5;7930;0;3600000;0;3600000;0;0
02.11.2021 10:00;220;2082084;0;3600000;229;520166;181;353926;232;329079;231;193955;514;2124641;509;1752566;0;3600000;508;858986;14;13990;15;14990;15;14990;4;4000;4;4000;13;12990;13;13000;8;12670;8;13550;0;3600000;9;27889;0;3600000;0;3600000;0;0
02.11.2021 11:00;208;2190215;0;3600000;219;552492;190;438524;225;452238;225;198430;487;2059596;518;1993325;0;3600000;514;1181328;15;15000;14;14000;14;13970;6;6000;6;5990;16;15990;16;15990;11;14790;16;21180;0;3600000;1;900;0;3600000;0;3600000;0;0
02.11.2021 12:00;187;1844216;0;3600000;212;369450;188;361660;258;399425;245;203410;474;1840179;447;1503692;0;3600000;453;587044;14;13980;14;13990;14;13970;6;5990;6;5990;12;12000;11;10990;14;17500;11;15560;0;3600000;5;5180;0;3600000;0;3600000;0;0
02.11.2021 13:00;187;2621698;0;3600000;209;1274732;195;811439;240;444814;236;244247;352;2788555;432;2670043;0;3600000;434;2525354;15;14990;16;16000;16;15970;6;6000;6;5990;16;15990;16;15980;24;39020;16;17800;0;3600000;1;840;0;3600000;0;3600000;0;0
02.11.2021 14:00;196;1979803;0;3600000;214;341690;185;391559;259;458429;254;242750;522;1676006;494;1570965;0;3600000;483;543047;14;13990;14;13990;14;13970;6;6000;6;5990;15;14970;15;15000;8;8860;13;15890;0;3600000;5;4330;0;3600000;0;3600000;0;0
02.11.2021 15:00;217;2295786;0;3600000;229;917959;219;846965;303;463989;299;262990;500;2422487;548;2388764;0;3600000;549;1923225;14;13970;14;13990;14;13970;6;5990;6;5990;13;12980;13;12990;11;14860;20;28870;0;3600000;3;3460;0;3600000;0;3600000;0;0
02.11.2021 16:00;211;2061506;0;3600000;229;752176;192;560851;305;516258;292;248940;514;1880781;556;1869714;0;3600000;552;991855;14;13970;14;13980;14;13960;6;5990;6;5990;14;14000;14;13990;10;11950;17;22960;0;3600000;7;10473;0;3600000;0;3600000;0;0
02.11.2021 17:00;220;1930479;0;3600000;216;398803;216;448226;330;473540;323;257430;444;1415113;522;1491514;0;3600000;524;510594;14;13980;14;14000;14;13990;4;4000;4;3990;14;13980;13;12970;13;15398;18;23290;0;3600000;3;3690;0;3600000;0;3600000;0;0
02.11.2021 18:00;170;1423091;0;3600000;165;202630;150;216959;294;581652;283;246360;445;1294052;467;1359277;0;3600000;472;480222;12;11970;12;11990;12;11980;4;3990;4;4000;10;9990;11;10980;11;16510;20;23980;0;3600000;4;7020;0;3600000;0;3600000;0;0
02.11.2021 19:00;121;1221899;0;3600000;118;96730;110;149090;218;332910;206;165510;342;875035;297;701425;0;3600000;302;214220;8;7990;8;8000;8;7980;2;2000;2;2000;9;9000;9;9000;8;8690;9;13800;0;3600000;1;870;0;3600000;0;3600000;0;0
02.11.2021 20:00;98;721718;0;3600000;89;76046;74;78180;146;207710;137;115660;246;927292;230;866902;0;3600000;230;164270;9;9000;8;7990;8;7990;3;3000;3;2990;8;8000;8;7990;5;6250;7;6730;0;3600000;4;6420;0;3600000;0;3600000;0;0
02.11.2021 21:00;73;668105;0;3600000;76;61840;50;54112;101;116010;102;82740;190;808322;151;664040;0;3600000;146;92040;7;6990;6;6000;6;6000;0;0;0;0;6;6000;6;5990;9;13280;6;8320;0;3600000;1;1040;0;3600000;0;3600000;0;0
02.11.2021 22:00;71;692433;0;3600000;71;57250;64;62570;79;93175;79;64960;152;651245;116;435720;0;3600000;112;69650;4;4000;4;3990;4;4000;0;0;0;0;5;5000;5;5000;5;4440;5;6770;0;3600000;0;0;0;3600000;0;3600000;0;0
02.11.2021 23:00;33;209796;0;3600000;38;26720;37;45070;53;64720;52;44210;90;291002;54;264760;0;3600000;50;28680;4;3990;4;4000;4;4000;0;0;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 00:00;13;98900;0;3600000;13;10200;13;17140;15;26450;15;16770;34;142435;36;173300;0;3600000;34;21675;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;2990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 01:00;11;95790;0;3600000;13;9210;8;6940;13;18150;12;7970;32;110656;18;30984;0;3600000;15;8920;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 02:00;5;53430;0;3600000;5;4090;6;3850;8;6540;8;5180;27;62584;10;7070;0;3600000;8;4350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 03:00;3;54290;0;3600000;3;2230;3;1870;2;2320;2;1340;30;73440;16;60938;0;3600000;15;9810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 04:00;10;103750;0;3600000;10;6340;14;16953;16;26260;17;16000;65;147199;36;122870;0;3600000;35;23640;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;1;1180;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 05:00;49;474902;0;3600000;53;40270;53;52400;58;67280;58;51640;248;666064;184;350846;0;3600000;184;122950;6;6000;6;5990;6;5990;3;3056;3;3000;6;5990;6;6000;0;0;0;0;0;3600000;1;1200;0;3600000;0;3600000;0;0
03.11.2021 06:00;125;1300149;0;3600000;136;146100;135;186370;122;133580;120;97110;494;1182966;429;783862;0;3600000;429;287345;10;10000;10;9990;10;10000;4;4000;4;4000;9;8990;8;7970;2;1660;7;8380;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 07:00;235;2321723;0;3600000;237;727986;243;845137;263;397840;259;237700;583;2051573;560;1883561;0;3600000;566;1182127;11;10950;11;11000;11;11000;4;4000;4;4044;14;13990;15;14700;7;8440;9;14300;0;3600000;3;4390;0;3600000;0;3600000;0;0
03.11.2021 08:00;260;2564928;0;3600000;259;1945931;254;2074216;237;356366;235;225993;460;2598395;512;2705577;0;3600000;504;2445914;14;13990;13;12970;14;13970;4;4000;4;3990;13;12980;13;13270;17;17310;13;18780;0;3600000;3;3340;0;3600000;0;3600000;0;0
03.11.2021 09:00;237;2401028;0;3600000;247;1231825;228;867849;235;415167;236;240850;462;2615780;535;2536700;0;3600000;531;2443022;13;12980;14;13990;13;12803;4;4000;4;3990;15;14980;15;14980;11;11400;14;21710;0;3600000;8;8640;0;3600000;0;3600000;1;1160
03.11.2021 10:00;212;2210956;0;3600000;226;855913;195;477968;254;449768;249;228910;474;2512002;558;2457497;0;3600000;552;1880680;16;15980;14;14065;15;14970;5;5000;4;4000;13;12990;12;11970;12;10840;6;5760;0;3600000;4;5520;0;3600000;0;3600000;0;0
03.11.2021 11:00;228;2259179;0;3600000;254;611173;221;458762;256;461916;246;221280;491;2261231;538;2166654;0;3600000;537;1104956;13;12990;13;13000;13;12990;6;5980;6;6000;16;15950;17;16990;3;3290;9;9970;0;3600000;1;1140;0;3600000;0;3600000;0;0
03.11.2021 12:00;238;2055820;0;3600000;243;589463;210;400373;265;473482;256;229755;474;2016190;506;1884244;0;3600000;505;819565;14;13990;14;13980;14;13970;6;5990;6;6000;12;12000;12;11990;10;11440;15;20520;0;3600000;1;1010;0;3600000;0;3600000;0;0
03.11.2021 13:00;221;2305800;0;3600000;243;873654;199;582999;298;560270;289;252620;476;2057316;516;1984380;0;3600000;513;1125570;17;16960;17;16970;16;15980;7;7000;6;6000;14;13990;14;14000;15;21210;20;24780;0;3600000;2;1790;0;3600000;0;3600000;0;0
03.11.2021 14:00;207;2423621;0;3600000;216;908363;217;678176;273;452690;262;241042;442;2644984;519;2576111;0;3600000;526;2415351;14;14000;14;14000;15;14980;6;6000;7;6990;16;16000;15;14970;14;23250;20;36298;0;3600000;7;7430;0;3600000;0;3600000;0;0
03.11.2021 15:00;200;2292423;0;3600000;208;895936;220;1096788;309;596552;304;289570;465;2507797;526;2505470;0;3600000;524;2149535;16;16015;14;13960;14;14000;6;5990;6;5990;15;14980;15;14990;11;12040;24;27620;0;3600000;1;940;0;3600000;0;3600000;0;0
03.11.2021 16:00;226;1902669;0;3600000;239;587804;205;599832;335;587788;334;294796;472;1626136;513;1613310;0;3600000;515;742290;13;12970;14;13990;14;13960;6;5990;6;5990;14;13990;14;13990;11;22360;9;14130;0;3600000;3;3410;0;3600000;0;3600000;0;0
03.11.2021 17:00;199;1914912;0;3600000;212;371775;194;371614;341;599320;337;325670;488;1658394;482;1431689;0;3600000;493;414706;13;12990;13;12990;13;12990;4;3990;4;4000;13;12980;12;11970;11;11420;19;21540;0;3600000;6;14300;0;3600000;0;3600000;0;0
03.11.2021 18:00;175;1610119;0;3600000;180;211020;145;312799;294;501830;282;230440;443;1252049;450;1163750;0;3600000;459;381000;11;11000;11;10980;11;10990;4;4000;4;4000;9;8990;10;9970;7;10840;11;12180;0;3600000;2;1860;0;3600000;0;3600000;0;0
03.11.2021 19:00;118;1276366;0;3600000;122;153110;103;110210;186;317995;177;145242;298;723337;296;723523;0;3600000;301;222490;9;8990;8;8000;8;8000;2;2000;2;2000;10;9990;10;9990;5;5810;15;22470;0;3600000;3;3600;0;3600000;0;3600000;0;0
03.11.2021 20:00;103;877540;0;3600000;100;84670;93;93836;134;235658;128;106406;257;801277;191;711106;0;3600000;194;134960;9;9000;8;8000;8;7990;2;2000;2;2000;8;7990;8;7990;5;8430;6;9560;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 21:00;75;430854;0;3600000;70;53170;57;61390;102;129486;97;76840;182;694231;178;749010;0;3600000;168;108320;6;5990;6;5990;6;5990;0;0;0;0;6;5990;6;6000;4;6730;4;5600;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 22:00;41;440056;0;3600000;43;31810;53;51120;68;74920;65;53920;166;748069;108;631185;0;3600000;115;71270;4;3990;4;4045;4;4000;0;0;0;0;5;5000;5;5000;1;2640;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
03.11.2021 23:00;46;475620;0;3600000;44;37920;29;30810;55;61330;53;45750;115;418535;78;400747;0;3600000;78;50490;4;4000;4;3990;4;3990;0;0;0;0;4;4000;4;3990;0;0;1;830;0;3600000;1;1030;0;3600000;0;3600000;0;0
04.11.2021 00:00;21;275255;0;3600000;21;13410;19;18390;24;35750;21;19570;47;182350;28;87610;0;3600000;25;15410;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;2990;1;1180;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 01:00;10;158696;0;3600000;11;8060;11;6950;19;40450;16;10180;40;121140;23;53000;0;3600000;18;10700;1;1000;1;1000;0;0;1;990;1;1000;0;0;0;0;0;0;1;960;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 02:00;5;65230;0;3600000;6;3120;8;5830;8;9470;8;5810;26;77436;13;39990;0;3600000;11;6560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;840;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 03:00;5;25840;0;3600000;5;3230;7;5450;4;3500;4;2330;29;65884;15;60370;0;3600000;13;7820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;840;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 04:00;6;60760;0;3600000;4;4970;12;14780;16;26880;15;16100;73;198690;38;86370;0;3600000;38;22730;2;1990;2;2000;2;2000;0;0;0;0;3;3000;3;2990;0;0;1;1190;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 05:00;50;468345;0;3600000;51;43000;54;55150;52;72100;50;43070;246;624475;183;358525;0;3600000;177;107725;4;4000;5;5000;6;6000;3;2990;3;3000;5;4990;5;5000;0;0;0;0;0;3600000;1;1350;0;3600000;0;3600000;0;0
04.11.2021 06:00;111;857972;0;3600000;111;123110;136;204340;127;139960;127;106750;502;1163002;400;732366;0;3600000;407;285610;10;9990;10;10000;10;9980;4;3990;4;3990;9;9000;9;9000;1;760;4;6460;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 07:00;228;2028412;0;3600000;233;528128;256;643078;237;380556;235;204860;590;2053589;580;1724416;0;3600000;576;889118;11;10990;12;12000;12;11970;4;3990;4;3990;13;12990;13;13026;4;6160;19;24550;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 08:00;265;2524936;0;3600000;260;1883302;268;1910500;245;356557;241;233040;519;2644364;563;2602606;0;3600000;564;2400322;13;12990;14;14025;14;13980;4;3990;4;4000;14;14000;14;14000;10;10700;14;16561;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 09:00;219;2288714;0;3600000;239;1056856;211;725106;253;458791;246;237537;484;2275094;545;2257129;0;3600000;544;1540701;13;12990;13;12980;13;13000;4;3990;4;3990;15;14960;15;14990;6;5320;12;13720;0;3600000;3;3680;0;3600000;0;3600000;0;0
04.11.2021 10:00;231;2086031;0;3600000;243;720180;187;452640;239;333759;234;203600;507;1857911;513;1652348;0;3600000;520;544130;13;12980;13;12980;13;12990;4;4000;4;4056;14;14000;14;13990;6;9100;5;4680;0;3600000;4;6560;0;3600000;0;3600000;0;0
04.11.2021 11:00;210;1789546;0;3600000;214;481121;191;442345;251;375374;245;218582;492;1584873;496;1567218;0;3600000;501;494400;14;13980;14;13980;14;13960;4;4000;4;4000;14;14000;14;13990;14;15530;15;15730;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 12:00;217;1669804;0;3600000;232;352136;167;280249;274;449828;263;217450;467;1566064;416;1240732;0;3600000;429;394030;14;13980;14;13990;14;14046;6;5990;6;5990;14;14000;14;13970;13;14390;7;6620;0;3600000;7;8100;0;3600000;0;3600000;2;4230
04.11.2021 13:00;210;1737186;0;3600000;214;395503;206;414380;302;555278;300;269130;512;1798166;519;1659578;0;3600000;522;514180;15;14970;16;15980;16;15940;6;5990;6;5990;14;13990;14;13990;19;24460;26;35799;0;3600000;4;4010;0;3600000;0;3600000;0;0
04.11.2021 14:00;218;1722479;0;3600000;216;331710;188;452991;287;458680;278;243750;538;1747228;503;1384480;0;3600000;499;447545;15;15000;14;14000;14;13970;6;6000;6;5980;15;14990;15;14970;14;16220;17;20300;0;3600000;1;760;0;3600000;0;3600000;0;0
04.11.2021 15:00;228;2304902;0;3600000;237;837660;212;523701;339;569431;331;294790;503;2020068;520;1919271;0;3600000;534;1206326;14;13990;14;13950;14;13980;6;6000;6;5990;14;13990;14;13980;24;34608;19;20460;0;3600000;1;3390;0;3600000;0;3600000;0;0
04.11.2021 16:00;219;2631250;0;3600000;232;985078;203;1179239;326;556637;326;294560;470;2441472;515;2554076;0;3600000;508;2252415;12;12000;14;13990;14;13970;6;5990;6;5990;14;13990;14;13980;17;23250;16;22440;0;3600000;6;8020;0;3600000;0;3600000;0;0
04.11.2021 17:00;208;1961240;0;3600000;219;373820;188;404005;317;498370;301;244036;490;1715832;504;1697877;0;3600000;510;571400;13;12980;14;14056;14;13980;5;4980;5;5000;14;14000;13;12960;9;11070;14;16780;0;3600000;4;4750;0;3600000;0;3600000;0;0
04.11.2021 18:00;198;1650008;0;3600000;188;260351;176;291030;238;400110;229;193172;407;1101287;442;1332086;0;3600000;449;382056;11;10990;12;12000;12;12000;4;4042;3;2990;11;11000;12;11980;8;8640;11;14950;0;3600000;2;1900;0;3600000;0;3600000;1;1110
04.11.2021 19:00;109;1105899;0;3600000;113;98066;95;102506;210;309665;201;154190;309;813204;310;752082;0;3600000;318;223743;6;5990;8;7990;8;7990;2;2000;2;2000;8;7990;8;7990;9;10540;14;14480;0;3600000;7;6410;0;3600000;0;3600000;0;0
04.11.2021 20:00;90;690751;0;3600000;90;66240;90;101061;139;211712;131;108726;251;904224;218;850775;0;3600000;219;153240;8;8000;8;7980;8;7990;2;1990;2;2000;8;8000;8;8026;3;2550;10;14000;0;3600000;1;670;0;3600000;0;3600000;0;0
04.11.2021 21:00;72;778812;0;3600000;78;98050;53;65110;115;130490;107;83850;203;825881;173;711126;0;3600000;172;123510;5;5000;6;6000;6;6000;0;0;0;0;6;6000;6;5990;5;4790;7;8280;0;3600000;0;0;0;3600000;0;3600000;0;0
04.11.2021 22:00;70;635620;0;3600000;68;55800;54;48070;81;120510;81;63640;175;762696;137;583210;0;3600000;138;88080;4;4000;4;4000;4;4000;0;0;0;0;5;5000;5;4990;3;3470;3;2320;0;3600000;2;1590;0;3600000;0;3600000;0;0
04.11.2021 23:00;45;455046;0;3600000;49;35684;43;42620;54;56330;55;47770;101;515932;61;283370;0;3600000;58;36650;4;4000;4;4000;4;3980;0;0;0;0;4;4000;4;4000;0;0;2;2050;0;3600000;1;1240;0;3600000;0;3600000;0;0
05.11.2021 00:00;15;120716;0;3600000;15;11940;12;14170;22;36550;20;18400;49;254360;43;165370;0;3600000;43;27840;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;1;1330;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.11.2021 01:00;15;136920;0;3600000;11;7710;20;14650;16;28960;14;7700;31;139770;18;53060;0;3600000;14;8450;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.11.2021 02:00;7;14550;0;3600000;6;3870;8;5730;8;8580;9;5600;32;100130;16;45100;0;3600000;12;7470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.11.2021 03:00;4;44480;0;3600000;6;3600;5;3980;7;5530;7;4820;27;87920;20;44890;0;3600000;18;11460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.11.2021 04:00;11;116040;0;3600000;7;7840;12;14160;15;26820;15;18420;60;175010;31;50080;0;3600000;26;15780;2;1990;2;1990;2;2000;0;0;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.11.2021 05:00;45;396766;0;3600000;46;35910;37;45100;50;62380;49;44180;245;626874;166;369820;0;3600000;164;104497;5;5000;5;4990;5;5000;3;3000;3;2990;6;5990;6;5990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.11.2021 06:00;99;1067874;0;3600000;95;122770;115;203370;126;137508;122;97160;505;1106971;343;585129;0;3600000;339;224645;10;9970;10;10000;10;10000;4;3990;4;4000;8;8000;8;7990;0;0;6;8210;0;3600000;1;1140;0;3600000;0;3600000;0;0
05.11.2021 07:00;200;1769099;0;3600000;199;308579;215;447696;233;328881;238;211080;591;1767703;549;1468889;0;3600000;556;725659;12;11990;12;11980;12;11990;4;3990;4;4000;13;13036;13;12960;15;25698;19;30210;0;3600000;2;2530;0;3600000;0;3600000;0;0
