01.06.2020 00:00;Bel_AF_Bld_33;Vwz_AF_Bld_33;Bel_AF_FG33;Vwz_AF_FG33;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP2_A142;Vwz_MP2_A142;Bel_MP2_A8;Vwz_MP2_A8;Bel_MP3;Vwz_MP3
23.03.2022 06:00;26;927000;0;0;27;246600;0;0;0;0;0;0;5;3600;0;0;10;7200;175;798000;151;517200;221;940800;208;871800
23.03.2022 07:00;30;1117200;0;0;37;293400;0;0;0;0;0;0;39;72600;0;0;43;40200;208;1597800;198;911400;207;1301400;185;1392600
23.03.2022 08:00;24;714600;0;0;37;283200;0;0;0;0;0;0;26;29400;0;0;25;19800;231;1407600;179;840600;203;1362600;213;1318800
23.03.2022 09:00;19;537000;0;0;25;189000;0;0;0;0;0;0;25;28800;0;0;28;19800;230;1167600;177;843000;192;1180800;186;1093200
23.03.2022 10:00;14;414000;0;0;8;17400;0;0;0;0;0;0;21;18000;0;0;28;21000;253;1125600;192;755400;187;942000;194;988200
23.03.2022 11:00;8;316800;0;0;6;3600;0;0;0;0;0;0;33;33600;0;0;35;28200;242;1003200;188;771000;194;1060800;189;1075200
23.03.2022 12:00;9;246000;0;0;6;9600;0;0;0;0;0;0;44;44400;0;0;53;44400;241;970800;191;793200;213;1219200;185;1122000
23.03.2022 13:00;21;633600;0;0;5;9600;0;0;0;0;0;0;34;33000;0;0;49;40800;242;1020000;189;796800;216;1332600;206;1430400
23.03.2022 14:00;11;349200;0;0;4;6600;0;0;0;0;0;0;40;42600;0;0;29;25200;273;1185000;199;1152600;211;1179000;181;1151400
23.03.2022 15:00;74;485400;0;0;21;169200;0;0;0;0;0;0;32;40800;0;0;33;27000;245;1397400;230;1231800;208;1262400;212;1287600
23.03.2022 16:00;8;324000;0;0;36;306600;0;0;0;0;0;0;40;55800;0;0;32;23400;261;1343400;223;913200;191;1237200;190;1539000
23.03.2022 17:00;9;332400;0;0;42;304800;0;0;0;0;0;0;27;26400;0;0;32;26400;239;1129200;231;962400;238;1241400;242;1413000
23.03.2022 18:00;10;295200;0;0;31;325200;0;0;0;0;0;0;9;7200;0;0;11;6600;244;1129200;215;953400;227;1002600;224;941400
23.03.2022 19:00;6;262800;0;0;43;306600;0;0;0;0;0;0;13;17400;0;0;19;16200;254;649200;334;561000;321;652800;281;630000
23.03.2022 20:00;8;111000;0;0;39;309000;0;0;0;0;0;0;9;7200;0;0;9;6600;178;383400;267;346200;340;546000;273;517200
23.03.2022 21:00;4;89400;0;0;40;251400;0;0;0;0;0;0;1;600;0;0;1;600;157;317400;251;297600;255;396600;215;371400
23.03.2022 22:00;0;0;0;0;14;74400;0;0;0;0;0;0;0;0;0;0;0;0;125;257400;213;269400;216;286200;179;258000
23.03.2022 23:00;0;0;0;0;8;12000;0;0;0;0;0;0;0;0;0;0;1;600;71;132600;100;114600;181;175200;70;99600
24.03.2022 00:00;2;86400;0;0;10;18000;0;0;0;0;0;0;1;600;0;0;1;600;33;64800;25;34200;105;107400;47;73800
24.03.2022 01:00;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;13;19800;17;19800;35;36000;23;32400
24.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;34200;14;18600;33;31800;19;22200
24.03.2022 03:00;1;58800;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;8;12600;27;33600;20;23400;14;21600
24.03.2022 04:00;0;0;0;0;8;11400;0;0;0;0;0;0;1;600;0;0;2;1800;37;63000;27;42600;119;160200;73;124800
24.03.2022 05:00;2;27600;0;0;20;26400;0;0;0;0;0;0;3;6000;0;0;5;4800;109;262200;112;145200;382;637200;250;439800
24.03.2022 06:00;26;623400;0;0;26;223200;0;0;0;0;0;0;7;4800;0;0;8;4800;178;718800;148;495600;213;949800;217;867600
24.03.2022 07:00;31;1234200;0;0;39;358200;0;0;0;0;0;0;45;73200;0;0;36;27600;218;1530600;172;876000;172;1284600;183;1355400
24.03.2022 08:00;33;892800;0;0;38;336600;0;0;0;0;0;0;33;31200;0;0;29;19800;211;1507200;192;768000;195;1518000;210;1512000
24.03.2022 09:00;23;622800;0;0;22;186600;0;0;0;0;0;0;37;43800;0;0;32;24600;229;1306200;160;1383000;212;1133400;204;1119000
24.03.2022 10:00;21;553800;0;0;6;7800;0;0;0;0;0;0;30;46200;0;0;29;23400;223;1073400;185;805800;203;1099200;185;1080000
24.03.2022 11:00;21;570600;0;0;7;6600;0;0;0;0;0;0;26;22200;0;0;27;22200;213;941400;186;706800;190;1123800;179;997200
24.03.2022 12:00;16;381600;0;0;7;7200;0;0;0;0;0;0;25;21600;0;0;30;24000;227;1032000;171;743400;202;1174200;217;1212000
24.03.2022 13:00;16;408000;0;0;6;6000;0;0;0;0;0;0;30;35400;0;0;45;38400;212;948600;194;933000;214;1340400;207;1155600
24.03.2022 14:00;19;523800;0;0;3;1800;0;0;0;0;0;0;27;37200;0;0;21;13800;259;1242600;190;1123200;211;1291800;201;1218600
24.03.2022 15:00;15;478200;0;0;22;142800;0;0;0;0;0;0;35;54600;0;0;28;22200;236;1354200;209;1003200;209;1377600;201;1205400
24.03.2022 16:00;3;52800;0;0;41;304800;0;0;0;0;0;0;25;24600;0;0;32;26400;254;1209000;210;867600;205;1212000;239;1468800
24.03.2022 17:00;7;367800;0;0;31;272400;0;0;0;0;0;0;16;12000;0;0;25;21600;253;1314000;211;924600;202;1201200;234;1333800
24.03.2022 18:00;11;280800;0;0;33;343200;0;0;0;0;0;0;21;22800;0;0;24;18000;221;1036800;202;1062000;202;964800;196;1049400
24.03.2022 19:00;5;290400;0;0;40;333000;0;0;0;0;0;0;11;8400;0;0;14;8400;214;668400;392;627000;335;696600;325;702000
24.03.2022 20:00;7;213000;0;0;40;317400;0;0;0;0;0;0;8;6000;0;0;7;4200;211;462600;275;381000;343;618600;213;513000
24.03.2022 21:00;4;139800;0;0;41;212400;0;0;0;0;0;0;5;3000;0;0;7;4200;159;312000;196;329400;243;393000;188;366600
24.03.2022 22:00;2;1800;0;0;15;60000;0;0;0;0;0;0;0;0;0;0;4;2400;135;284400;223;282000;239;310200;150;233400
24.03.2022 23:00;22;115800;0;0;7;12600;0;0;0;0;0;0;1;600;0;0;1;600;101;209400;76;91800;199;224400;68;115200
25.03.2022 00:00;2;52800;0;0;10;19800;0;0;0;0;0;0;0;0;0;0;0;0;23;58200;40;54600;114;127800;41;66600
25.03.2022 01:00;1;57600;0;0;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;23;42000;22;25200;51;54600;25;39000
25.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;32400;14;18600;25;29400;17;21600
25.03.2022 03:00;1;58800;0;0;4;6600;0;0;0;0;0;0;0;0;0;0;0;0;17;33000;22;24000;26;28200;12;19200
25.03.2022 04:00;2;72000;0;0;8;4800;0;0;0;0;0;0;0;0;0;0;0;0;29;61200;25;40200;107;124200;75;98400
25.03.2022 05:00;2;70200;0;0;17;18600;0;0;0;0;0;0;2;1200;0;0;4;2400;103;231600;117;135000;360;629400;253;439800
25.03.2022 06:00;23;816600;0;0;28;234000;0;0;0;0;0;0;13;10200;0;0;10;8400;196;736800;135;449400;216;835200;184;759000
25.03.2022 07:00;23;670800;0;0;42;310200;0;0;0;0;0;0;37;61200;0;0;42;34200;212;1471200;161;1148400;185;1256400;207;1329000
25.03.2022 08:00;35;983400;0;0;39;318000;0;0;0;0;0;0;38;49800;0;0;30;24000;207;1434600;172;754800;193;1312200;190;1264200
25.03.2022 09:00;16;356400;0;0;25;237600;0;0;0;0;0;0;14;10800;0;0;23;16800;227;1126800;189;750600;182;1065600;196;1107600
25.03.2022 10:00;20;355800;0;0;6;45000;0;0;0;0;0;0;22;19200;0;0;26;19800;213;1292400;151;1239000;236;1167000;200;973800
25.03.2022 11:00;12;431400;0;0;3;3000;0;0;0;0;0;0;22;22200;0;0;22;15600;237;1126800;194;703800;227;1216800;194;1065000
25.03.2022 12:00;21;488400;0;0;19;203400;0;0;0;0;0;0;31;36000;0;0;29;22200;201;1443000;184;1083600;215;1134000;214;1140000
25.03.2022 13:00;10;208200;0;0;35;269400;0;0;0;0;0;0;27;26400;0;0;28;21600;25;1256400;40;816000;104;490800;82;426600
25.03.2022 14:00;11;295800;0;0;33;183000;0;0;0;0;0;0;46;66000;0;0;44;36600;169;881400;156;663000;206;1260000;205;1388400
25.03.2022 15:00;8;151800;0;0;37;322800;0;0;0;0;0;0;26;24000;0;0;21;15600;256;1218000;210;862200;198;1306800;221;1398000
25.03.2022 16:00;6;238800;0;0;37;276600;0;0;0;0;0;0;22;22200;0;0;25;18600;258;1114800;211;844800;211;1291800;216;1383000
25.03.2022 17:00;8;331200;0;0;41;319800;0;0;0;0;0;0;20;17400;0;0;15;12000;248;1178400;210;948600;231;1048800;229;1187400
25.03.2022 18:00;6;153000;0;0;38;339000;0;0;0;0;0;0;14;16800;0;0;15;10200;221;989400;200;836400;202;1026000;220;1144200
25.03.2022 19:00;10;142800;0;0;41;343200;0;0;0;0;0;0;9;8400;0;0;10;6600;279;699600;375;635400;368;799800;291;787200
25.03.2022 20:00;9;193800;0;0;11;48600;0;0;0;0;0;0;4;3000;0;0;7;4200;196;438000;306;423000;307;480600;225;366600
25.03.2022 21:00;2;90000;0;0;10;13800;0;0;0;0;0;0;11;13200;0;0;4;3600;167;331800;200;289800;295;476400;196;332400
25.03.2022 22:00;5;280800;0;0;12;24000;0;0;0;0;0;0;4;4800;0;0;3;1800;143;309600;232;289800;253;405000;162;261600
25.03.2022 23:00;5;168600;0;0;5;13200;0;0;0;0;0;0;3;1800;0;0;4;2400;96;188400;162;195000;201;366000;167;280200
26.03.2022 00:00;2;76800;0;0;9;21000;0;0;0;0;0;0;1;600;0;0;0;0;85;157200;78;90600;135;156600;82;101400
26.03.2022 01:00;2;70800;0;0;10;8400;0;0;0;0;0;0;1;600;0;0;1;600;53;90000;67;81000;140;151800;89;126600
26.03.2022 02:00;0;0;0;0;9;7800;0;0;0;0;0;0;0;0;0;0;0;0;34;69000;32;36000;38;44400;29;44400
26.03.2022 03:00;1;21600;0;0;9;15600;0;0;0;0;0;0;0;0;0;0;0;0;25;57000;45;52800;47;47400;24;37800
26.03.2022 04:00;0;0;0;0;10;10200;0;0;0;0;0;0;0;0;0;0;0;0;30;61200;40;43800;87;103200;63;96000
26.03.2022 05:00;1;61200;0;0;11;19800;0;0;0;0;0;0;0;0;0;0;1;600;63;131400;88;108000;134;167400;98;133200
26.03.2022 06:00;5;47400;0;0;15;12600;0;0;0;0;0;0;0;0;0;0;1;600;69;222600;78;199800;72;213600;46;135600
26.03.2022 07:00;2;19800;0;0;12;13800;0;0;0;0;0;0;2;1200;0;0;4;2400;77;223200;78;224400;79;265200;84;274200
26.03.2022 08:00;3;68400;0;0;11;13200;0;0;0;0;0;0;5;4200;0;0;6;3600;145;480000;123;375000;129;508200;134;515400
26.03.2022 09:00;3;198000;0;0;12;13200;0;0;0;0;0;0;13;9600;0;0;13;9000;197;758400;176;634800;183;834600;174;747000
26.03.2022 10:00;5;185400;0;0;6;7200;0;0;0;0;0;0;10;6000;0;0;11;7800;208;842400;184;675000;218;995400;203;975000
26.03.2022 11:00;7;328200;0;0;8;7200;0;0;0;0;0;0;11;8400;0;0;12;8400;222;912600;189;723000;206;990600;198;1012800
26.03.2022 12:00;8;204600;0;0;3;3000;0;0;0;0;0;0;10;8400;0;0;18;13800;251;1041000;210;961200;216;1107000;218;1067400
26.03.2022 13:00;10;289200;0;0;4;7800;0;0;0;0;0;0;21;20400;0;0;19;14400;227;916200;209;1035600;225;1110000;234;1197000
26.03.2022 14:00;5;156000;0;0;0;0;0;0;0;0;0;0;11;9000;0;0;28;25200;263;989400;224;1191000;223;1177200;226;1114200
26.03.2022 15:00;5;186000;0;0;5;6600;0;0;0;0;0;0;16;21000;0;0;21;13800;227;826800;215;897600;226;1198800;195;1074000
26.03.2022 16:00;34;232800;0;0;5;10200;0;0;0;0;0;0;15;14400;0;0;21;17400;232;871200;187;646800;207;1029600;201;1312200
26.03.2022 17:00;10;352200;0;0;7;8400;0;0;0;0;0;0;17;12000;0;0;21;17400;214;867000;197;776400;229;1102200;199;1104000
26.03.2022 18:00;8;420000;0;0;7;7800;0;0;0;0;0;0;10;7800;0;0;14;10200;215;858000;188;728400;224;1023000;208;907800
26.03.2022 19:00;11;374400;0;0;5;3000;0;0;0;0;0;0;17;14400;0;0;9;5400;236;675000;341;582000;337;729000;301;734400
26.03.2022 20:00;7;138600;0;0;10;10200;0;0;0;0;0;0;10;7800;0;0;11;6600;190;400800;300;433800;308;591600;223;430800
26.03.2022 21:00;4;150000;0;0;11;9000;0;0;0;0;0;0;5;3000;0;0;5;3000;143;276000;197;263400;323;506400;197;340200
26.03.2022 22:00;3;73800;0;0;10;8400;0;0;0;0;0;0;3;1800;0;0;7;6000;122;295200;221;285600;252;403800;190;300600
26.03.2022 23:00;2;88800;0;0;7;5400;0;0;0;0;0;0;3;2400;0;0;1;600;125;252000;129;148200;209;279000;149;214200
27.03.2022 00:00;1;52800;0;0;8;36000;0;0;0;0;0;0;0;0;0;0;0;0;78;153600;129;140400;186;231000;119;147000
27.03.2022 01:00;3;60600;0;0;9;6600;0;0;0;0;0;0;0;0;0;0;0;0;65;137400;65;82800;116;140400;61;85200
27.03.2022 03:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27.03.2022 04:00;0;0;0;0;9;9600;0;0;0;0;0;0;0;0;0;0;0;0;37;64800;44;57000;89;87000;56;63000
27.03.2022 05:00;2;132600;0;0;8;8400;0;0;0;0;0;0;0;0;0;0;0;0;43;84600;78;90000;104;121200;60;98400
27.03.2022 06:00;3;68400;0;0;7;16800;0;0;0;0;0;0;1;600;0;0;1;600;53;112800;99;136200;84;115800;49;78000
27.03.2022 07:00;0;0;0;0;6;10800;0;0;0;0;0;0;1;600;0;0;1;600;28;79800;28;74400;40;131400;28;68400
27.03.2022 08:00;0;0;0;0;9;12000;0;0;0;0;0;0;0;0;0;0;0;0;54;132000;43;121200;60;196200;38;101400
27.03.2022 09:00;2;31200;0;0;15;25200;0;0;0;0;0;0;5;3000;0;0;3;1800;105;343200;104;270000;108;414600;76;267000
27.03.2022 10:00;1;20400;0;0;14;26400;0;0;0;0;0;0;0;0;0;0;3;2400;122;407400;124;369600;163;548400;118;379800
27.03.2022 11:00;7;154200;0;0;8;14400;0;0;0;0;0;0;11;9000;0;0;11;7200;160;559800;149;518400;146;621000;134;499800
27.03.2022 12:00;6;164400;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;3;1800;181;606600;165;495600;231;793800;152;503400
27.03.2022 13:00;3;114600;0;0;9;36000;0;0;0;0;0;0;22;19200;0;0;23;18000;181;591600;174;637200;194;901200;167;671400
27.03.2022 14:00;5;235200;0;0;5;9000;0;0;0;0;0;0;8;9600;0;0;14;9600;176;690000;197;684000;205;945600;179;766200
27.03.2022 15:00;4;77400;0;0;8;10200;0;0;0;0;0;0;11;8400;0;0;20;16200;190;672600;164;541200;208;991200;163;898200
27.03.2022 16:00;9;213600;0;0;9;12000;0;0;0;0;0;0;15;13200;0;0;17;13200;126;1851600;60;2055000;168;1204200;136;991200
27.03.2022 17:00;6;160800;0;0;10;7200;0;0;0;0;0;0;9;12600;0;0;20;16800;216;777600;154;483600;194;1004400;159;1261800
27.03.2022 18:00;9;150600;0;0;7;7200;0;0;0;0;0;0;13;14400;0;0;17;13800;199;702000;151;496800;184;798000;189;808800
27.03.2022 19:00;4;164400;0;0;10;10200;0;0;0;0;0;0;10;7200;0;0;5;4200;204;728400;136;430800;168;769800;168;663600
27.03.2022 20:00;10;291600;0;0;7;13200;0;0;0;0;0;0;16;17400;0;0;15;9600;189;489600;262;393600;286;589200;246;526200
27.03.2022 21:00;4;187800;0;0;14;13800;0;0;0;0;0;0;4;2400;0;0;3;1800;147;293400;195;258000;234;380400;206;355800
27.03.2022 22:00;5;82200;0;0;16;27000;0;0;0;0;0;0;2;1200;0;0;4;2400;124;218400;179;193800;199;276600;138;204000
27.03.2022 23:00;4;106800;0;0;10;10200;0;0;0;0;0;0;0;0;0;0;1;600;63;144600;97;115800;119;158400;75;102000
28.03.2022 00:00;3;45000;0;0;8;15000;0;0;0;0;0;0;0;0;0;0;0;0;38;69000;40;47400;85;89400;51;52800
28.03.2022 01:00;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;18;37800;15;20400;38;42000;27;37200
28.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;41400;21;24600;15;18600;20;28800
28.03.2022 03:00;1;59400;0;0;3;7800;0;0;0;0;0;0;0;0;0;0;0;0;15;25200;20;25800;9;40200;17;26400
28.03.2022 04:00;2;39600;0;0;11;7800;0;0;0;0;0;0;0;0;0;0;1;600;31;56400;26;33600;119;133800;78;109800
28.03.2022 05:00;3;100200;0;0;12;10200;0;0;0;0;0;0;0;0;0;0;1;600;110;228000;125;150600;373;652800;266;417000
28.03.2022 06:00;27;919200;0;0;29;213600;0;0;0;0;0;0;10;7200;0;0;8;4800;220;655800;164;486600;383;873600;308;851400
28.03.2022 07:00;29;1012800;0;0;37;302400;0;0;0;0;0;0;38;67200;0;0;29;25800;207;1485600;171;937800;204;1343400;208;1197600
28.03.2022 08:00;25;597600;0;0;35;283800;0;0;0;0;0;0;32;42000;0;0;24;17400;227;1432200;160;666000;206;1457400;213;1473600
28.03.2022 09:00;20;570600;0;0;25;202200;0;0;0;0;0;0;31;39600;0;0;37;29400;231;1302600;196;831600;203;1089000;183;1086600
28.03.2022 10:00;29;544800;0;0;9;15000;0;0;0;0;0;0;27;25800;0;0;27;21600;226;1155600;159;608400;212;1090200;196;1065000
28.03.2022 11:00;14;373800;0;0;10;24600;0;0;0;0;0;0;26;21600;0;0;25;21000;228;1012800;218;750000;208;1130400;195;1055400
28.03.2022 12:00;12;286800;0;0;5;4200;0;0;0;0;0;0;25;25200;0;0;35;29400;232;1034400;201;797400;234;1212600;225;1318800
28.03.2022 13:00;16;487200;0;0;4;7800;0;0;0;0;0;0;25;21000;0;0;20;14400;239;1141800;200;826800;207;1372800;216;1314000
28.03.2022 14:00;13;376200;0;0;5;5400;0;0;0;0;0;0;22;30600;0;0;38;28800;236;1307400;197;957000;228;1224000;193;1156800
28.03.2022 15:00;7;377400;0;0;19;160800;0;0;0;0;0;0;55;89400;0;0;58;52200;229;1422000;231;1029000;201;1361400;243;1400400
28.03.2022 16:00;3;163800;0;0;35;211800;0;0;0;0;0;0;32;34200;0;0;25;16800;256;1368000;219;1017600;216;1418400;218;1447800
28.03.2022 17:00;7;246000;0;0;33;237600;0;0;0;0;0;0;21;24000;0;0;29;23400;257;1155000;169;1260600;214;1379400;215;1417200
28.03.2022 18:00;14;327000;0;0;37;334200;0;0;0;0;0;0;11;8400;0;0;12;8400;227;1042800;192;828600;182;919800;215;1034400
28.03.2022 19:00;12;434400;0;0;42;310800;0;0;0;0;0;0;11;7800;0;0;7;4200;217;856800;164;625800;172;723600;187;736800
28.03.2022 20:00;4;218400;0;0;41;293400;0;0;0;0;0;0;11;7200;0;0;8;4800;164;420600;239;424200;268;580200;212;486000
28.03.2022 21:00;2;18000;0;0;41;258600;0;0;0;0;0;0;5;6600;0;0;6;4200;160;319200;214;274200;233;401400;186;355800
28.03.2022 22:00;0;0;0;0;15;83400;0;0;0;0;0;0;2;1200;0;0;1;600;111;228000;192;231000;182;246000;154;227400
28.03.2022 23:00;1;53400;0;0;5;9000;0;0;0;0;0;0;0;0;0;0;0;0;59;117600;98;111600;127;175800;75;100200
29.03.2022 00:00;1;600;0;0;10;21600;0;0;0;0;0;0;0;0;0;0;0;0;34;46200;51;53400;61;72000;50;60600
29.03.2022 01:00;2;24000;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;21;40800;16;25200;38;34800;37;49800
29.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;50400;17;22200;29;40200;13;22200
29.03.2022 03:00;1;57000;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;16;33600;15;20400;27;31800;14;23400
29.03.2022 04:00;2;40200;0;0;10;5400;0;0;0;0;0;0;0;0;0;0;0;0;24;52800;32;33000;111;124200;55;71400
29.03.2022 05:00;5;99000;0;0;17;32400;0;0;0;0;0;0;2;1800;0;0;0;0;105;267600;103;144000;423;670200;249;478800
29.03.2022 06:00;32;1014600;0;0;21;218400;0;0;0;0;0;0;8;4800;0;0;9;5400;210;691800;239;377400;364;931800;320;768000
29.03.2022 07:00;24;946800;0;0;36;332400;0;0;0;0;0;0;39;32400;0;0;16;12000;192;1572600;184;771600;224;1323600;237;1339200
29.03.2022 08:00;82;826200;0;0;37;260400;0;0;0;0;0;0;31;31800;0;0;24;16800;186;1372200;157;677400;218;1399800;194;1366800
29.03.2022 09:00;14;444600;0;0;29;207600;0;0;0;0;0;0;47;51000;0;0;41;33000;211;1238400;169;761400;209;1083000;194;1139400
29.03.2022 10:00;12;432000;0;0;9;11400;0;0;0;0;0;0;23;21000;0;0;31;25800;223;1032600;172;680400;191;1016400;214;1056000
29.03.2022 11:00;23;609600;0;0;9;14400;0;0;0;0;0;0;25;21000;0;0;31;24000;143;1629600;201;1022400;202;1051800;189;1021800
29.03.2022 12:00;23;555600;0;0;3;7200;0;0;0;0;0;0;55;96600;0;0;28;22200;232;1044000;181;781800;195;1180800;209;1218000
29.03.2022 13:00;17;525600;0;0;7;6600;0;0;0;0;0;0;32;28800;0;0;30;21600;221;1021200;195;859200;206;1342800;211;1491000
29.03.2022 14:00;13;504000;0;0;4;3600;0;0;0;0;0;0;29;36000;0;0;33;24000;211;1233600;182;1036200;230;1273200;224;1272000
29.03.2022 15:00;8;276600;0;0;16;146400;0;0;0;0;0;0;42;84600;0;0;42;33600;230;1429200;209;1141200;222;1325400;231;1399800
29.03.2022 16:00;7;271800;0;0;38;279000;0;0;0;0;0;0;36;54000;0;0;38;30600;233;1291800;205;856200;209;1308000;229;1337400
29.03.2022 17:00;13;260400;0;0;36;307800;0;0;0;0;0;0;12;9600;0;0;27;18600;242;1318200;195;1188000;219;1176000;213;1277400
29.03.2022 18:00;14;427800;0;0;35;324600;0;0;0;0;0;0;13;15000;0;0;21;16800;210;1054200;184;979800;205;1046400;210;1023600
29.03.2022 19:00;5;181200;0;0;39;321600;0;0;0;0;0;0;10;13200;0;0;10;7800;203;764400;197;758400;173;719400;184;714000
29.03.2022 20:00;9;348600;0;0;37;294000;0;0;0;0;0;0;17;17400;0;0;13;9000;191;463800;282;390600;285;559800;228;494400
29.03.2022 21:00;1;15000;0;0;40;266400;0;0;0;0;0;0;4;3000;0;0;2;1200;156;368400;190;279600;255;438000;214;352800
29.03.2022 22:00;3;104400;0;0;13;66000;0;0;0;0;0;0;1;600;0;0;1;600;112;254400;204;278400;227;334800;167;241800
29.03.2022 23:00;3;52200;0;0;6;5400;0;0;0;0;0;0;3;2400;0;0;1;1800;72;136200;110;110400;151;230400;87;120600
30.03.2022 00:00;0;0;0;0;9;22200;0;0;0;0;0;0;0;0;0;0;0;0;23;58800;50;64800;84;120000;59;79200
30.03.2022 01:00;1;11400;0;0;3;6000;0;0;0;0;0;0;0;0;0;0;0;0;22;42600;30;37800;48;58200;26;34200
30.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;45600;28;33000;26;35400;27;33000
30.03.2022 03:00;1;59400;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;9;25200;10;14400;31;24000;22;29400
30.03.2022 04:00;2;78000;0;0;8;4200;0;0;0;0;0;0;0;0;0;0;0;0;27;99000;43;77400;78;214800;52;141000
30.03.2022 05:00;1;9600;0;0;12;21000;0;0;0;0;0;0;2;1800;0;0;0;0;104;529800;65;253200;224;1001400;164;638400
30.03.2022 06:00;26;915000;0;0;26;217800;0;0;0;0;0;0;8;9000;0;0;7;4800;129;1048200;130;537600;220;1164600;236;966600
30.03.2022 07:00;24;813000;0;0;34;231000;0;0;0;0;0;0;24;19200;0;0;17;11400;156;1898400;153;870600;187;1534200;217;1492800
30.03.2022 08:00;28;728400;0;0;38;289200;0;0;0;0;0;0;24;22800;0;0;18;10800;157;1658400;130;829800;170;1700400;187;1663800
30.03.2022 09:00;19;563400;0;0;23;171600;0;0;0;0;0;0;17;24000;0;0;18;13200;193;1461600;165;696000;181;1314600;184;1271400
30.03.2022 10:00;23;654000;0;0;9;12000;0;0;0;0;0;0;12;9000;0;0;21;15600;202;1255800;166;722400;194;1033800;177;969600
30.03.2022 11:00;19;438600;0;0;6;15000;0;0;0;0;0;0;23;18600;0;0;19;13200;215;1147200;169;738000;197;1147200;175;1114800
30.03.2022 12:00;20;340200;0;0;4;4800;0;0;0;0;0;0;34;29400;0;0;24;18600;206;1414200;173;889200;230;1368000;201;1206000
30.03.2022 13:00;15;442200;0;0;4;2400;0;0;0;0;0;0;38;54600;0;0;31;26400;222;1093200;156;964800;199;1332000;219;1389000
30.03.2022 14:00;11;232800;0;0;8;14400;0;0;0;0;0;0;24;17400;0;0;17;11400;218;1407000;176;1371600;197;1191000;204;1157400
30.03.2022 15:00;7;267000;0;0;16;210600;0;0;0;0;0;0;27;29400;0;0;28;18000;225;1386000;197;1087800;218;1324800;215;1283400
30.03.2022 16:00;6;160800;0;0;35;319200;0;0;0;0;0;0;26;22200;0;0;31;22800;221;1407000;203;1347000;206;1347000;235;1366200
30.03.2022 17:00;9;388800;0;0;34;318000;0;0;0;0;0;0;17;13800;0;0;18;14400;252;1265400;215;993600;194;1099200;227;1247400
30.03.2022 18:00;7;301800;0;0;36;309600;0;0;0;0;0;0;13;9600;0;0;18;13200;244;1135200;194;938400;209;1024800;221;1123200
30.03.2022 19:00;245;90000;0;0;38;379200;0;0;0;0;0;0;10;8400;0;0;12;8400;207;806400;188;694800;168;804600;172;785400
30.03.2022 20:00;3;189600;0;0;41;294000;0;0;0;0;0;0;10;7800;0;0;6;3600;176;465000;294;451200;275;549000;231;512400
30.03.2022 21:00;0;0;0;0;40;258000;0;0;0;0;0;0;4;3000;0;0;4;2400;152;330600;205;268200;254;458400;218;417000
30.03.2022 22:00;3;177600;0;0;12;73200;0;0;0;0;0;0;1;600;0;0;5;3600;138;301200;215;273000;213;354000;177;338400
30.03.2022 23:00;2;11400;0;0;4;1200;0;0;0;0;0;0;0;0;0;0;0;0;69;124800;123;136200;170;208200;90;129000
31.03.2022 00:00;0;0;0;0;10;32400;0;0;0;0;0;0;0;0;0;0;0;0;39;84000;63;65400;116;114600;59;81600
31.03.2022 01:00;1;21600;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;1;600;32;57600;16;18600;37;44400;26;31800
31.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;39000;27;37200;30;27600;24;32400
31.03.2022 03:00;1;46200;0;0;3;1200;0;0;0;0;0;0;0;0;0;0;0;0;17;36600;31;31800;20;22800;24;35400
31.03.2022 04:00;3;40200;0;0;12;9000;0;0;0;0;0;0;0;0;0;0;0;0;35;61200;46;51600;118;150600;67;109200
31.03.2022 05:00;2;75000;0;0;18;18600;0;0;0;0;0;0;2;1800;0;0;2;1200;119;289800;140;162000;404;588000;293;513000
31.03.2022 06:00;29;961800;0;0;23;241200;0;0;0;0;0;0;12;7800;0;0;6;3600;148;733200;224;525600;408;912600;305;826800
