01.06.2020 00:00;Bel_A51_M2_638;Vwz_A51_M2_638;Bel_A55_M4_641;Vwz_A55_M4_641;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D55;Vwz_D55;Bel_H51_M1_637;Vwz_H51_M1_637;Bel_H55_M3_640;Vwz_H55_M3_640;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V51_M5_636;Vwz_V51_M5_636
05.01.2022 03:00;1;1000;1;1000;11;10560;7;5110;1;20000;0;0;18;11990;12;4480;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.01.2022 04:00;2;1990;2;2000;33;23040;13;8160;1;18560;0;0;34;26180;14;7140;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.01.2022 05:00;4;4000;4;3990;141;108175;17;14870;0;0;1;49110;87;168563;25;12150;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.01.2022 06:00;5;4990;4;4000;286;353042;27;73440;2;78390;9;174114;153;428587;22;14350;0;0;5;4990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
05.01.2022 07:00;4;4000;5;5000;327;483460;29;82070;10;258414;17;299770;253;779303;33;32020;0;0;4;4000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2910
05.01.2022 08:00;6;6000;4;3990;294;301580;47;132140;25;570695;44;880857;292;920683;28;30780;0;0;6;6000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11620
05.01.2022 09:00;4;3990;4;3990;297;415760;38;138080;33;595212;28;665917;282;1056302;49;257790;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;1;1960;0;0;7;11430
05.01.2022 10:00;4;4000;4;4000;307;436984;36;108988;15;216958;32;379686;289;1143991;39;133508;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;11450
05.01.2022 11:00;4;3990;4;3990;311;376590;29;151810;19;268518;21;307811;306;1018251;41;211791;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6730
05.01.2022 12:00;4;4000;4;4000;323;420006;37;116940;15;299480;23;442482;369;1277956;54;154533;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4320
05.01.2022 13:00;4;3990;4;3990;323;398310;26;85910;24;424027;32;425104;361;1112697;41;178643;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;10580
05.01.2022 14:00;4;4000;4;3990;314;388063;27;24310;18;247142;30;498747;429;1219814;32;150350;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10140
05.01.2022 15:00;4;4000;4;4000;367;460102;42;140033;31;525340;43;634428;477;1160693;45;66490;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2880
05.01.2022 16:00;4;3990;4;3990;375;496636;27;52160;18;250262;34;712624;539;1421018;51;157574;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7220
05.01.2022 17:00;4;3990;4;4000;311;380750;23;53440;9;187523;20;359213;468;1164508;44;108440;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5760
05.01.2022 18:00;4;4000;4;4034;230;260742;29;80320;6;122550;10;299494;376;915090;41;119350;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4340
05.01.2022 19:00;4;3990;4;4000;163;154210;22;64950;6;101420;8;282840;240;794187;31;82610;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
05.01.2022 20:00;4;4000;5;4980;129;125590;12;42720;2;19680;10;288019;186;706897;27;63550;0;0;4;3980;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
05.01.2022 21:00;4;3980;4;4000;93;57760;22;12000;2;94860;5;206680;124;172310;21;14990;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4310
05.01.2022 22:00;4;4000;4;4000;57;37641;11;5760;2;22080;6;163934;96;229210;19;20560;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
05.01.2022 23:00;2;1990;2;2000;32;20470;5;1440;0;0;1;52630;64;86100;7;5280;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
06.01.2022 00:00;2;2000;2;2000;20;11520;12;5600;2;65760;0;0;20;29690;15;10090;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 01:00;1;1000;1;1000;14;8960;1;1120;0;0;0;0;16;11950;3;1880;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 02:00;0;0;0;0;15;8950;4;960;2;93100;0;0;15;9420;5;1900;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 03:00;1;1000;1;1000;15;9440;7;4160;2;51660;0;0;15;10610;9;5540;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 04:00;2;2000;2;2000;30;21600;14;8960;0;22250;0;0;28;76893;16;7770;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 05:00;4;3980;4;4000;145;105330;26;14400;1;23360;1;19360;94;88960;16;9110;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 06:00;5;5000;4;4000;305;386210;25;14400;4;66050;10;241624;150;558815;19;66280;0;0;5;5000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2900
06.01.2022 07:00;4;4000;5;4980;311;394424;33;45760;9;145643;14;181250;271;804754;23;47810;0;0;5;4990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;5240
06.01.2022 08:00;5;5000;4;4000;304;410420;43;144043;32;521454;34;743494;277;849971;27;110320;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;8460
06.01.2022 09:00;4;3990;4;3990;294;309466;28;83340;15;231970;26;488757;271;819499;31;119781;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;8600
06.01.2022 10:00;4;3990;4;4000;272;384882;40;146860;15;258585;23;431451;301;999555;51;197910;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;8620
06.01.2022 11:00;3;3000;4;4000;346;540458;41;133710;21;387529;26;388610;283;965771;44;220510;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4350
06.01.2022 12:00;4;4000;4;4000;310;408110;32;58230;17;305914;37;495930;404;1346253;51;157520;0;0;4;3980;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6810
06.01.2022 13:00;4;4000;4;4000;321;390660;39;166913;25;649249;26;500115;398;1172275;43;150880;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11540
06.01.2022 14:00;4;4000;4;3990;372;436052;50;140950;29;339188;36;757286;432;1201672;50;251244;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9630
06.01.2022 15:00;4;4000;4;4000;383;598455;57;178262;33;624524;43;856681;513;1426754;49;81200;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;10;13510
06.01.2022 16:00;4;4000;4;4000;383;589210;31;60320;25;292708;37;777922;507;1019655;52;181379;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;16;27990
06.01.2022 17:00;4;3990;4;3990;342;425101;24;112950;14;345607;18;267687;464;1175489;39;98920;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12410
06.01.2022 18:00;4;4000;4;4000;263;301662;28;110914;18;306810;19;397170;381;999948;27;81720;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8650
06.01.2022 19:00;4;4000;4;4000;164;121110;20;63180;8;115030;14;449720;244;792643;31;79260;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 20:00;4;4000;5;5000;138;120216;21;36960;4;130850;8;233437;204;639726;23;55130;0;0;4;3990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;3990
06.01.2022 21:00;4;4000;4;4000;87;56960;14;8640;3;110050;9;248824;130;262661;27;17970;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4360
06.01.2022 22:00;4;4000;4;3990;57;37750;13;15360;10;80630;10;288590;94;209151;17;9920;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.01.2022 23:00;2;2000;2;1990;42;27680;9;4000;1;59830;2;85110;63;54350;12;6350;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 00:00;2;2000;2;2000;26;15360;13;5760;0;0;1;49750;36;25770;15;7580;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 01:00;1;1000;1;1000;20;12960;8;2720;1;54870;1;32960;12;9310;7;3300;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 02:00;0;0;0;0;8;4800;1;320;0;0;0;0;9;5930;3;1440;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 03:00;1;990;1;1000;16;13495;6;4960;1;32150;1;20800;11;6340;3;2760;0;0;1;1000;1;1053;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 04:00;2;2000;2;2000;32;24960;16;33910;0;0;1;42126;30;20920;15;7060;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 05:00;4;4000;4;3990;149;103660;31;16470;0;0;2;60940;95;116990;23;10740;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.01.2022 06:00;5;5000;4;4000;278;315630;27;29910;4;66970;4;120290;156;515380;18;15530;0;0;5;4990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2920
07.01.2022 07:00;5;5000;5;4980;291;311338;28;98265;12;265664;15;331024;251;697807;23;60480;0;0;5;4990;5;5054;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2920
07.01.2022 08:00;4;3990;4;4000;270;255810;27;122743;17;282976;17;375300;276;826189;31;100360;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2900
07.01.2022 09:00;4;3990;4;3990;280;299508;34;194690;19;484778;29;556598;269;855331;46;130936;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4350
07.01.2022 10:00;4;4000;4;4000;318;425680;36;84140;16;298043;26;297100;325;1100660;40;124783;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;2450
07.01.2022 11:00;4;3990;4;4000;316;402552;26;94720;16;215538;30;636172;344;1101562;46;171360;0;0;4;3803;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1460
07.01.2022 12:00;4;4000;4;4000;333;485692;22;151224;12;95510;21;410722;406;1025171;38;128130;0;0;4;3990;4;3990;0;0;0;0;0;3600000;1;810;0;0;0;0;7;10160
07.01.2022 13:00;4;4000;4;4000;328;442320;25;125110;13;276528;25;473430;412;1074872;39;126869;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
07.01.2022 14:00;4;4000;4;3990;373;490313;39;95554;20;369700;16;212130;419;1115092;53;187710;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1460
07.01.2022 15:00;4;3990;4;4000;363;447352;31;51830;18;331081;27;796979;469;1094814;56;252549;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4360
07.01.2022 16:00;4;4000;4;4000;313;380232;24;120630;14;406193;20;628248;421;984690;38;108110;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10100
07.01.2022 17:00;4;4000;4;3980;310;310276;29;104640;10;265070;20;365410;407;961718;50;149940;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8680
07.01.2022 18:00;4;4000;4;4000;276;348184;22;43040;12;344938;18;250520;374;980288;43;77150;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7220
07.01.2022 19:00;4;4000;4;4000;182;184685;15;32160;5;59563;11;272580;240;825771;32;129260;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2910
07.01.2022 20:00;4;3990;5;5000;115;80160;14;16640;3;51830;6;202969;216;620219;34;53770;0;0;4;3990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
07.01.2022 21:00;4;3990;4;4000;98;68960;11;5760;1;56310;3;109404;139;235307;40;36710;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2910
07.01.2022 22:00;4;4000;4;3990;82;61120;10;6080;3;79660;7;279666;106;175710;23;29040;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
07.01.2022 23:00;2;2000;2;2000;59;36320;13;5440;6;129329;2;74926;84;109390;12;36730;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1460
08.01.2022 00:00;2;2000;2;2000;29;17910;8;4000;4;179772;3;82974;61;90370;20;25700;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.01.2022 01:00;2;2000;2;2000;15;10720;6;1920;1;65360;0;0;28;36310;11;5740;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.01.2022 02:00;2;2000;2;2000;15;9920;6;2560;3;151020;0;0;24;16745;9;4095;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.01.2022 03:00;2;2000;2;1990;28;16000;8;4320;1;33634;1;50230;15;29450;6;1970;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.01.2022 04:00;2;2000;2;1990;21;23893;18;37760;0;0;0;0;27;43410;30;19760;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.01.2022 05:00;4;4000;4;4000;33;29280;21;14080;0;0;0;0;38;54370;28;15650;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.01.2022 06:00;4;4000;4;4000;67;46710;31;14560;2;49977;2;67020;51;56662;20;10900;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;26500
08.01.2022 07:00;4;4000;4;4000;78;59360;23;12000;4;103747;10;260900;64;92305;26;19650;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1460
08.01.2022 08:00;3;2980;3;3000;117;91902;15;80310;5;156280;18;499384;102;202432;24;42080;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2900
08.01.2022 09:00;4;4000;4;4000;170;160470;13;36310;5;68940;14;200173;160;722737;29;155170;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4360
08.01.2022 10:00;4;3970;4;3980;240;265297;23;72378;9;132574;18;281440;224;793715;42;100360;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7260
08.01.2022 11:00;4;3990;4;4000;282;301910;23;70230;16;233600;32;627134;331;1010538;59;233033;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5780
08.01.2022 12:00;4;3990;4;4000;278;355696;24;61760;12;272420;25;523004;348;1032869;51;207080;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;5580
08.01.2022 13:00;4;3990;4;4000;283;328090;28;141260;10;125080;15;178200;359;1205596;44;181390;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7210
08.01.2022 14:00;4;4000;4;4000;305;339210;26;72940;14;192700;27;345690;374;1311074;56;186884;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;17110
08.01.2022 15:00;4;4000;4;3990;287;337777;32;81430;12;293440;17;168965;332;991904;40;78740;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;11;17840
08.01.2022 16:00;4;4000;4;4000;349;375929;34;148460;12;159830;21;342970;334;889552;47;83370;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;14140
08.01.2022 17:00;4;4000;4;4000;266;268730;15;87881;13;190979;14;201410;346;1001610;31;75660;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5830
08.01.2022 18:00;4;3990;4;3990;228;259340;32;102912;5;82720;17;331492;313;938054;62;217450;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12000
08.01.2022 19:00;4;3990;4;3990;162;161280;21;125430;9;110540;12;222980;198;606500;36;81810;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
08.01.2022 20:00;4;4000;4;4000;112;90220;16;20377;6;106370;10;199470;168;347540;24;39464;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
08.01.2022 21:00;4;3990;4;3990;90;61487;15;7040;22;490230;19;428513;135;339490;26;14850;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;12540
08.01.2022 22:00;4;4000;4;3990;69;50070;16;7680;12;293552;2;73770;96;185770;26;22030;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
08.01.2022 23:00;2;2000;2;1990;75;48960;12;5920;6;164930;2;48480;75;101070;12;8320;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 00:00;2;2000;2;2000;49;32640;19;9440;7;120675;3;39030;47;95902;13;13210;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 01:00;2;2000;2;2000;26;16800;2;640;0;0;1;54550;29;34570;8;5730;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 02:00;2;2000;2;2000;19;10720;9;4320;0;0;2;115340;21;18610;9;4470;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 03:00;2;2000;2;1990;22;14080;10;6240;0;0;0;0;20;12160;11;4310;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 04:00;2;2055;2;2000;18;13280;9;6240;1;30720;0;0;17;11360;9;2490;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 05:00;2;2000;2;2000;17;11040;7;4160;1;52480;0;0;36;50530;10;5640;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 06:00;2;1990;2;2000;36;22720;7;2880;0;0;0;0;25;16990;8;6170;0;0;2;1990;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 07:00;2;1990;2;2000;24;16000;7;3680;0;0;4;150050;24;43970;8;19470;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 08:00;2;2000;2;2000;50;38550;7;31094;1;39889;7;286830;59;234499;13;6610;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
09.01.2022 09:00;4;3990;4;3990;97;63360;10;30720;4;46114;5;169125;113;206180;14;6690;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
09.01.2022 10:00;4;3990;4;4000;131;89327;14;15840;12;284052;7;271517;186;307617;29;11010;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4320
09.01.2022 11:00;4;4000;4;4000;156;118870;25;38870;6;159810;15;426080;213;448075;25;58620;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
09.01.2022 12:00;4;3990;4;4000;187;135660;32;27350;13;335910;13;293583;274;475314;32;38160;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13000
09.01.2022 13:00;4;4000;4;4000;225;181580;27;50700;10;259265;18;449838;268;627761;31;50340;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11600
09.01.2022 14:00;4;3990;4;3980;272;273507;33;47510;20;496680;26;633252;285;564252;37;26250;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;15190
09.01.2022 15:00;4;4000;4;4000;266;284343;26;51680;30;463076;30;650607;266;694742;27;13640;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;17;24590
09.01.2022 16:00;4;3990;4;3990;272;254095;29;68310;11;247085;17;451654;244;655686;29;152160;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;14440
09.01.2022 17:00;4;3990;4;3990;260;221900;46;46710;12;332920;19;382105;259;540757;31;84960;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;12;25380
09.01.2022 18:00;4;3990;4;3990;191;141420;30;42390;7;91510;18;415685;208;404634;22;17350;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
09.01.2022 19:00;4;4000;4;4000;138;96620;15;30240;5;101900;4;160024;174;356589;23;15780;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7200
09.01.2022 20:00;4;3990;4;4000;113;74070;27;15100;3;23680;7;162390;146;214554;20;18230;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2920
09.01.2022 21:00;4;4000;4;3990;69;46400;16;36310;2;41347;5;178878;93;144800;29;32880;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 22:00;4;3990;4;4000;45;28950;15;5440;3;110390;0;4510;62;120340;15;8740;0;0;4;3980;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.01.2022 23:00;2;2000;2;2000;28;16630;7;1920;0;0;2;56950;29;19340;4;810;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 00:00;2;2000;2;2000;17;10720;6;33600;0;0;1;16960;25;19690;10;5890;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 01:00;1;1000;1;1000;16;9120;7;2240;2;960;0;0;14;11730;7;4380;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 02:00;0;0;0;0;9;6080;5;1600;1;40950;0;0;16;10610;6;2240;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 03:00;1;1000;1;1000;17;13430;8;6080;1;44790;0;0;11;7850;5;5190;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 04:00;2;2000;2;1990;34;27040;13;13280;0;0;0;0;31;21630;12;6860;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 05:00;4;4000;4;4000;162;116410;30;43030;2;89110;0;0;125;96240;21;13280;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 06:00;4;4000;4;4000;386;548324;40;88510;8;201650;7;80280;235;669262;31;54780;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2910
10.01.2022 07:00;7;7000;6;5990;490;1052293;86;595590;73;1140565;78;1440421;511;1453585;42;173960;0;0;7;7000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;18;35380
10.01.2022 08:00;8;7990;8;7990;386;832980;48;209250;33;595201;33;716773;404;1330060;35;95230;0;0;8;8000;8;8000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7270
10.01.2022 09:00;4;3990;4;4000;336;504740;48;159040;24;349734;30;632754;333;1089263;52;181660;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13090
10.01.2022 10:00;4;3990;4;4000;297;466170;41;148130;25;464170;30;478763;318;1055606;41;73650;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2880
10.01.2022 11:00;4;3990;4;4000;334;501273;53;213270;23;408645;48;663127;353;1252769;40;122320;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11690
10.01.2022 12:00;5;5000;5;5000;329;436698;53;169112;19;236910;27;602256;397;1184403;64;271390;0;0;5;5000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5800
10.01.2022 13:00;8;8000;9;8990;369;581221;55;233414;36;461458;61;774376;424;1432675;46;350503;0;0;8;8000;8;7990;0;0;0;0;0;3600000;0;0;0;0;0;0;14;26780
10.01.2022 14:00;5;5000;5;4990;387;536396;57;191500;44;718385;52;1055663;501;1338761;56;231734;0;0;5;4990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11710
10.01.2022 15:00;4;3990;4;4000;463;755870;69;322928;60;983408;87;1404128;626;1635513;69;218290;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;18;27130
10.01.2022 16:00;4;4000;4;4000;429;653697;42;217036;42;905317;52;755913;614;1348759;51;190104;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;10;14420
10.01.2022 17:00;3;2990;3;3000;411;508200;48;195723;42;849978;67;1306403;603;1468989;54;210149;0;0;3;2980;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;15;25280
10.01.2022 18:00;4;4000;4;3980;300;353560;34;148630;29;560802;45;796651;489;1213865;55;163950;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;18;29680
10.01.2022 19:00;4;4000;4;3990;190;174765;24;107830;14;296305;18;215901;290;923551;45;142290;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
10.01.2022 20:00;5;4990;5;5000;147;124982;22;29590;8;59392;20;378935;175;446205;33;41800;0;0;5;4990;5;4980;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5750
10.01.2022 21:00;4;3990;4;3990;108;74080;12;5920;6;159180;7;155862;127;233205;30;21700;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2860
10.01.2022 22:00;4;3990;4;4000;59;39200;12;6305;7;126240;6;91990;89;160600;17;7880;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.01.2022 23:00;2;1990;2;2000;30;18560;9;3200;1;18240;3;106220;46;83870;12;17960;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.01.2022 00:00;2;1990;2;2000;23;13120;9;2080;0;0;0;0;24;19890;7;4560;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
