01.06.2020 00:00;Bel_B1;Vwz_B1;Bel_B2;Vwz_B2;Bel_D1;Vwz_D1;Bel_FG38_blind;Vwz_FG38_blind;Bel_FG38_sehend;Vwz_FG38_sehend;Bel_MP1;Vwz_MP1;Bel_MP1_A_113;Vwz_MP1_A_113;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP3_A_113;Vwz_MP3_A_113;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_MP8;Vwz_MP8;Bel_T1;Vwz_T1
30.06.2021 12:00;2;2000;2;2000;14;423978;58;17225;0;0;2;2000;10;9950;2;2000;10;9980;12;11980;2;2000;0;0;10;9990;14;13980;10;9980;0;0
30.06.2021 13:00;2;2000;2;2000;12;457126;60;18850;0;0;2;2000;11;10980;2;2000;11;10960;11;10970;3;2990;2;2000;10;9990;12;12000;11;11000;0;0
30.06.2021 14:00;2;1990;2;2000;12;414266;28;8770;0;0;2;2000;11;10980;2;2000;11;10990;11;10970;3;2990;2;1990;11;11000;14;14000;11;10970;0;0
30.06.2021 15:00;2;2000;2;2000;11;408550;19;10629;0;0;2;2000;11;10990;2;2000;11;10980;10;9980;3;2990;1;1000;11;10990;12;11990;11;10970;0;0
30.06.2021 16:00;2;2000;2;2000;10;370857;38;18529;0;0;2;2000;10;9990;2;2000;10;10000;10;9990;3;3000;2;2000;10;9990;12;12000;10;10000;0;0
30.06.2021 17:00;2;2000;2;1990;12;340946;19;9379;0;0;2;2000;10;9980;2;1990;10;10000;10;9990;3;2990;2;2000;11;11000;12;11990;10;9980;0;0
30.06.2021 18:00;2;2000;2;1990;10;284660;7;3280;0;0;2;2000;10;9990;2;1990;10;9990;8;7990;3;3000;1;1000;11;10990;10;9990;10;9990;0;0
30.06.2021 19:00;0;0;0;0;6;225360;3;1360;0;0;0;0;9;8990;0;0;8;7990;6;6000;3;3000;2;1990;8;7990;6;6000;8;7970;0;0
30.06.2021 20:00;0;0;0;0;7;208080;3;1090;0;0;0;0;6;5990;0;0;6;5980;5;5000;2;2000;1;1000;6;5990;5;4990;6;6000;0;0
30.06.2021 21:00;0;0;0;0;2;69860;1;390;0;0;0;0;7;7000;0;0;7;7045;2;1990;2;1990;1;1000;7;6980;2;2000;7;6990;0;0
30.06.2021 22:00;0;0;0;0;3;163099;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;2;2000;2;2000;2;2000;2;2000;0;0
30.06.2021 23:00;0;0;0;0;3;71756;0;0;0;0;0;0;3;2990;0;0;3;3000;2;2000;2;1990;2;2000;3;3000;2;1990;3;2990;0;0
01.07.2021 00:00;0;0;0;0;1;31020;0;0;0;0;0;0;3;2990;0;0;3;2990;1;1000;1;1000;1;1000;3;3000;1;1000;3;3000;0;0
01.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;0;0;5;4990;0;0;0;0;0;0;5;4990;0;0;5;4990;0;0
01.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 03:00;0;0;0;0;2;8970;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
01.07.2021 04:00;0;0;0;0;11;286187;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7980;1;990;1;1000;1;990;8;8000;1;1000;0;0
01.07.2021 05:00;0;0;0;0;8;268996;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6990;3;3000;1;1000;1;1000;7;7000;1;1000;0;0
01.07.2021 06:00;2;2000;2;2000;11;515380;3;1165;0;0;2;1990;7;7000;2;2000;7;6990;10;10000;3;3000;2;2000;7;6990;12;11990;8;8000;0;0
01.07.2021 07:00;2;2000;2;2000;13;425994;35;14047;0;0;2;2000;11;11000;2;2000;10;10000;12;11980;3;3000;2;1990;11;10960;14;13990;10;9990;0;0
01.07.2021 08:00;2;2000;2;1990;13;433590;28;14236;0;0;2;2000;12;11970;2;1990;11;10980;11;10990;3;2990;2;2000;11;10980;13;12980;11;10980;0;0
01.07.2021 09:00;2;2000;1;1000;12;249599;16;5880;0;0;2;2000;11;10990;1;1000;11;10990;10;9980;2;1990;1;1000;11;10950;11;10980;11;10990;0;0
01.07.2021 10:00;2;2000;2;2000;12;396221;21;11010;0;0;2;2000;10;9970;2;2000;10;9990;10;10000;2;1990;2;2000;10;10056;13;12990;11;10960;0;0
01.07.2021 11:00;2;2000;2;2000;13;338090;24;9090;0;0;2;2000;10;9960;2;2000;10;9980;11;10990;2;1990;2;2000;10;9990;13;13000;10;10047;0;0
01.07.2021 12:00;1;1000;2;2000;13;413090;24;10410;0;0;2;2000;10;9990;2;2000;10;9990;12;12000;2;1990;1;1000;11;10980;14;14000;9;8980;0;0
01.07.2021 13:00;2;2000;2;2000;13;456296;40;12760;0;0;2;2000;12;11980;2;2000;11;10980;11;11000;3;3000;2;1990;12;11990;13;13000;11;10980;0;0
01.07.2021 14:00;2;1990;1;990;12;361504;62;24958;0;0;2;2000;12;11990;1;990;11;10990;11;10980;2;2000;2;2000;12;11990;13;12990;11;10990;0;0
01.07.2021 15:00;2;2000;0;0;10;381607;35;15269;0;0;2;2000;12;11980;0;0;11;11000;10;9990;4;4000;1;990;12;11980;12;12000;11;10990;0;0
01.07.2021 16:00;2;1990;1;1000;10;236730;50;28610;0;0;2;2000;10;9980;1;1000;10;9990;9;8980;2;2000;2;2000;11;10990;11;10990;10;9980;0;0
01.07.2021 17:00;1;990;2;2000;14;416150;40;14410;0;0;2;1980;10;9990;2;2000;10;10056;11;10990;3;3000;2;1990;10;9990;12;11990;10;9980;0;0
01.07.2021 18:00;2;2000;2;2000;9;275535;17;6820;0;0;2;1990;9;8970;2;2000;10;10000;8;7990;4;3980;1;1000;11;10980;10;10000;10;9990;0;0
01.07.2021 19:00;0;0;0;0;7;217625;0;0;0;0;0;0;9;9000;0;0;8;8000;6;6000;3;3000;2;2000;8;7980;6;6000;8;7990;0;0
01.07.2021 20:00;0;0;0;0;7;199200;1;240;0;0;0;0;6;6000;0;0;6;6000;5;4990;2;2000;2;2000;6;6000;5;5000;6;5990;0;0
01.07.2021 21:00;0;0;0;0;2;76210;0;0;0;0;0;0;7;6990;0;0;7;6990;2;2000;2;2000;0;0;7;6980;2;2056;7;7000;0;0
01.07.2021 22:00;0;0;0;0;3;110545;2;610;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;1;1000;2;1990;2;2000;2;2000;0;0
01.07.2021 23:00;0;0;0;0;1;32833;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;1;1000;1;1000;3;2990;1;1000;4;4000;0;0
02.07.2021 00:00;0;0;0;0;3;55150;0;0;0;0;0;0;3;3000;0;0;3;2990;3;3000;1;1000;0;0;3;3000;3;3000;3;2990;0;0
02.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0
02.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 03:00;0;0;0;0;1;43780;1;370;0;0;0;0;0;0;0;0;0;0;1;1000;1;1000;1;1000;0;0;1;1000;0;0;0;0
02.07.2021 04:00;0;0;0;0;9;327368;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7990;1;1000;1;1000;1;1000;8;7990;1;990;0;0
02.07.2021 05:00;0;0;0;0;7;370475;1;780;0;0;0;0;1;1000;0;0;1;1000;7;7000;3;3000;1;1000;1;1000;7;7000;1;1000;0;0
02.07.2021 06:00;2;2000;2;1990;10;445137;2;1140;0;0;2;2000;7;6990;2;1990;7;6960;12;11990;3;2990;2;2000;7;6970;12;12000;7;6990;0;0
02.07.2021 07:00;2;2000;2;2000;14;470027;34;13430;0;0;2;2000;10;9990;2;2000;10;10000;14;13960;3;3000;2;2000;10;10043;14;14000;10;10000;0;0
02.07.2021 08:00;2;1990;2;1990;10;391221;15;8115;0;0;2;2000;11;11000;2;1990;11;11000;12;11970;3;2990;2;2000;11;10980;12;12000;11;10990;0;0
02.07.2021 09:00;2;2000;2;2000;10;390987;37;14861;0;0;2;2000;11;10990;2;2000;11;10990;12;11980;2;2000;0;0;11;11000;12;12000;12;12000;0;0
02.07.2021 10:00;2;1990;2;2000;10;379032;20;7419;0;0;2;2000;9;8990;2;2000;9;9000;11;10990;2;1990;2;1990;10;9990;11;11000;10;10000;0;0
02.07.2021 11:00;2;2000;2;2000;14;445920;19;9350;0;0;2;1990;11;10960;2;2000;11;10990;15;14980;2;2000;2;2000;11;10990;15;15000;11;10980;0;0
02.07.2021 12:00;2;2000;2;2000;12;436842;28;15330;0;0;2;2000;10;9980;2;2000;10;9960;14;13990;2;2000;1;1000;10;10000;14;13980;10;9980;0;0
02.07.2021 13:00;2;2000;2;2000;12;474202;52;20850;0;0;2;2000;11;11000;2;2000;11;10990;13;13000;3;2990;2;1990;11;10980;13;12990;11;11000;0;0
02.07.2021 14:00;2;2000;2;2000;12;457730;22;9529;0;0;2;2000;10;9980;2;2000;10;10000;13;12990;2;1980;2;1990;11;11000;13;12990;10;9970;0;0
02.07.2021 15:00;2;2000;2;2000;12;397126;56;21786;0;0;2;2000;11;10980;2;2000;11;10990;12;11960;3;2990;1;1000;11;10990;12;11990;12;11990;0;0
02.07.2021 16:00;2;2000;2;2000;10;369867;38;17258;0;0;2;2000;10;10000;2;2000;10;9980;12;12000;3;2990;2;1990;10;9970;11;10990;10;10000;0;0
02.07.2021 17:00;2;2000;2;2000;12;483791;13;5750;0;0;2;1990;10;9980;2;2000;10;10000;12;11980;3;2990;2;2000;10;9990;13;13057;10;9990;0;0
02.07.2021 18:00;2;2000;2;2000;8;418276;20;7186;0;0;2;2000;10;9990;2;2000;10;10000;10;9990;3;3000;1;1000;10;9970;10;10000;10;9980;0;0
02.07.2021 19:00;0;0;0;0;6;258327;11;3860;0;0;0;0;8;7990;0;0;8;7990;6;6046;3;3000;2;2000;9;9053;6;5990;8;8000;0;0
02.07.2021 20:00;0;0;0;0;6;249040;1;500;0;0;0;0;6;5990;0;0;6;5990;5;4990;2;2000;2;1990;6;6000;5;5000;6;5990;0;0
02.07.2021 21:00;0;0;0;0;2;100430;0;0;0;0;0;0;7;6980;0;0;7;6960;2;2000;2;2000;0;0;7;6990;2;2000;7;7000;0;0
02.07.2021 22:00;0;0;0;0;2;83540;1;320;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;2;2000;2;2000;2;2000;2;2000;0;0
02.07.2021 23:00;0;0;0;0;2;101607;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;1990;1;1000;3;3000;2;2000;3;2990;0;0
03.07.2021 00:00;0;0;0;0;1;33020;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;1;1000;0;0;3;3000;1;1000;3;3000;0;0
03.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;4990;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0
03.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 03:00;0;0;0;0;2;70490;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;0;0
03.07.2021 04:00;0;0;0;0;7;214550;0;0;0;0;0;0;1;1000;0;0;1;1000;6;5990;0;0;0;0;1;1000;6;6000;1;1000;0;0
03.07.2021 05:00;0;0;0;0;5;210290;0;0;0;0;0;0;1;1000;0;0;1;1000;4;4000;2;2000;2;2000;1;990;4;4000;1;1000;0;0
03.07.2021 06:00;0;0;0;0;4;205890;1;320;0;0;0;0;4;4000;0;0;4;4000;4;4000;2;1990;2;2000;4;3970;4;4000;4;4000;0;0
03.07.2021 07:00;0;0;0;0;4;227840;1;340;0;0;0;0;4;3980;0;0;4;4000;4;4000;2;2000;2;2000;4;4000;4;3990;4;3990;0;0
03.07.2021 08:00;1;1000;1;1000;5;132250;10;2877;0;0;1;1000;4;3980;1;1000;4;4000;4;3990;2;1990;2;2000;4;4000;5;5000;4;3990;0;0
03.07.2021 09:00;2;2000;2;2000;4;195670;14;7940;0;0;2;2000;4;3990;2;2000;4;3990;4;4000;1;1000;1;1000;4;3990;6;6000;4;4000;0;0
03.07.2021 10:00;1;1000;1;1000;4;191469;16;7510;0;0;1;1000;4;3990;1;1000;4;4000;4;3980;2;2000;2;1990;4;3990;5;5000;4;4000;0;0
03.07.2021 11:00;2;2000;2;1990;4;164610;20;11430;0;0;2;2000;4;3990;2;1990;4;4000;4;4000;2;2000;2;1990;4;3990;6;6000;4;4000;0;0
03.07.2021 12:00;2;2000;2;1990;4;195288;24;7959;0;0;2;1990;4;4052;2;1990;4;3990;4;4000;2;2000;2;2000;4;3990;6;6000;4;3990;0;0
03.07.2021 13:00;3;2990;2;1990;4;197240;46;12819;0;0;3;3000;4;4000;2;1990;4;4000;4;4000;2;2000;2;2000;4;3990;7;7000;4;3980;0;0
03.07.2021 14:00;2;2000;2;2000;4;194460;6;2380;0;0;2;2000;4;3990;2;2000;4;3990;4;3980;2;1990;2;2000;4;4000;6;6000;4;4000;0;0
03.07.2021 15:00;2;2000;3;3000;6;182540;14;5210;0;0;2;2000;4;4000;3;3000;4;4000;4;3990;2;2000;2;2000;4;4000;6;5990;4;4000;0;0
03.07.2021 16:00;2;2000;1;1000;5;215230;5;2230;0;0;2;2000;4;3980;1;1000;4;4000;4;3990;2;2000;2;2000;4;4000;5;4990;4;4000;0;0
03.07.2021 17:00;0;0;0;0;6;239410;6;2258;0;0;0;0;4;3990;0;0;4;4000;4;4000;2;2000;2;2000;4;3990;4;4000;4;3990;0;0
03.07.2021 18:00;0;0;0;0;4;201812;11;6450;0;0;0;0;4;4000;0;0;4;4000;4;3990;2;2000;2;2000;4;4000;4;4000;4;4000;0;0
03.07.2021 19:00;0;0;0;0;2;102690;0;0;0;0;0;0;4;4000;0;0;4;4000;2;1990;3;2990;3;3000;4;3990;2;2000;4;4000;0;0
03.07.2021 20:00;0;0;0;0;3;101730;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
03.07.2021 21:00;0;0;0;0;2;82450;0;0;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
03.07.2021 22:00;0;0;0;0;2;68770;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
03.07.2021 23:00;0;0;0;0;2;92230;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;2000;2;2000;3;3000;2;1990;3;3000;0;0
04.07.2021 00:00;0;0;0;0;1;59750;0;0;0;0;0;0;3;2990;0;0;3;2990;1;1000;1;1000;1;990;3;2990;1;1000;3;2990;0;0
04.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0;0;0;0;0;5;4990;0;0;5;4990;0;0
04.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2021 03:00;0;0;0;0;1;39650;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
04.07.2021 04:00;0;0;0;0;2;27050;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;0;0
04.07.2021 05:00;0;0;0;0;5;253162;0;0;0;0;0;0;1;1000;0;0;1;1000;4;3990;2;1990;2;2000;1;990;4;4000;1;1000;0;0
04.07.2021 06:00;0;0;0;0;2;109780;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;2;1990;2;2000;2;2000;2;1990;0;0
04.07.2021 07:00;0;0;0;0;2;119990;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0
04.07.2021 08:00;0;0;0;0;2;98570;1;350;0;0;0;0;2;1990;0;0;2;1990;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0
04.07.2021 09:00;0;0;0;0;2;74826;6;3440;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;2;2000;0;0
04.07.2021 10:00;0;0;0;0;2;111796;31;8874;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;2054;0;0
04.07.2021 11:00;0;0;0;0;3;101090;11;3934;0;0;0;0;2;2000;0;0;2;2000;3;3000;2;2000;2;2000;2;2000;3;3000;2;2000;0;0
04.07.2021 12:00;0;0;0;0;4;180030;4;1530;0;0;0;0;2;1990;0;0;2;2000;4;4000;2;2000;2;2000;2;2000;4;4000;2;1990;0;0
04.07.2021 13:00;0;0;0;0;4;169590;6;5850;0;0;0;0;3;2990;0;0;3;3000;4;3990;2;1990;2;2000;3;3000;4;3990;3;3000;0;0
04.07.2021 14:00;0;0;0;0;4;202960;4;1180;0;0;0;0;4;3990;0;0;4;4000;4;4000;2;2000;2;2000;4;4000;4;4000;4;3990;0;0
04.07.2021 15:00;0;0;0;0;4;138670;1;540;0;0;0;0;4;4000;0;0;4;3990;4;3980;2;2000;2;2000;4;4000;4;4000;4;3990;0;0
04.07.2021 16:00;0;0;0;0;5;187580;20;5535;0;0;0;0;4;3990;0;0;4;4000;4;3980;2;2000;2;1990;4;4000;4;3980;4;3980;0;0
04.07.2021 17:00;0;0;0;0;4;144517;30;9796;0;0;0;0;4;3990;0;0;4;4000;4;4000;2;2000;2;1990;4;4000;4;4000;4;4000;0;0
04.07.2021 18:00;0;0;0;0;4;186892;1;580;0;0;0;0;4;3990;0;0;4;3980;4;4000;2;1990;2;2000;4;4000;4;3990;4;4000;0;0
04.07.2021 19:00;0;0;0;0;2;103566;14;4880;0;0;0;0;4;3990;0;0;4;4000;2;2000;2;2000;2;2000;4;4000;2;2000;4;3990;0;0
04.07.2021 20:00;0;0;0;0;3;83410;6;1800;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;1990;2;1990;2;2000;2;2000;0;0
04.07.2021 21:00;0;0;0;0;2;95060;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0
04.07.2021 22:00;0;0;0;0;2;60150;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;1990;2;1990;2;1990;2;1990;0;0
04.07.2021 23:00;0;0;0;0;3;46840;0;0;0;0;0;0;3;3000;0;0;3;3000;2;1990;2;2000;2;2000;3;3000;2;2000;3;3000;0;0
05.07.2021 00:00;0;0;0;0;1;59990;1;380;0;0;0;0;3;2990;0;0;3;2990;1;1000;1;1000;1;1000;3;3000;1;1000;4;4000;0;0
05.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;0;0;5;4990;0;0;0;0;0;0;5;4990;0;0;5;4990;0;0
05.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 03:00;0;0;0;0;1;43850;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
05.07.2021 04:00;0;0;0;0;8;231040;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;2;2000;1;1000;1;1000;7;7000;1;1000;0;0
05.07.2021 05:00;0;0;0;0;9;338096;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6990;3;3000;1;1000;1;1000;8;7990;1;1000;0;0
05.07.2021 06:00;2;1990;2;2000;12;396383;0;0;0;0;2;1990;7;7000;2;2000;7;7000;13;13000;3;2990;2;2000;7;7000;13;13058;8;7980;0;0
05.07.2021 07:00;2;2000;2;1990;15;465729;49;14838;0;0;2;2000;11;10980;2;1990;10;10000;13;12990;2;1990;1;1000;10;9960;13;12990;11;10990;0;0
05.07.2021 08:00;2;2000;2;2000;10;405371;17;9240;0;0;2;2000;11;10990;2;2000;11;11000;12;11990;4;3990;3;3000;11;11037;12;11980;11;10990;0;0
05.07.2021 09:00;2;2000;2;2000;12;403581;21;11720;0;0;2;1990;11;10980;2;2000;11;10990;13;13000;2;1980;0;0;10;9980;13;12990;12;11990;0;0
05.07.2021 10:00;2;2000;2;2000;11;383552;18;10490;0;0;3;2990;10;9980;2;2000;10;9980;12;11990;2;1990;2;2000;9;8970;11;10980;10;10000;0;0
05.07.2021 11:00;2;2000;2;2000;12;370784;12;7520;0;0;2;2000;11;10980;2;2000;10;9990;11;10990;2;1990;2;2000;10;9980;13;13000;10;9990;0;0
05.07.2021 12:00;2;2000;2;1990;14;386840;31;9229;0;0;2;2000;10;9980;2;1990;10;10000;14;13990;2;2000;1;1000;11;10980;14;14000;10;9980;0;0
05.07.2021 13:00;2;2000;2;2000;12;436894;38;12509;0;0;2;2000;11;10990;2;2000;11;11000;13;12990;3;3000;2;2000;12;11990;13;12990;11;10990;0;0
05.07.2021 14:00;2;2000;2;1990;13;456466;36;12465;0;0;2;1990;11;11000;2;1990;11;11000;13;12990;3;3000;2;2000;11;11000;13;13000;11;10990;0;0
05.07.2021 15:00;2;2000;2;2000;11;409564;35;14050;0;0;2;2000;11;10970;2;2000;11;10990;12;12000;3;3000;1;1000;12;11990;12;11990;11;10990;0;0
05.07.2021 16:00;2;2000;2;2000;13;491330;34;13249;0;0;2;2000;10;9980;2;2000;10;9990;13;12970;2;1990;2;1990;11;10990;14;13970;10;9980;0;0
05.07.2021 17:00;2;1990;2;2000;10;366760;24;10790;0;0;2;1990;10;9990;2;2000;10;9990;12;12000;3;2990;2;2000;10;9990;12;11990;10;10000;0;0
05.07.2021 18:00;2;1990;2;2000;10;353280;13;7460;0;0;2;1990;11;11000;2;2000;10;10000;10;10000;4;3990;1;1000;10;9980;10;10000;10;10000;0;0
05.07.2021 19:00;0;0;0;0;6;226170;3;1420;0;0;0;0;8;7960;0;0;8;7990;6;5990;3;3000;2;1990;9;8980;6;5990;8;7990;0;0
05.07.2021 20:00;0;0;0;0;6;220631;1;390;0;0;0;0;6;5990;0;0;6;6000;5;5000;2;2000;2;2000;6;6000;5;5000;6;6000;0;0
05.07.2021 21:00;0;0;0;0;2;76780;1;260;0;0;0;0;7;6970;0;0;7;6980;2;2000;2;1990;0;0;7;6980;2;2000;7;6990;0;0
05.07.2021 22:00;0;0;0;0;2;95530;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;1;1000;2;2000;2;2000;2;1990;0;0
05.07.2021 23:00;0;0;0;0;2;95020;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;1990;1;1000;3;3000;2;2000;3;3000;0;0
06.07.2021 00:00;0;0;0;0;1;49300;0;0;0;0;0;0;3;2980;0;0;3;2990;1;990;1;1000;0;0;3;3000;1;1000;3;3000;0;0
06.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4980;0;0;5;4990;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0
06.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 03:00;0;0;0;0;1;42900;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
06.07.2021 04:00;0;0;0;0;9;326485;0;0;0;0;0;0;1;990;0;0;1;990;8;7960;1;1000;1;1000;1;1000;8;8000;1;990;0;0
06.07.2021 05:00;0;0;0;0;9;430467;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6980;3;2990;1;1000;1;1000;7;6990;1;1000;0;0
06.07.2021 06:00;2;1990;1;1000;10;451392;1;1000;0;0;2;2000;7;7000;1;1000;7;6990;10;9990;3;2990;2;2000;7;7000;12;11970;7;6990;0;0
06.07.2021 07:00;2;1990;1;1000;15;427362;73;21520;0;0;2;1990;10;9990;1;1000;10;10000;12;11980;3;2990;2;2000;10;10000;14;13990;10;10045;0;0
06.07.2021 08:00;2;2000;2;2000;9;349014;19;8319;0;0;2;2000;11;10970;2;2000;11;11000;10;9990;3;2990;2;2000;11;10990;12;11990;11;10980;0;0
06.07.2021 09:00;1;1000;1;990;6;167350;31;12733;0;0;1;1000;5;4990;1;990;6;6000;5;4990;1;1000;0;0;6;6000;6;6000;7;7000;0;0
06.07.2021 10:00;0;0;0;0;0;0;15;6600;0;0;0;0;1;1000;0;0;1;1000;2;2000;2;1990;2;2000;0;0;2;2000;3;3000;0;0
06.07.2021 11:00;0;0;0;0;2;74800;22;7570;0;0;0;0;8;7990;0;0;5;5000;4;3980;2;1990;2;2000;4;3990;3;3000;7;7000;0;0
06.07.2021 12:00;3;3000;2;1980;7;294638;32;9126;0;0;3;3000;7;6980;2;1980;7;6990;8;7990;2;2000;1;990;7;6990;11;10990;7;6990;0;0
06.07.2021 13:00;2;1990;1;1000;15;381197;81;27225;0;0;1;1000;10;10000;1;1000;10;10000;11;10970;3;2990;2;2000;10;9980;14;13990;12;11990;0;0
06.07.2021 14:00;2;2000;2;1990;11;477473;7;3530;0;0;2;1990;10;10000;2;1990;9;9000;11;10990;3;2990;2;2000;9;8970;10;10000;9;8980;0;0
06.07.2021 15:00;2;2000;1;1000;11;401206;37;14207;0;0;1;1000;13;12980;1;1000;12;11980;11;10990;2;2000;1;1000;12;12000;13;12990;12;11990;0;0
06.07.2021 16:00;2;2000;2;2000;11;349864;33;15027;0;0;2;1990;10;9960;2;2000;10;10000;10;9980;3;3000;3;3000;11;10960;12;12000;10;10000;0;0
06.07.2021 17:00;2;1990;2;2000;13;318163;34;17430;0;0;2;2000;10;9990;2;2000;10;9940;10;9980;3;3000;3;3000;10;9980;12;11990;10;9990;0;0
06.07.2021 18:00;2;2000;1;1000;10;343600;9;4740;0;0;2;2000;10;9990;1;1000;10;9990;8;7990;3;2990;2;2000;10;9990;10;9990;10;10000;0;0
06.07.2021 19:00;0;0;0;0;7;206120;4;2690;0;0;0;0;8;7990;0;0;8;7990;6;5990;3;2990;3;3000;8;7990;6;5990;8;7990;0;0
06.07.2021 20:00;0;0;0;0;5;206790;0;0;0;0;0;0;6;5990;0;0;6;6000;5;5000;2;2000;2;2000;6;6000;5;5000;6;5990;0;0
06.07.2021 21:00;0;0;0;0;3;105610;0;0;0;0;0;0;7;6980;0;0;7;7000;2;2000;2;2000;1;1000;7;7000;2;2000;7;6980;0;0
06.07.2021 22:00;0;0;0;0;3;122260;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;3;2990;2;2000;2;2000;2;2000;2;2000;0;0
06.07.2021 23:00;0;0;0;0;3;37470;0;0;0;0;0;0;3;2990;0;0;3;3000;2;2000;2;2000;2;2000;3;2990;2;2000;3;2990;0;0
07.07.2021 00:00;0;0;0;0;1;38060;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;1;1000;1;1000;3;3000;1;1000;3;3000;0;0
07.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4980;0;0;5;4990;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0
07.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 03:00;0;0;0;0;1;24630;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
07.07.2021 04:00;0;0;0;0;8;303380;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8046;2;2000;1;1000;1;1000;8;7990;1;1000;0;0
