01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_D82;Vwz_D82;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V113;Vwz_V113;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V51;Vwz_V51;Bel_V52;Vwz_V52;Bel_V83;Vwz_V83;Bel_V84;Vwz_V84
26.02.2021 02:00;2;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;78600;1;600;0;0;0;0;2;2400;2;19200;3;2400;0;0;0;0;0;0;9;39000;0;0;0;0;0;0;0;0
26.02.2021 03:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;67800;4;3000;0;0;0;0;1;1200;0;0;1;2400;0;0;0;0;0;0;10;47400;0;0;0;0;0;0;0;0
26.02.2021 04:00;0;0;1;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;93000;0;0;0;0;0;0;1;600;0;0;1;1200;0;0;0;0;0;0;22;118800;0;0;1;1800;1;18000;0;0
26.02.2021 05:00;12;113400;7;17400;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;56;337200;6;9600;0;0;0;0;11;28200;9;132000;3;5400;0;0;0;0;0;0;78;580200;0;0;10;50400;10;51000;4;5400
26.02.2021 06:00;24;493200;11;110400;0;0;3;1800;0;0;0;0;0;0;8;5400;0;0;1;600;144;961200;21;20400;0;0;0;0;26;303600;18;568200;9;38400;0;0;0;0;0;0;138;1474800;0;0;16;135600;17;177600;6;11400
26.02.2021 07:00;62;957000;31;576600;0;0;8;7200;1;600;7;6600;1;600;12;8400;1;600;6;3600;150;1576800;56;246600;0;0;0;0;81;714000;43;1053000;37;169800;0;0;0;0;0;0;109;2197200;0;0;56;580200;58;798000;38;143400
26.02.2021 08:00;92;1169400;56;465000;2;1200;5;3000;0;0;1;1200;3;2400;10;7200;0;0;5;3000;172;1412400;75;231600;0;0;0;0;85;935400;55;1331400;49;356400;0;0;0;0;0;0;117;2524200;0;0;72;842400;77;777000;42;187800
26.02.2021 09:00;84;1148400;44;640200;0;0;6;6000;1;600;4;4800;0;0;15;9600;4;2400;6;3600;171;1405800;65;148200;0;0;0;0;88;505200;53;1453800;47;375000;0;0;0;0;0;0;118;2020800;0;0;48;811200;57;775800;28;182400
26.02.2021 10:00;77;1144800;38;330000;0;0;10;7200;0;0;13;13200;1;600;10;6000;0;0;16;11400;173;1672200;68;349200;0;0;0;0;87;591600;56;1325400;35;210000;0;0;0;0;0;0;117;1940400;0;0;55;507000;50;608400;30;117600
26.02.2021 11:00;113;1431600;41;404400;1;1800;15;13200;1;4800;7;4800;0;0;19;13200;2;1200;12;9000;156;1841400;75;381000;0;0;0;0;104;900000;69;1669800;57;470400;0;0;0;0;0;0;124;2025600;0;0;53;716400;59;660000;32;131400
26.02.2021 12:00;112;1708800;42;664200;1;600;11;9000;1;600;7;4200;1;600;10;6000;0;0;9;5400;151;2212200;102;665400;0;0;0;0;130;742800;57;2011200;50;384600;0;0;0;0;0;0;115;2143800;0;0;52;585600;47;626400;30;67800
26.02.2021 13:00;119;1580400;42;509400;1;600;12;12000;2;1800;9;6000;1;600;9;6000;0;0;13;9000;165;2260800;124;708000;0;0;0;0;110;722400;57;1889400;38;216600;0;0;0;0;0;0;111;2417400;0;0;58;501000;59;585000;23;90000
26.02.2021 14:00;115;1787400;39;550800;0;0;4;4800;0;0;6;5400;0;0;3;1800;0;0;6;4200;163;2241600;99;471000;0;0;0;0;123;911400;53;2067000;56;238800;0;0;0;0;0;0;103;2327400;0;0;46;487800;41;580800;21;55800
26.02.2021 15:00;94;1666800;38;481800;0;0;6;4200;3;2400;5;4200;1;600;10;7200;1;600;10;8400;142;2163000;116;646200;0;0;0;0;102;946800;56;1892400;60;300000;0;0;0;0;0;0;98;2134800;0;0;48;540000;48;604800;27;49800
26.02.2021 16:00;119;1866600;28;300600;0;0;12;14400;0;0;6;6600;0;0;13;9000;1;600;15;11400;167;2041800;91;468600;0;0;0;0;111;854400;55;2192400;45;399600;0;0;0;0;0;0;102;2223000;0;0;37;493200;46;408600;20;114600
26.02.2021 17:00;116;1791600;38;352200;0;0;11;9000;1;1800;5;3600;1;600;10;6000;1;600;10;6600;149;2283600;110;602400;0;0;0;0;112;1180200;53;2029200;64;277800;0;0;0;0;0;0;105;2332200;0;0;36;361200;44;388800;16;26400
26.02.2021 18:00;90;1566000;32;407400;1;600;10;15600;1;600;10;8400;4;3600;14;11400;3;2400;12;9000;178;2065800;86;311400;0;0;0;0;101;751200;58;1882200;52;208800;0;0;0;0;0;0;139;2040000;0;0;34;336000;40;425400;20;81600
26.02.2021 19:00;58;934200;14;220200;0;0;3;1800;0;0;7;15000;2;1200;7;4200;0;0;10;6600;199;1564200;59;139200;0;0;0;0;69;549000;37;1057800;32;237600;0;0;0;0;0;0;142;1476600;0;0;22;201600;18;301200;10;13200
26.02.2021 20:00;42;532200;22;146400;0;0;2;1800;0;0;5;4200;0;0;4;2400;0;0;7;5400;187;1255800;49;120600;0;0;0;0;48;359400;35;706200;15;68400;0;0;0;0;0;0;112;989400;0;0;14;106200;18;106800;4;7800
26.02.2021 21:00;36;341400;6;17400;0;0;4;4200;0;0;3;4200;0;0;6;4200;1;600;6;4800;131;792600;38;109200;0;0;0;0;36;118200;32;442800;8;51600;0;0;0;0;0;0;116;777600;0;0;3;24000;4;36600;1;1200
26.02.2021 22:00;17;140400;4;15600;0;0;3;2400;0;0;0;0;0;0;2;1200;0;0;2;1200;109;591600;16;15000;0;0;0;0;19;97800;16;216600;9;50400;0;0;0;0;0;0;88;522000;0;0;11;36000;5;40200;6;7800
26.02.2021 23:00;15;141000;3;21600;0;0;2;1200;0;0;0;0;0;0;3;1800;0;0;1;600;72;386400;6;8400;0;0;0;0;20;60000;16;188400;10;55200;0;0;0;0;0;0;62;355200;0;0;3;16800;3;20400;1;3000
27.02.2021 00:00;6;48600;3;6000;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;36;211200;4;3000;0;0;0;0;7;33000;5;59400;3;9000;0;0;0;0;0;0;47;205800;0;0;5;18000;3;16200;2;4800
27.02.2021 01:00;5;59400;2;16200;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;600;32;163800;5;6000;0;0;0;0;6;22200;4;72600;2;5400;0;0;0;0;0;0;28;133800;0;0;1;7200;1;10800;0;0
27.02.2021 02:00;6;65400;1;600;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;1;600;19;70800;2;3600;0;0;0;0;7;32400;5;82200;2;5400;0;0;0;0;0;0;19;89400;0;0;0;0;0;0;0;0
27.02.2021 03:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;66600;0;0;1;1200;1;7200;0;0
27.02.2021 04:00;1;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;75000;0;0;0;0;0;0;1;2400;1;15000;0;0;0;0;0;0;0;0;14;61200;0;0;1;13200;1;7200;2;1800
27.02.2021 05:00;3;35400;2;600;0;0;2;1800;0;0;0;0;0;0;1;600;0;0;0;0;32;143400;1;1200;0;0;0;0;3;5400;3;48000;0;0;0;0;0;0;0;0;43;195600;0;0;1;17400;1;3600;2;1800
27.02.2021 06:00;7;88200;2;600;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;66;357600;15;11400;0;0;0;0;7;40200;7;113400;3;57000;0;0;0;0;0;0;73;386400;0;0;1;600;5;16200;1;600
27.02.2021 07:00;14;101400;13;26400;0;0;0;0;0;0;1;600;0;0;1;600;0;0;1;600;65;368400;9;16800;0;0;0;0;12;58200;11;133200;2;3000;0;0;0;0;0;0;77;473400;0;0;8;21000;10;54000;3;4800
27.02.2021 08:00;29;334200;20;107400;1;600;3;2400;0;0;3;1800;4;3600;3;2400;0;0;8;5400;114;695400;28;81600;0;0;0;0;32;147600;25;389400;12;35400;0;0;0;0;0;0;104;937200;0;0;23;142200;31;218400;12;30000
27.02.2021 09:00;38;595800;18;197400;0;0;6;4800;0;0;8;7200;2;1800;12;9000;1;600;16;11400;148;1038600;56;148200;0;0;0;0;49;511200;32;640200;33;388200;0;0;0;0;0;0;121;1416600;0;0;33;380400;30;308400;20;35400
27.02.2021 10:00;59;963600;32;196200;2;1800;10;8400;0;0;13;15000;2;1200;16;10800;0;0;25;17400;165;1398600;89;288000;0;0;0;0;78;474600;46;1057800;41;102000;0;0;0;0;0;0;114;1848600;0;0;46;412800;50;373200;24;54600
27.02.2021 11:00;87;1142400;27;187800;1;600;9;8400;0;0;10;7200;2;1200;22;13200;0;0;25;18000;194;1653600;96;321000;0;0;0;0;88;718800;48;1401000;55;178200;0;0;0;0;0;0;111;2007000;0;0;60;271200;65;388200;35;57600
27.02.2021 12:00;78;1132200;34;254400;1;600;4;2400;1;600;19;15000;4;2400;19;15000;1;600;23;15000;171;1733400;118;413400;0;0;0;0;91;888000;60;1258800;55;249600;0;0;0;0;0;0;140;1995000;0;0;48;471000;57;472200;36;190800
27.02.2021 13:00;95;1415400;32;328200;0;0;11;8400;2;1200;9;6000;4;2400;20;16200;1;600;22;14400;183;1861200;87;470400;0;0;0;0;102;563400;55;1300200;50;210000;0;0;0;0;0;0;123;1894800;0;0;68;298800;44;405600;20;62400
27.02.2021 14:00;85;1001400;42;360000;3;3000;24;28800;2;1200;15;15000;3;1800;22;18000;1;600;23;17400;186;1853400;65;347400;0;0;0;0;115;593400;57;1134600;58;151200;0;0;0;0;0;0;116;1924800;0;0;61;349800;33;334800;26;63000
27.02.2021 15:00;96;960600;23;310200;5;5400;20;18600;1;600;7;6600;6;3600;27;19200;2;1800;24;19800;174;1524000;66;405600;0;0;0;0;97;751200;55;1162200;51;140400;0;0;0;0;0;0;115;1953600;0;0;35;174600;17;56400;22;66600
27.02.2021 16:00;84;1348800;34;394200;2;1800;35;56400;1;1200;9;7200;3;2400;19;13800;1;600;31;27000;151;1624800;64;330600;0;0;0;0;94;469800;51;1381800;36;204600;0;0;0;0;0;0;124;1854600;0;0;41;121200;39;219000;27;54600
27.02.2021 17:00;73;1027200;28;177000;3;2400;12;10200;0;0;10;7200;2;1200;20;14400;2;1200;21;14400;164;1761600;67;412800;0;0;0;0;97;497400;46;1105200;39;180600;0;0;0;0;0;0;94;2074800;0;0;44;274800;42;236400;18;31200
27.02.2021 18:00;203;1166400;25;225000;3;4800;7;10200;0;0;8;10200;2;1200;19;16800;1;600;14;9000;205;1715400;64;278400;0;0;0;0;99;676200;54;1389000;43;279000;0;0;0;0;0;0;113;1770000;0;0;31;193200;29;332400;14;39000
27.02.2021 19:00;52;750000;15;214200;0;0;3;1800;0;0;7;6600;0;0;5;3000;0;0;7;4200;188;1143600;36;36000;0;0;0;0;47;336600;30;847800;15;148800;0;0;0;0;0;0;116;1239600;0;0;12;185400;12;242400;6;11400
27.02.2021 20:00;40;515400;8;82200;0;0;6;3600;0;0;3;1800;0;0;10;6000;0;0;3;1800;157;1155600;48;109800;0;0;0;0;44;174000;37;584400;17;90600;0;0;0;0;0;0;114;1039200;0;0;8;38400;7;88200;2;3000
27.02.2021 21:00;28;226800;14;61200;0;0;4;3000;0;0;2;1200;2;1200;4;2400;0;0;3;1800;133;708000;20;36000;0;0;0;0;26;80400;27;339600;7;7200;0;0;0;0;0;0;96;634800;0;0;13;83400;13;102600;5;6000
27.02.2021 22:00;17;106200;8;24600;0;0;0;0;0;0;0;0;1;600;1;600;0;0;1;600;122;644400;18;36600;0;0;0;0;16;76800;11;154800;6;27600;0;0;0;0;0;0;88;505200;0;0;11;27600;6;49800;3;4800
27.02.2021 23:00;13;91800;4;15000;1;1200;0;0;0;0;4;4800;1;600;4;2400;0;0;3;1800;75;405600;11;10800;0;0;0;0;8;19200;7;117000;3;22200;0;0;0;0;0;0;76;589800;0;0;3;5400;8;32400;2;1800
28.02.2021 00:00;9;70800;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;61;359400;10;10800;0;0;0;0;8;21600;8;94800;2;6000;0;0;0;0;0;0;52;235200;0;0;2;1800;3;9600;1;1200
28.02.2021 01:00;8;56400;1;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;1;600;31;363600;7;202800;0;0;0;0;11;181800;10;234000;7;183600;0;0;0;0;0;0;30;277200;0;0;4;180000;4;170400;4;156000
28.02.2021 02:00;3;4200;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;21;85800;2;1800;0;0;0;0;2;21000;2;16800;2;13800;0;0;0;0;0;0;21;94200;0;0;4;7200;3;16200;0;0
28.02.2021 03:00;2;25800;2;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;52800;1;600;0;0;0;0;3;4200;2;36000;1;1200;0;0;0;0;0;0;12;49800;0;0;0;0;3;8400;1;1800
28.02.2021 04:00;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;55800;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;45000;0;0;1;600;0;0;1;600
28.02.2021 05:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;21;115800;2;1800;0;0;0;0;2;600;0;0;1;1800;0;0;0;0;0;0;28;137400;0;0;0;0;0;0;1;1200
28.02.2021 06:00;2;22200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;76200;0;0;0;0;0;0;4;16800;2;30000;1;3600;0;0;0;0;0;0;11;49200;0;0;1;600;1;6000;0;0
28.02.2021 07:00;9;54600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;25;111600;5;7800;0;0;0;0;7;16200;8;72600;3;16200;0;0;0;0;0;0;27;149400;0;0;3;12600;3;14400;2;3000
28.02.2021 08:00;14;152400;5;62400;0;0;0;0;0;0;1;600;0;0;1;600;0;0;7;4200;52;243000;3;4200;0;0;0;0;16;40800;16;196200;9;88800;0;0;0;0;0;0;58;324000;0;0;4;40200;8;87600;2;2400
28.02.2021 09:00;24;247800;11;63600;0;0;1;1200;0;0;2;1200;0;0;2;1200;0;0;8;4800;105;571800;43;82200;0;0;0;0;29;60000;24;297600;7;12600;0;0;0;0;0;0;88;639000;0;0;13;34200;16;150000;6;7800
28.02.2021 10:00;33;399000;11;120000;0;0;1;1200;0;0;14;10200;0;0;1;600;0;0;17;10800;142;951600;51;97200;0;0;0;0;44;177000;32;434400;15;24600;0;0;0;0;0;0;114;1111200;0;0;18;102600;22;152400;5;9600
28.02.2021 11:00;40;416400;15;105600;1;600;8;4800;0;0;14;10800;1;600;10;6000;0;0;21;15600;150;1114800;60;232200;0;0;0;0;52;170400;37;484800;25;78000;0;0;0;0;0;0;127;1507200;0;0;29;66600;27;165000;13;27000
28.02.2021 12:00;54;434400;17;91800;2;1200;6;5400;2;1200;7;6600;2;1200;12;7800;3;2400;13;8400;155;1292400;50;160200;0;0;0;0;61;139800;52;575400;21;84000;0;0;0;0;0;0;139;1569600;0;0;26;86400;34;182400;9;8400
28.02.2021 13:00;69;781200;32;235200;0;0;14;12600;0;0;11;8400;2;1800;18;11400;0;0;11;6600;5;3487200;1;3415800;0;0;0;0;6;3448800;5;3487800;2;3409800;0;0;0;0;0;0;8;3480600;0;0;2;3415200;2;3432600;1;3398400
28.02.2021 14:00;63;595800;28;144600;0;0;14;12000;0;0;22;26400;1;600;30;24600;1;600;30;23400;0;3600000;0;3600000;0;0;0;0;0;3600000;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;3600000
28.02.2021 15:00;75;818400;35;187200;4;2400;9;6600;2;1800;11;10800;3;1800;24;18600;3;2400;21;13800;0;3600000;0;3600000;0;0;0;0;0;3600000;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;3600000
28.02.2021 16:00;62;726000;26;92400;2;3000;20;21000;4;3600;17;16800;0;0;21;15000;4;3000;28;19800;0;3600000;0;3600000;0;0;0;0;0;3600000;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;3600000
28.02.2021 17:00;182;1077600;26;247200;0;0;15;12600;3;2400;18;21000;1;600;25;17400;4;3000;17;10200;15;3439200;5;3267600;0;0;0;0;13;3297600;7;3331200;7;3241200;0;0;0;0;0;0;12;3438000;0;0;4;3279000;4;3246600;2;3231000
28.02.2021 18:00;65;756600;19;112200;2;2400;4;4800;1;600;9;10800;1;600;13;9000;2;1200;17;10800;173;1855200;71;296400;0;0;0;0;76;334800;53;935400;35;151200;0;0;0;0;0;0;126;1719000;0;0;19;76200;22;211800;5;6600
28.02.2021 19:00;45;531000;2;0;0;0;4;2400;1;600;4;6000;1;600;8;7200;1;600;9;5400;201;1310400;43;229800;0;0;0;0;44;203400;37;581400;12;84600;0;0;0;0;0;0;138;1171200;0;0;11;40200;11;46200;8;9000
28.02.2021 20:00;52;460200;13;61200;1;600;7;6600;0;0;2;1200;0;0;7;4800;0;0;6;3600;138;966600;36;44400;0;0;0;0;48;142800;36;620400;13;38400;0;0;0;0;0;0;129;873600;0;0;8;27600;9;105600;3;7800
28.02.2021 21:00;14;146400;5;14400;0;0;1;600;0;0;4;3000;0;0;1;600;0;0;2;1200;116;550800;20;25200;0;0;0;0;14;56400;14;195000;7;35400;0;0;0;0;0;0;100;559200;0;0;4;1200;6;40200;2;1200
28.02.2021 22:00;9;96000;3;600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;74;349200;7;7800;0;0;0;0;10;13200;10;125400;2;14400;0;0;0;0;0;0;59;305400;0;0;5;2400;4;17400;2;2400
28.02.2021 23:00;6;71400;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;211200;5;4200;0;0;0;0;8;18000;7;91200;3;6600;0;0;0;0;0;0;35;187800;0;0;1;600;3;31200;0;0
01.03.2021 00:00;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;124200;2;2400;0;0;0;0;1;3000;1;1800;2;6600;0;0;0;0;0;0;28;129600;0;0;1;600;1;4800;1;1200
01.03.2021 01:00;3;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;22200;1;600;0;0;0;0;4;5400;2;9000;2;15600;0;0;0;0;0;0;9;51000;0;0;0;0;0;0;0;0
01.03.2021 02:00;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;52200;1;600;0;0;0;0;1;600;0;0;1;1200;0;0;0;0;0;0;5;21000;0;0;0;0;0;0;0;0
01.03.2021 03:00;1;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;30600;1;1200;0;0;0;0;1;10200;1;5400;2;1800;0;0;0;0;0;0;11;56400;0;0;0;0;0;0;0;0
01.03.2021 04:00;3;52200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;123000;0;0;0;0;0;0;4;6600;4;76800;1;5400;0;0;0;0;0;0;26;140400;0;0;1;0;2;12000;0;0
01.03.2021 05:00;9;44400;4;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;468000;10;18600;0;0;0;0;9;79200;8;67200;4;5400;0;0;0;0;0;0;84;647400;0;0;5;4200;7;57000;4;3600
01.03.2021 06:00;27;527400;12;138000;0;0;3;2400;0;0;0;0;0;0;3;1800;0;0;1;600;160;922800;25;28800;0;0;0;0;26;165600;19;605400;8;61800;0;0;0;0;0;0;117;1596000;0;0;19;192000;19;157800;8;16200
01.03.2021 07:00;61;1188600;36;626400;0;0;3;2400;1;600;4;4200;0;0;8;6000;1;600;2;1200;153;1728600;68;243600;0;0;0;0;68;802800;34;1257000;44;277800;0;0;0;0;0;0;130;2536800;0;0;60;952800;69;968400;49;289200
01.03.2021 08:00;100;1318200;42;598800;2;1800;10;10800;0;0;4;4800;2;1200;8;5400;1;600;9;6000;187;1687800;67;339600;0;0;0;0;91;931200;48;1573800;41;143400;0;0;0;0;0;0;133;2376600;0;0;73;903000;81;924600;52;183600
01.03.2021 09:00;79;1125600;39;342600;1;600;6;4200;2;1200;6;4800;0;0;12;7800;2;1200;10;8400;186;1516200;127;430800;0;0;0;0;89;483600;49;1217400;33;216000;0;0;0;0;0;0;128;2025000;0;0;61;531600;58;767400;30;257400
01.03.2021 10:00;91;1234200;46;148800;0;0;8;5400;0;0;11;9600;4;3600;15;12000;1;600;16;11400;168;1597800;103;257400;0;0;0;0;95;510600;58;1443000;30;108600;0;0;0;0;0;0;122;1876200;0;0;50;934800;51;520200;25;88200
01.03.2021 11:00;100;1065000;47;445800;3;1800;10;7200;0;0;13;12600;4;2400;15;10200;0;0;22;16200;164;1652400;73;360000;0;0;0;0;102;469200;64;1237800;55;267600;0;0;0;0;0;0;104;1890000;0;0;72;498600;61;870600;30;453000
01.03.2021 12:00;141;1266600;46;519600;4;3600;13;15000;0;0;9;7800;3;1800;21;12600;1;600;21;16800;188;1603800;87;375600;0;0;0;0;111;854400;58;2050800;58;264000;0;0;0;0;0;0;135;2002200;0;0;58;402000;58;655200;24;52200
01.03.2021 13:00;100;1101600;39;534600;0;0;23;23400;1;600;10;8400;1;600;32;25800;1;600;18;12600;174;1781400;81;373200;0;0;0;0;109;745200;69;1154400;60;139800;0;0;0;0;0;0;123;1909800;0;0;80;274800;56;552600;32;273000
01.03.2021 14:00;110;1333200;31;319200;1;1200;30;36600;1;600;9;7800;3;1800;29;21000;1;600;18;13800;154;2140200;83;470400;0;0;0;0;113;466800;62;1228200;69;258000;0;0;0;0;0;0;120;2053200;0;0;69;215400;33;285600;36;55800
01.03.2021 15:00;111;1772400;47;448800;3;3000;8;6600;2;1800;15;12600;5;4200;18;13800;7;5400;21;13800;161;2426400;92;702000;0;0;0;0;126;693600;50;1861800;74;287400;0;0;0;0;0;0;127;2070000;0;0;60;241800;30;232200;37;73800
01.03.2021 16:00;136;1629000;55;655800;2;1200;16;15000;0;0;12;12000;2;1200;10;7200;15;14400;14;9000;155;2350800;121;847200;0;0;0;0;146;1152600;66;1923600;67;360000;0;0;0;0;0;0;110;2396400;0;0;43;122400;59;379200;35;71400
01.03.2021 17:00;129;1747800;39;529200;1;600;15;16200;0;0;11;11400;4;2400;7;5400;1;600;16;10200;127;2427600;104;657000;0;0;0;0;123;1154400;57;2017800;77;525600;0;0;0;0;0;0;101;2455800;0;0;41;526200;55;729600;32;98400
01.03.2021 18:00;114;1736400;24;145800;2;1200;28;38400;0;0;9;19200;2;1200;18;16800;0;0;15;12600;171;2137200;69;515400;0;0;0;0;106;1099800;46;1953000;52;141600;0;0;0;0;0;0;132;1830000;0;0;26;378000;35;261000;15;36600
01.03.2021 19:00;63;1266000;25;309600;0;0;6;4800;0;0;8;5400;0;0;11;8400;0;0;13;10800;182;1357800;52;132600;0;0;0;0;79;543600;34;1453800;25;131400;0;0;0;0;0;0;139;1211400;0;0;24;230400;27;357000;11;19800
01.03.2021 20:00;32;391200;12;103800;1;600;1;600;2;2400;5;9000;1;600;10;6000;3;1800;6;4200;138;903600;38;90600;0;0;0;0;47;242400;25;476400;22;49800;0;0;0;0;0;0;101;804600;0;0;9;52800;17;159000;6;7800
01.03.2021 21:00;25;224400;8;28200;0;0;0;0;0;0;2;1200;1;600;0;0;0;0;3;1800;121;564600;21;25200;0;0;0;0;30;111000;23;345600;11;21000;0;0;0;0;0;0;87;531000;0;0;6;46800;6;60600;4;7800
01.03.2021 22:00;11;94800;2;21600;1;600;3;3000;0;0;1;600;1;600;2;1200;0;0;4;2400;82;392400;8;9000;0;0;0;0;12;37200;10;126000;3;4800;0;0;0;0;0;0;72;409200;0;0;8;45600;7;32400;5;8400
01.03.2021 23:00;7;88200;5;1800;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;51;225600;5;6000;0;0;0;0;8;12000;7;106800;1;2400;0;0;0;0;0;0;37;178800;0;0;1;1200;3;12000;3;4800
02.03.2021 00:00;4;12000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;33;139200;1;1200;0;0;0;0;5;8400;3;32400;2;6600;0;0;0;0;0;0;33;166200;0;0;0;0;1;0;0;0
02.03.2021 01:00;2;13200;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;44400;0;0;0;0;0;0;2;2400;1;16200;1;2400;0;0;0;0;0;0;11;55200;0;0;2;2400;2;24000;0;0
02.03.2021 02:00;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;34200;0;0;0;0;0;0;3;5400;1;2400;2;4200;0;0;0;0;0;0;5;26400;0;0;0;0;0;0;0;0
02.03.2021 03:00;2;12600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;34800;2;1200;0;0;0;0;2;3000;2;21000;0;0;0;0;0;0;0;0;12;64200;0;0;0;0;0;0;0;0
02.03.2021 04:00;1;16800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;118800;3;2400;0;0;0;0;2;13200;1;19800;1;3600;0;0;0;0;0;0;34;155400;0;0;0;0;1;600;1;600
02.03.2021 05:00;8;24600;5;13800;0;0;1;600;0;0;1;600;0;0;1;600;0;0;0;0;56;347400;6;5400;0;0;0;0;10;69600;8;35400;4;6000;0;0;0;0;0;0;84;658200;0;0;8;9000;11;57000;2;3000
02.03.2021 06:00;23;431400;9;162000;0;0;0;0;0;0;2;1200;0;0;2;1200;0;0;3;3000;129;940800;26;45000;0;0;0;0;22;201000;15;505200;12;151800;0;0;0;0;0;0;138;1478400;0;0;22;349200;19;270600;11;18000
02.03.2021 07:00;74;1270200;40;404400;3;1800;1;600;0;0;7;4800;1;600;6;3600;0;0;4;2400;170;1690800;64;249600;0;0;0;0;76;916800;45;1329600;37;239400;0;0;0;0;0;0;92;2611800;0;0;47;751800;57;858600;43;382200
02.03.2021 08:00;107;1392000;54;628200;0;0;7;6600;1;600;5;3600;1;600;15;12600;0;0;8;6000;183;1600800;81;249600;0;0;0;0;92;1117200;53;1588800;54;353400;0;0;0;0;0;0;111;2406600;0;0;66;968400;69;979200;49;220800
02.03.2021 09:00;83;1251600;54;369600;0;0;12;10800;1;600;5;3000;1;600;26;17400;3;2400;17;10200;181;1464600;123;406800;0;0;0;0;73;671400;52;1505400;43;222000;0;0;0;0;0;0;154;1888200;0;0;69;601800;65;892800;36;276600
02.03.2021 10:00;90;1158000;34;385800;2;1200;8;4800;0;0;11;7200;2;1200;28;22800;0;0;14;9600;175;1744200;96;384000;0;0;0;0;82;423000;52;1267800;47;300600;0;0;0;0;0;0;113;1857600;0;0;36;306600;41;541200;14;54600
02.03.2021 11:00;105;1296600;48;396600;2;1800;9;6000;0;0;14;12600;5;4200;21;13200;0;0;21;13800;172;1663200;86;487800;0;0;0;0;98;697800;59;1450200;66;349800;0;0;0;0;0;0;110;1680000;0;0;47;403800;67;531000;26;109800
02.03.2021 12:00;115;1465800;46;208800;1;600;13;10200;0;0;10;6600;6;5400;22;16200;0;0;23;15000;189;2096400;102;489600;0;0;0;0;116;803400;50;1525800;69;322200;0;0;0;0;0;0;116;1934400;0;0;48;341400;50;297000;23;49200
