01.06.2020 00:00;Bel_A51_M1_1158;Vwz_A51_M1_1158;Bel_A55_M3_1190;Vwz_A55_M3_1190;Bel_D111;Vwz_D111;Bel_D111_1;Vwz_D111_1;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D51;Vwz_D51;Bel_D51_1;Vwz_D51_1;Bel_D81;Vwz_D81;Bel_D91;Vwz_D91;Bel_D98_1;Vwz_D98_1;Bel_H51_A27_M1_1157;Vwz_H51_A27_M1_1157;Bel_H55_M2_1189;Vwz_H55_M2_1189;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_Strab_D51;Vwz_Strab_D51;Bel_T35;Vwz_T35;Bel_T35a;Vwz_T35a;Bel_T38;Vwz_T38;Bel_T38a;Vwz_T38a;Bel_T41;Vwz_T41;Bel_T41a;Vwz_T41a;Bel_T55_M4_3045;Vwz_T55_M4_3045;Bel_V22;Vwz_V22;Bel_V32;Vwz_V32;Bel_V38;Vwz_V38;Bel_V51_A51_M2_1156;Vwz_V51_A51_M2_1156;Bel_V82;Vwz_V82;Bel_V92;Vwz_V92;Bel_V98_2;Vwz_V98_2
31.10.2021 03:00;0;0;0;0;12;25540;13;24390;39;36647;11;3780;1;10394;1;2030;43;21010;10;3060;1;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3230;0;0;0;0;0;0;38;182895;8;12260;3;21830;0;0;45;144366;1;3120;2;2190
31.10.2021 04:00;0;0;2;2000;4;62940;4;54410;36;19420;8;1750;2;11750;2;3600;22;11020;10;4060;2;400;0;0;3;2990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1680;2;2000;150;228383;3;5770;1;6750;0;0;23;67210;3;29140;4;4240
31.10.2021 05:00;2;2000;4;4000;2;21340;2;11870;12;6110;3;3920;2;790;2;630;41;36330;8;5200;0;0;2;2000;3;2980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;11;50910;1;5560;2;13360;2;2000;40;141156;1;400;5;2540
31.10.2021 06:00;2;2000;2;2000;5;18870;5;19880;32;43080;4;5010;0;0;0;0;32;34850;7;5300;0;0;2;1990;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;33;140575;2;8200;1;5031;2;2000;30;95000;3;5640;3;1010
31.10.2021 07:00;2;1990;2;1990;13;193463;13;110093;38;23280;8;24600;4;36070;4;27770;40;45540;5;1260;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;2;2000;40;133649;2;8200;4;22750;2;1990;37;123844;0;0;3;3540
31.10.2021 08:00;3;3000;2;2000;28;303127;28;217517;78;130350;12;94792;17;257437;16;211655;79;164480;6;44610;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0;1;1610;1;1610;3;4850;0;0;0;0;2;2000;69;277294;8;24080;6;49388;3;3000;63;312530;2;7460;5;18240
31.10.2021 09:00;2;2000;2;1990;54;883896;56;793996;167;503593;31;685668;62;516684;54;459584;167;458650;10;98260;3;14540;2;2054;2;2000;0;0;0;0;0;0;0;0;0;0;2;3210;6;9710;1;1590;3;5070;2;2000;117;650950;26;121350;13;71830;2;2000;92;1431849;4;8160;3;2020
31.10.2021 10:00;2;2000;2;2000;52;597959;53;473321;234;783742;41;878937;64;831662;59;646139;202;608401;15;100658;0;0;2;2000;2;2000;0;0;0;0;1;1760;3;4320;2;3210;7;11280;12;19440;3;4800;1;1690;2;1990;133;1090120;37;272097;30;250453;2;2000;143;1121157;8;35638;12;956782
31.10.2021 11:00;2;2000;2;2000;77;855826;79;794486;336;1226592;49;912161;88;995326;84;902457;265;794139;19;164490;0;0;2;2000;2;2000;0;0;0;0;0;0;2;2900;3;4830;7;11290;12;19493;5;14540;3;5070;2;2000;148;1609005;33;335753;37;378690;2;2000;140;1230176;15;38160;9;10610
31.10.2021 12:00;2;2000;5;5000;64;998500;68;928840;355;1161085;48;732129;93;1261970;87;1168732;343;904339;18;155914;3;910;2;1990;5;5000;0;0;0;0;0;0;0;0;2;3240;9;14510;19;30770;0;0;5;8450;5;5000;166;1546657;37;192461;34;326300;2;2000;161;1463593;5;18870;19;43130
31.10.2021 13:00;4;4000;4;3980;59;649952;57;588575;355;1206617;61;1089718;113;1245159;107;1189799;323;991120;23;130980;4;2050;4;4000;4;4000;0;0;0;0;1;4740;7;11430;0;0;11;20730;14;22700;2;4460;1;1690;4;4000;164;1651839;44;558225;37;362156;4;4000;150;1550409;9;19020;25;51130
31.10.2021 14:00;4;4000;4;3990;71;779939;71;681374;370;1166966;63;921694;104;1237668;102;1055959;354;1099505;28;227262;4;910;4;3980;4;3990;0;0;0;0;2;14420;1;1450;1;1600;13;20990;12;19410;5;8010;5;8480;4;4000;156;1689770;46;441012;37;437239;4;4000;157;1697244;12;52370;18;30050
31.10.2021 15:00;4;4000;4;3990;87;813733;90;793721;335;1224124;49;907985;97;1086736;93;1013183;355;818458;30;479350;1;320;4;4000;4;3990;0;0;0;0;3;20690;3;4330;3;4840;11;18020;16;25930;3;4800;2;3390;4;3990;138;1784861;34;282106;39;397805;4;4000;150;1492691;24;116010;10;37050
31.10.2021 16:00;4;4000;4;4000;83;923456;80;806496;336;1100175;34;544618;84;910238;80;869738;388;929414;36;491991;6;7100;4;3990;4;4000;0;0;0;0;0;0;2;2890;3;4820;12;28560;9;14540;2;5120;2;3370;4;4000;168;1612943;22;133340;29;300843;4;4000;172;1650778;18;86890;21;48110
31.10.2021 17:00;4;4000;4;3990;68;788170;71;688210;340;1137088;32;315943;72;873913;72;845413;348;880268;21;360690;8;2550;4;3990;4;4000;0;0;0;0;2;6560;2;2890;7;12590;22;39050;9;14550;6;15180;2;3360;4;4000;179;1777898;21;92120;33;294244;4;4000;199;1529690;17;164000;15;29430
31.10.2021 18:00;4;4000;4;3990;87;840408;87;694238;253;856894;26;373930;46;587992;42;550982;221;464703;26;332347;1;250;4;3990;4;4000;0;0;0;0;2;6760;1;1440;1;1600;5;8060;12;22010;1;1590;0;0;4;4000;200;1130441;17;121340;16;86140;4;4000;175;738054;13;42510;6;6130
31.10.2021 19:00;5;4990;4;4000;56;526490;55;562340;228;731450;29;122250;31;280870;28;275860;210;399863;20;40110;1;500;5;4990;4;4000;0;0;0;0;2;9420;0;0;0;0;2;3210;2;4500;0;0;0;0;4;4000;173;1133604;24;41332;7;56800;5;5000;187;692633;6;14470;2;3690
31.10.2021 20:00;3;3000;4;4000;48;643971;47;478749;192;450347;18;210184;37;458669;34;454129;153;433747;18;96880;1;250;3;3000;4;4000;0;0;0;0;1;6580;0;0;1;1600;3;4820;1;1610;2;3180;1;1690;4;3990;174;712017;16;39860;7;56320;3;2990;160;646065;8;58100;7;35530
31.10.2021 21:00;4;3990;4;3990;23;500038;23;453228;137;200138;21;158960;16;235396;15;172870;115;143280;13;101190;0;0;4;4000;4;3990;0;0;0;0;2;3290;0;0;0;0;0;0;0;0;0;0;1;1680;4;3990;141;443048;11;71920;1;1270;4;4000;105;357815;14;23028;1;1690
31.10.2021 22:00;5;5000;3;3000;19;71710;18;64160;99;157540;10;8000;7;130580;7;76660;59;76976;10;17720;0;0;5;5000;3;3000;0;0;0;0;0;0;0;0;0;0;1;1610;1;1600;0;0;0;0;3;3000;80;440347;6;15670;3;15064;5;4990;60;202160;3;14430;0;0
01.11.2021 00:00;2;2000;2;2000;6;26510;6;26320;36;39110;14;24020;7;67952;7;66722;22;17210;5;1060;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;35;137670;10;28100;1;1260;2;1980;23;66230;0;0;1;1570
01.11.2021 01:00;5;5000;0;0;0;0;0;0;14;16640;7;4570;1;13930;1;14080;13;6360;2;580;0;0;5;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;58120;6;8910;0;0;5;4970;16;48594;0;0;0;0
01.11.2021 02:00;0;0;0;0;0;0;0;0;10;11610;3;1607;0;0;0;0;10;4590;2;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;42460;2;8970;0;0;0;0;10;33900;0;0;0;0
01.11.2021 03:00;0;0;3;2990;3;22850;3;21710;17;12080;5;1580;0;0;0;0;6;6130;3;1730;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2990;20;81410;0;0;0;0;0;0;6;30740;0;0;3;3490
01.11.2021 04:00;2;2000;5;5000;3;33240;3;31230;18;7580;5;5350;5;12060;5;11740;30;20510;13;5130;0;0;2;2000;5;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;19;129253;4;20300;0;0;2;2000;31;119670;1;3960;7;8300
01.11.2021 05:00;4;3990;10;9990;11;77530;11;75460;86;138650;10;2360;7;106386;7;52500;187;207885;18;7850;0;0;4;3990;10;9990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10000;70;381344;7;12250;0;0;4;3990;116;638677;1;490;14;15240
01.11.2021 06:00;8;7990;8;8000;33;554013;34;467710;165;613928;12;178426;36;415337;38;356493;362;434342;21;157412;1;80;8;7980;8;7990;0;0;0;0;2;13440;0;0;0;0;0;0;3;4850;0;0;0;0;8;7990;98;914192;36;82790;6;29890;8;7980;171;1254349;10;74610;14;19390
01.11.2021 07:00;8;8000;8;7990;105;1570231;104;1470166;370;1444924;26;500893;121;1805304;124;1793611;616;1369074;34;614528;2;580;8;8000;8;8000;0;0;0;0;2;4030;3;4340;1;1600;10;16230;7;12590;3;4810;1;3340;8;8000;131;2140021;25;138834;23;168020;8;7990;106;2616175;33;227644;32;122390
01.11.2021 08:00;7;7000;7;6990;107;1384883;106;1228379;355;1200959;32;574891;97;1487752;96;1306362;491;983124;16;512150;4;740;7;6990;7;6980;0;0;0;0;3;76780;1;1440;1;1610;9;14480;11;17790;2;3190;0;0;7;7000;139;1849518;53;194886;24;198150;7;6990;138;1904458;12;37040;44;159494
01.11.2021 09:00;6;6000;4;3990;65;1084488;64;873398;330;825020;32;694020;56;1015813;53;839053;423;857122;14;53990;1;80;6;5990;4;3990;0;0;0;0;3;55350;2;2900;0;0;7;12800;4;6480;0;0;0;0;4;3990;139;1430361;20;172790;13;105806;6;5970;169;1658081;4;67190;34;139740
01.11.2021 10:00;4;3990;4;4000;82;992707;81;1028717;341;1047576;43;1001605;95;1269866;88;1008060;412;932057;18;477910;3;11520;4;3980;4;3990;0;0;0;0;1;47050;2;2910;1;1600;5;8100;7;11376;3;4790;1;1690;4;3990;164;1620376;31;461127;16;155690;4;4000;169;1691363;16;67969;39;177900
01.11.2021 11:00;5;5000;6;6000;75;1154181;71;1129581;416;1116021;39;880350;83;989649;74;944315;415;1037157;22;471599;0;0;5;4990;6;5990;0;0;0;0;0;0;1;1450;3;4820;8;12900;9;14570;0;0;0;0;5;5000;180;1807451;23;323966;20;203210;5;5000;154;1683685;14;106570;31;91887
01.11.2021 12:00;7;6990;8;8000;79;1059209;81;863987;443;1465675;46;882076;94;1445476;87;1262376;392;1026761;25;363870;0;0;7;7000;7;7000;0;0;0;0;1;6770;2;2890;1;1610;8;14140;11;17810;2;3180;3;5070;7;6980;156;2055390;33;303700;25;237518;7;7000;162;1712522;15;58280;31;139520
01.11.2021 13:00;8;7980;8;7990;108;1311683;108;1368347;497;1474682;70;1277772;102;1224327;98;1118081;411;1064812;22;551566;4;1170;8;7990;8;7970;0;0;0;0;2;14370;1;1440;6;9650;13;22250;17;31410;2;3190;5;8450;8;7970;144;2329835;46;381094;34;296180;8;7990;159;1799919;15;86260;33;54460
01.11.2021 14:00;8;7990;7;7000;92;1451520;90;1342154;470;1377568;43;1009735;100;1373889;96;1131958;417;967202;17;253454;3;750;8;7990;8;7990;0;0;0;0;2;11940;2;2890;1;1600;7;11270;13;23870;5;8032;0;0;7;6990;158;2035920;30;228430;26;197670;8;8000;169;1705504;6;93980;33;349835
01.11.2021 15:00;7;7043;9;8990;132;1508929;133;1379038;450;1443926;39;748138;116;1767128;112;1677686;469;1180569;26;531726;3;33750;8;8000;8;8000;0;0;0;0;2;5100;1;1440;1;1600;8;14700;6;9700;0;0;3;5070;9;8980;132;2189118;22;161163;24;202180;8;7990;163;2065042;19;224210;31;87861
01.11.2021 16:00;9;8970;10;9990;123;1998293;125;1863720;556;1717943;45;707907;102;1242067;100;1176747;451;894146;14;179626;4;830;8;8000;8;8000;0;0;0;0;1;11270;0;0;4;10930;6;9650;7;11300;1;1590;0;0;9;8980;103;2656658;35;172919;20;163420;8;7980;165;1773833;7;78730;34;69610
01.11.2021 17:00;7;7000;6;6000;135;1561429;136;1581042;539;1503899;66;812485;118;1824774;115;1662454;409;959206;22;567134;5;1300;7;6990;7;7000;0;0;0;0;1;11860;1;1440;1;1600;3;4810;3;4830;1;1590;1;1670;7;6980;145;2601823;136;649218;16;112150;7;6980;155;1866988;17;105290;34;60040
01.11.2021 18:00;9;8980;8;7990;106;1415711;110;1262624;578;1452375;81;576987;79;1121329;75;1062016;336;750247;23;409364;6;28550;9;8990;7;6990;0;0;0;0;1;17460;2;2900;2;3200;6;11060;10;16170;1;1600;2;3380;7;6980;107;2776233;171;979523;27;160170;9;9000;156;1392149;20;135240;28;53160
01.11.2021 19:00;7;6980;9;8990;66;1104983;65;1025110;364;802404;62;753764;51;599560;53;526430;247;566944;10;195390;5;1650;7;7000;9;8990;0;0;0;0;5;51240;0;0;0;0;6;9640;2;3230;1;1590;0;0;9;8980;154;1626379;43;177850;20;98674;7;6990;149;1051063;8;22980;26;64210
01.11.2021 20:00;8;7990;5;5000;49;472596;50;446753;269;499678;31;235150;28;428932;28;397142;165;345479;9;164770;4;1820;8;7990;5;4990;0;0;0;0;0;0;0;0;0;0;2;3200;7;11300;0;0;0;0;4;3990;127;1224168;20;46940;14;73300;8;8000;131;638592;3;12240;19;36310
01.11.2021 21:00;7;6990;4;4000;27;327322;26;369712;152;273112;21;239470;17;303220;18;196450;126;268249;6;8420;1;500;7;6990;4;4000;0;0;0;0;3;34182;1;1440;1;1600;2;3200;2;3220;1;5940;1;1680;4;4000;78;1378827;12;34130;11;59710;7;6980;103;500256;4;11300;11;17290
01.11.2021 22:00;5;5000;3;2990;23;165000;24;166560;123;185750;19;13830;17;265957;16;239127;82;99472;5;1750;2;740;5;4990;3;3000;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;0;0;3;3000;117;810416;9;14360;1;5300;5;4990;80;278741;1;3220;13;22580
01.11.2021 23:00;3;3000;2;2000;7;25770;7;17780;74;82440;9;13340;6;105588;5;80348;40;54464;9;9660;2;410;3;3000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1600;1;1600;0;0;0;0;2;1990;68;296570;4;7920;3;15230;3;3000;36;141910;4;6260;5;6590
02.11.2021 00:00;2;2000;2;2000;7;5390;7;5020;32;48650;17;9440;4;23480;4;22820;22;28580;3;670;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;0;0;2;2000;37;149234;4;8220;3;19780;2;1990;21;73580;0;0;1;1300
02.11.2021 01:00;4;4000;0;0;5;25145;5;24700;20;13970;8;12890;6;36250;6;35290;16;7730;1;330;0;0;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;71360;4;14990;1;1600;4;3990;19;52010;0;0;3;4910
02.11.2021 02:00;0;0;0;0;1;10280;1;9900;9;3790;1;320;0;0;0;0;9;4190;2;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;34960;0;0;0;0;0;0;11;26358;0;0;0;0
02.11.2021 03:00;0;0;3;2990;4;23530;4;22760;27;22470;5;1590;0;0;0;0;4;4790;2;1160;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;31;103920;1;980;0;0;0;0;4;18070;0;0;1;1610
02.11.2021 04:00;2;2000;6;5990;3;24870;3;23930;23;86850;5;4560;3;35260;3;35100;40;52710;7;5120;0;0;2;2000;5;4990;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;5;4990;22;94770;2;6200;2;11347;2;1990;38;143760;0;0;8;8259
02.11.2021 05:00;4;3990;10;9990;11;96790;11;71100;75;176290;9;6920;8;179870;8;101100;177;162831;16;6120;0;0;4;3990;10;9990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9980;56;308130;5;7840;0;0;4;4000;121;580000;1;2460;17;18790
02.11.2021 06:00;8;8000;8;7990;33;647362;36;540932;169;561731;18;298250;30;654521;30;539077;377;761950;14;78410;1;160;8;7990;8;7980;0;0;0;0;5;33130;0;0;0;0;0;0;3;4830;1;1590;0;0;8;7990;82;949434;18;116900;12;68070;8;8000;154;1519998;5;16724;17;26170
