01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_ST53;Vwz_ST53;Bel_ST54;Vwz_ST54;Bel_T32;Vwz_T32;Bel_T32a;Vwz_T32a;Bel_T94;Vwz_T94
23.06.2021 06:00;0;0;0;0;0;0;15;25200;2;7800;4;3000
23.06.2021 07:00;0;0;0;0;0;0;68;114600;1;600;11;8400
23.06.2021 08:00;0;0;0;0;0;0;59;109800;12;11400;14;10800
23.06.2021 09:00;0;0;0;0;0;0;27;50400;8;5400;19;15600
23.06.2021 10:00;0;0;0;0;0;0;30;44400;4;2400;16;13200
23.06.2021 11:00;0;0;0;0;0;0;17;34200;8;9600;4;2400
23.06.2021 12:00;0;0;0;0;0;0;30;17400;16;11400;18;13200
23.06.2021 13:00;0;0;0;0;0;0;27;40800;25;34800;18;13800
23.06.2021 14:00;0;0;0;0;1;0;46;102600;5;3000;24;16800
23.06.2021 15:00;0;0;0;0;0;0;33;78000;47;40800;22;18000
23.06.2021 16:00;0;0;0;0;0;0;75;78600;29;15000;22;18600
23.06.2021 17:00;0;0;0;0;0;0;30;30000;15;8400;17;14400
23.06.2021 18:00;0;0;0;0;0;0;39;34800;11;5400;8;6000
23.06.2021 19:00;0;0;0;0;0;0;20;9600;9;3000;2;1200
23.06.2021 20:00;0;0;0;0;0;0;18;18000;3;2400;6;4800
23.06.2021 21:00;0;0;0;0;0;0;3;10800;1;0;1;600
23.06.2021 22:00;0;0;0;0;0;0;1;600;0;0;0;0
23.06.2021 23:00;0;0;0;0;0;0;7;11400;0;0;0;0
24.06.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;600
24.06.2021 06:00;0;0;0;0;0;0;2;9600;1;2400;4;3000
24.06.2021 07:00;0;0;0;0;0;0;80;123000;7;3600;4;3000
24.06.2021 08:00;0;0;0;0;0;0;51;86400;18;7800;11;7200
24.06.2021 09:00;0;0;0;0;0;0;12;5400;3;4800;5;3600
24.06.2021 10:00;0;0;0;0;0;0;8;25800;1;0;6;4800
24.06.2021 11:00;0;0;0;0;0;0;29;46800;2;2400;2;1200
24.06.2021 12:00;0;0;0;0;0;0;8;3000;14;7800;8;7800
24.06.2021 13:00;0;0;0;0;0;0;20;27600;14;9600;9;5400
24.06.2021 14:00;0;0;0;0;0;0;43;68400;17;25200;12;9600
24.06.2021 15:00;0;0;0;0;0;0;50;92400;21;19800;13;10200
24.06.2021 16:00;0;0;0;0;0;0;20;68400;18;9600;14;11400
24.06.2021 17:00;0;0;0;0;0;0;41;88800;5;10200;12;9000
24.06.2021 18:00;0;0;0;0;0;0;23;30600;10;6600;20;18000
24.06.2021 19:00;0;0;0;0;0;0;29;45600;7;4200;4;2400
24.06.2021 20:00;0;0;0;0;0;0;11;25800;10;14400;5;4200
24.06.2021 21:00;0;0;0;0;0;0;13;4200;4;1200;2;1200
24.06.2021 22:00;0;0;0;0;0;0;5;11400;0;0;1;600
24.06.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 00:00;0;0;0;0;0;0;1;0;0;0;0;0
25.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;600
25.06.2021 06:00;0;0;0;0;0;0;2;12000;4;3000;0;0
25.06.2021 07:00;0;0;0;0;0;0;73;80400;0;0;14;11400
25.06.2021 08:00;0;0;0;0;0;0;49;167400;10;3000;14;9600
25.06.2021 09:00;0;0;0;0;0;0;14;5400;11;10800;7;4800
25.06.2021 10:00;0;0;0;0;0;0;29;37800;2;3000;13;9000
25.06.2021 11:00;0;0;0;0;0;0;47;61200;6;3000;8;5400
25.06.2021 12:00;0;0;0;0;0;0;18;10200;20;17400;20;15600
25.06.2021 13:00;0;0;0;0;0;0;30;41400;11;11400;17;13800
25.06.2021 14:00;0;0;0;0;0;0;24;82800;29;21000;28;23400
25.06.2021 15:00;0;0;0;0;0;0;72;76200;17;24000;20;15000
25.06.2021 16:00;0;0;0;0;0;0;34;38400;18;10800;20;16800
25.06.2021 17:00;0;0;0;0;0;0;73;92400;9;3600;14;12000
25.06.2021 18:00;0;0;0;0;0;0;38;149400;10;4800;10;7800
25.06.2021 19:00;0;0;0;0;0;0;27;39000;16;7800;10;7200
25.06.2021 20:00;0;0;0;0;0;0;23;13800;0;0;5;3600
25.06.2021 21:00;0;0;0;0;0;0;40;37200;5;0;2;1800
25.06.2021 22:00;0;0;0;0;0;0;9;13800;2;600;0;0
25.06.2021 23:00;0;0;0;0;0;0;5;3000;0;0;0;0
26.06.2021 00:00;0;0;0;0;0;0;3;5400;0;0;0;0
26.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;600
26.06.2021 07:00;0;0;0;0;0;0;12;12600;0;0;3;1800
26.06.2021 08:00;0;0;0;0;0;0;9;19200;5;4800;15;11400
26.06.2021 09:00;0;0;0;0;0;0;19;15000;4;3000;12;8400
26.06.2021 10:00;0;0;0;0;0;0;30;49800;9;5400;17;12000
26.06.2021 11:00;0;0;0;0;0;0;25;29400;19;10200;12;9000
26.06.2021 12:00;0;0;0;0;0;0;21;12000;11;7800;11;9000
26.06.2021 13:00;0;0;0;0;0;0;24;27000;14;8400;10;7800
26.06.2021 14:00;0;0;0;0;0;0;43;39600;12;9000;14;10800
26.06.2021 15:00;0;0;0;0;0;0;18;13800;7;3000;12;9600
26.06.2021 16:00;0;0;0;0;0;0;35;34200;12;6600;14;11400
26.06.2021 17:00;0;0;0;0;0;0;27;30600;18;8400;15;12600
26.06.2021 18:00;0;0;0;0;0;0;26;70800;11;4800;8;6000
26.06.2021 19:00;0;0;0;0;0;0;20;27600;6;3000;7;5400
26.06.2021 20:00;0;0;0;0;0;0;45;30600;5;1200;5;3600
26.06.2021 21:00;0;0;0;0;0;0;17;21000;3;1800;4;3600
26.06.2021 22:00;0;0;0;0;0;0;3;1200;4;5400;0;0
26.06.2021 23:00;0;0;0;0;0;0;9;6000;0;0;0;0
27.06.2021 00:00;0;0;0;0;0;0;5;3000;0;0;0;0
27.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 07:00;0;0;0;0;0;0;9;10800;0;0;0;0
27.06.2021 08:00;0;0;0;0;0;0;10;14400;6;1800;5;4200
27.06.2021 09:00;0;0;0;0;0;0;25;15600;2;1800;5;4200
27.06.2021 10:00;0;0;0;0;0;0;18;31200;6;1800;9;7200
27.06.2021 11:00;0;0;0;0;0;0;41;50400;14;6000;10;7800
27.06.2021 12:00;0;0;0;0;0;0;24;41400;25;21000;10;7800
27.06.2021 13:00;0;0;0;0;0;0;23;19800;5;3600;13;10800
27.06.2021 14:00;0;0;0;0;0;0;21;16800;7;7800;12;9600
27.06.2021 15:00;0;0;0;0;0;0;49;41400;9;3600;3;1800
27.06.2021 16:00;0;0;0;0;0;0;25;46200;17;9000;8;6600
27.06.2021 17:00;0;0;0;0;0;0;28;43800;16;9600;8;5400
27.06.2021 18:00;0;0;0;0;0;0;23;20400;3;600;7;4800
27.06.2021 19:00;0;0;0;0;0;0;12;18600;9;8400;4;2400
27.06.2021 20:00;0;0;0;0;0;0;24;15600;2;600;3;2400
27.06.2021 21:00;0;0;0;0;0;0;26;16800;5;1200;0;0
27.06.2021 22:00;0;0;0;0;0;0;5;3600;1;0;0;0
27.06.2021 23:00;0;0;0;0;0;0;4;0;0;0;0;0
28.06.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;1;600
28.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;600
28.06.2021 06:00;0;0;0;0;0;0;2;25200;0;0;4;2400
28.06.2021 07:00;0;0;0;0;0;0;114;190200;6;2400;15;11400
28.06.2021 08:00;0;0;0;0;0;0;48;97200;14;9000;16;11400
28.06.2021 09:00;0;0;0;0;0;0;39;45600;14;3600;13;8400
28.06.2021 10:00;0;0;0;0;0;0;17;13200;5;600;7;4200
28.06.2021 11:00;0;0;0;0;0;0;29;28200;6;6000;4;3000
28.06.2021 12:00;0;0;0;0;0;0;53;85800;26;19200;15;11400
28.06.2021 13:00;0;0;0;0;0;0;36;28800;20;13200;11;8400
28.06.2021 14:00;0;0;0;0;1;600;38;25200;18;9000;15;10800
28.06.2021 15:00;0;0;0;0;0;0;62;78000;12;25200;22;18600
28.06.2021 16:00;0;0;0;0;0;0;51;107400;8;7200;15;11400
28.06.2021 17:00;0;0;0;0;0;0;38;52800;4;2400;20;15600
28.06.2021 18:00;0;0;0;0;0;0;45;75600;6;3600;10;6600
28.06.2021 19:00;0;0;0;0;0;0;32;57600;3;600;9;7800
28.06.2021 20:00;0;0;0;0;0;0;24;22200;5;7200;0;0
28.06.2021 21:00;0;0;0;0;0;0;2;3000;1;0;4;3000
28.06.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 06:00;0;0;0;0;0;0;4;15600;1;6000;3;1200
29.06.2021 07:00;0;0;0;0;0;0;65;121200;8;3600;13;10200
29.06.2021 08:00;0;0;0;0;0;0;70;129600;8;6000;19;13200
29.06.2021 09:00;0;0;0;0;0;0;20;19800;4;3000;22;16800
29.06.2021 10:00;0;0;0;0;0;0;16;21600;6;1800;10;9000
29.06.2021 11:00;0;0;0;0;1;600;33;51600;3;600;16;13200
29.06.2021 12:00;0;0;0;0;0;0;39;37200;27;13200;16;12600
29.06.2021 13:00;0;0;0;0;0;0;41;93600;15;13800;9;6000
29.06.2021 14:00;0;0;0;0;0;0;32;32400;19;13800;20;15000
29.06.2021 15:00;0;0;0;0;0;0;37;46200;23;28800;28;22200
29.06.2021 16:00;0;0;0;0;0;0;19;30000;13;16200;7;4200
29.06.2021 17:00;0;0;0;0;0;0;23;40200;12;8400;6;4200
29.06.2021 18:00;0;0;0;0;0;0;15;21600;12;4200;3;1800
29.06.2021 19:00;0;0;0;0;0;0;5;22200;3;2400;4;3600
29.06.2021 20:00;0;0;0;0;0;0;13;19200;8;7800;5;4200
29.06.2021 21:00;0;0;0;0;0;0;7;6600;3;1200;0;0
29.06.2021 22:00;0;0;0;0;0;0;8;7800;1;600;0;0
29.06.2021 23:00;0;0;0;0;0;0;4;12000;0;0;0;0
30.06.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 05:00;0;0;0;0;0;0;0;0;0;0;2;1800
30.06.2021 06:00;0;0;0;0;0;0;1;3600;0;0;5;3600
30.06.2021 07:00;0;0;0;0;0;0;48;119400;11;6600;10;7200
30.06.2021 08:00;0;0;0;0;0;0;47;107400;15;17400;17;12600
30.06.2021 09:00;0;0;0;0;0;0;24;57600;1;0;12;7800
30.06.2021 10:00;0;0;0;0;0;0;10;3000;8;600;3;2400
30.06.2021 11:00;0;0;0;0;0;0;15;3600;2;2400;8;6000
30.06.2021 12:00;0;0;0;0;0;0;29;26400;36;41400;9;6600
30.06.2021 13:00;0;0;0;0;0;0;45;66000;19;11400;8;7200
30.06.2021 14:00;0;0;0;0;0;0;38;67800;22;16200;12;7200
30.06.2021 15:00;0;0;0;0;0;0;38;46200;12;10800;12;8400
30.06.2021 16:00;0;0;0;0;0;0;41;33000;18;18000;14;12000
30.06.2021 17:00;0;0;0;0;0;0;27;54600;8;9000;10;6000
30.06.2021 18:00;0;0;0;0;0;0;21;31200;8;3000;11;8400
30.06.2021 19:00;0;0;0;0;0;0;52;61800;7;1800;4;3000
30.06.2021 20:00;0;0;0;0;0;0;10;33000;4;2400;0;0
30.06.2021 21:00;0;0;0;0;0;0;8;4800;1;600;2;1800
30.06.2021 22:00;0;0;0;0;0;0;0;0;0;0;2;1800
30.06.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 02:00;0;0;0;0;0;0;1;600;0;0;0;0
01.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;1;600
01.07.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 06:00;0;0;0;0;0;0;2;16800;4;1200;5;4200
01.07.2021 07:00;0;0;0;0;0;0;163;139800;1;1800;16;13200
01.07.2021 08:00;0;0;0;0;0;0;43;57000;9;3600;15;10200
01.07.2021 09:00;0;0;0;0;0;0;17;16800;2;4200;5;3600
01.07.2021 10:00;0;0;0;0;0;0;14;18000;4;600;10;7200
01.07.2021 11:00;0;0;0;0;0;0;29;45600;9;3600;5;3000
01.07.2021 12:00;0;0;0;0;0;0;21;31800;24;15000;15;13200
01.07.2021 13:00;0;0;0;0;0;0;26;35400;13;9000;15;12000
01.07.2021 14:00;0;0;0;0;0;0;33;56400;12;16200;14;10800
01.07.2021 15:00;0;0;0;0;0;0;25;52200;30;25800;19;13800
01.07.2021 16:00;0;0;0;0;0;0;52;85200;15;14400;18;13800
01.07.2021 17:00;0;0;0;0;0;0;36;35400;22;22200;9;7200
01.07.2021 18:00;0;0;0;0;0;0;23;31800;14;5400;11;8400
01.07.2021 19:00;0;0;0;0;0;0;40;63000;6;4800;2;1200
01.07.2021 20:00;0;0;0;0;0;0;18;56400;10;2400;7;6000
01.07.2021 21:00;0;0;0;0;0;0;17;10800;2;600;1;600
01.07.2021 22:00;0;0;0;0;0;0;5;7800;0;0;1;600
01.07.2021 23:00;0;0;0;0;0;0;3;3000;0;0;0;0
02.07.2021 00:00;0;0;0;0;0;0;1;1800;0;0;0;0
02.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 02:00;0;0;0;0;0;0;1;0;0;0;0;0
02.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 06:00;0;0;0;0;0;0;2;9600;0;0;5;3600
02.07.2021 07:00;0;0;0;0;0;0;73;121200;0;0;17;13200
02.07.2021 08:00;0;0;0;0;0;0;59;58200;5;3000;21;16800
02.07.2021 09:00;0;0;0;0;0;0;13;36600;6;3600;14;10800
02.07.2021 10:00;0;0;0;0;0;0;13;12000;5;2400;5;3600
02.07.2021 11:00;0;0;0;0;0;0;31;33000;6;4200;7;5400
02.07.2021 12:00;0;0;0;0;0;0;33;63600;34;15600;14;12000
02.07.2021 13:00;0;0;0;0;0;0;46;47400;29;19200;12;8400
02.07.2021 14:00;0;0;0;0;0;0;41;71400;23;18000;17;13800
02.07.2021 15:00;0;0;0;0;0;0;72;122400;26;16200;24;18000
02.07.2021 16:00;0;0;0;0;0;0;49;69600;15;9000;22;17400
02.07.2021 17:00;0;0;0;0;0;0;76;79200;23;9000;15;12600
02.07.2021 18:00;0;0;0;0;0;0;54;78000;11;7200;9;6600
02.07.2021 19:00;0;0;0;0;0;0;30;89400;11;18000;15;12600
02.07.2021 20:00;0;0;0;0;0;0;23;33000;17;8400;2;1200
02.07.2021 21:00;0;0;0;0;0;0;27;7800;4;1800;2;1200
02.07.2021 22:00;0;0;0;0;0;0;8;5400;0;0;3;2400
02.07.2021 23:00;0;0;0;0;0;0;2;1800;0;0;0;0
03.07.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;2;1800
03.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 05:00;0;0;0;0;0;0;1;2400;0;0;0;0
03.07.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 07:00;0;0;0;0;0;0;7;12600;1;1800;3;1800
03.07.2021 08:00;0;0;0;0;0;0;10;17400;4;3000;8;6000
03.07.2021 09:00;0;0;0;0;0;0;14;9600;3;1800;15;10200
03.07.2021 10:00;0;0;0;0;0;0;20;25800;3;3600;7;4800
03.07.2021 11:00;0;0;0;0;0;0;20;57600;15;19200;12;8400
03.07.2021 12:00;0;0;0;0;0;0;41;34200;11;13800;10;7200
03.07.2021 13:00;0;0;0;0;0;0;30;20400;5;6000;17;15000
03.07.2021 14:00;0;0;0;0;0;0;26;55800;9;9000;12;10200
03.07.2021 15:00;0;0;0;0;0;0;32;60000;8;16800;15;11400
03.07.2021 16:00;0;0;0;0;0;0;35;39600;13;6000;20;16200
03.07.2021 17:00;0;0;0;0;0;0;33;55200;5;5400;8;6000
03.07.2021 18:00;0;0;0;0;0;0;37;97800;2;1200;10;9000
03.07.2021 19:00;0;0;0;0;0;0;23;41400;8;2400;9;7800
03.07.2021 20:00;0;0;0;0;0;0;50;60000;3;1200;2;1200
03.07.2021 21:00;0;0;0;0;0;0;19;21600;4;1200;2;1200
03.07.2021 22:00;0;0;0;0;0;0;4;1800;6;1200;0;0
03.07.2021 23:00;0;0;0;0;0;0;7;3000;1;0;1;600
04.07.2021 00:00;0;0;0;0;0;0;7;4800;0;0;0;0
04.07.2021 01:00;0;0;0;0;0;0;1;600;0;0;0;0
04.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2021 03:00;0;0;0;0;0;0;3;1800;0;0;0;0
04.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2021 06:00;0;0;0;0;0;0;2;1200;2;1800;0;0
04.07.2021 07:00;0;0;0;0;0;0;23;37200;0;0;2;1800
04.07.2021 08:00;0;0;0;0;0;0;7;3000;6;5400;1;600
04.07.2021 09:00;0;0;0;0;0;0;11;15000;1;1200;9;7200
04.07.2021 10:00;0;0;0;0;0;0;15;42000;3;600;6;4200
04.07.2021 11:00;0;0;0;0;0;0;13;5400;7;3600;8;6600
04.07.2021 12:00;0;0;0;0;0;0;30;85800;9;9600;20;17400
04.07.2021 13:00;0;0;0;0;0;0;28;77400;5;7800;10;8400
04.07.2021 14:00;0;0;0;0;0;0;15;6600;2;1800;8;6600
04.07.2021 15:00;0;0;0;0;0;0;15;9000;4;4200;0;0
04.07.2021 16:00;0;0;0;0;0;0;4;2400;4;1800;4;2400
04.07.2021 17:00;0;0;0;0;0;0;15;6000;9;3000;7;5400
04.07.2021 18:00;0;0;0;0;0;0;19;11400;16;9600;7;6000
04.07.2021 19:00;0;0;0;0;0;0;25;24000;25;10200;5;3600
04.07.2021 20:00;0;0;0;0;0;0;16;6600;4;7800;8;6600
04.07.2021 21:00;0;0;0;0;0;0;10;17400;1;0;0;0
04.07.2021 22:00;0;0;0;0;0;0;12;27000;1;0;1;600
04.07.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 06:00;0;0;0;0;0;0;3;10800;0;0;3;1800
05.07.2021 07:00;0;0;0;0;0;0;53;84000;2;1800;9;7200
05.07.2021 08:00;0;0;0;0;0;0;42;95400;7;4200;16;13200
05.07.2021 09:00;0;0;0;0;0;0;16;34200;6;1800;11;8400
05.07.2021 10:00;0;0;0;0;0;0;27;12600;8;4800;1;600
05.07.2021 11:00;0;0;0;0;0;0;19;26400;10;8400;7;6000
05.07.2021 12:00;0;0;0;0;0;0;37;60000;25;19200;12;9000
05.07.2021 13:00;0;0;0;0;0;0;24;49200;13;12600;10;7800
05.07.2021 14:00;0;0;0;0;0;0;34;42000;11;13800;18;14400
05.07.2021 15:00;0;0;0;0;0;0;60;121800;14;25200;25;20400
05.07.2021 16:00;0;0;0;0;0;0;45;76800;24;12000;16;12000
05.07.2021 17:00;0;0;0;0;0;0;35;71400;11;4800;20;13800
05.07.2021 18:00;0;0;0;0;0;0;24;59400;7;7800;9;6600
05.07.2021 19:00;0;0;0;0;0;0;21;30000;6;9600;4;3000
05.07.2021 20:00;0;0;0;0;0;0;28;22800;3;600;6;4800
05.07.2021 21:00;0;0;0;0;0;0;12;25200;1;2400;0;0
05.07.2021 22:00;0;0;0;0;0;0;4;3000;1;1200;4;3600
05.07.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 05:00;0;0;0;0;0;0;2;6000;0;0;1;600
06.07.2021 06:00;0;0;0;0;0;0;6;39000;0;0;4;3000
06.07.2021 07:00;0;0;0;0;0;0;63;141000;3;3600;16;12600
06.07.2021 08:00;0;0;0;0;0;0;57;89400;6;4200;17;13800
06.07.2021 09:00;0;0;0;0;0;0;10;14400;10;8400;12;9600
06.07.2021 10:00;0;0;0;0;0;0;16;26400;2;600;1;600
06.07.2021 11:00;0;0;0;0;0;0;14;16800;15;6600;6;4800
06.07.2021 12:00;0;0;0;0;0;0;17;52200;12;5400;14;11400
06.07.2021 13:00;0;0;0;0;0;0;19;15000;9;16200;13;9600
06.07.2021 14:00;0;0;0;0;0;0;31;73200;29;13200;25;19200
06.07.2021 15:00;0;0;0;0;0;0;32;36000;28;24000;13;10200
06.07.2021 16:00;0;0;0;0;0;0;35;12600;14;9000;10;6600
06.07.2021 17:00;0;0;0;0;0;0;28;43200;37;12000;17;11400
06.07.2021 18:00;0;0;0;0;1;600;34;74400;7;4200;9;7200
06.07.2021 19:00;0;0;0;0;0;0;20;57000;7;2400;5;3600
06.07.2021 20:00;0;0;0;0;0;0;11;45600;5;600;1;600
06.07.2021 21:00;0;0;0;0;0;0;3;13200;5;1800;4;2400
06.07.2021 22:00;0;0;0;0;0;0;5;10200;2;0;0;0
06.07.2021 23:00;0;0;0;0;0;0;6;4800;0;0;0;0
07.07.2021 00:00;0;0;0;0;0;0;0;0;1;0;0;0
07.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 05:00;0;0;0;0;0;0;0;0;0;0;3;3000
07.07.2021 06:00;0;0;0;0;0;0;1;0;2;1800;6;4800
07.07.2021 07:00;0;0;0;0;0;0;71;145200;0;0;9;6600
07.07.2021 08:00;0;0;0;0;0;0;54;105600;5;3000;19;13800
07.07.2021 09:00;0;0;0;0;0;0;16;43200;7;4200;8;6000
07.07.2021 10:00;0;0;0;0;0;0;25;25200;13;4800;12;9000
07.07.2021 11:00;0;0;0;0;0;0;31;22800;9;7200;9;6600
07.07.2021 12:00;0;0;0;0;0;0;29;44400;27;19800;23;19800
07.07.2021 13:00;0;0;0;0;0;0;27;34200;26;22800;26;21000
07.07.2021 14:00;0;0;0;0;0;0;34;50400;31;16800;20;15600
07.07.2021 15:00;0;0;0;0;0;0;39;73200;16;9600;20;15600
07.07.2021 16:00;0;0;0;0;0;0;47;98400;15;18000;16;11400
07.07.2021 17:00;0;0;0;0;0;0;27;37800;6;3600;24;18600
07.07.2021 18:00;0;0;0;0;0;0;35;45600;8;10800;18;15000
07.07.2021 19:00;0;0;0;0;0;0;46;81600;9;6000;6;4800
07.07.2021 20:00;0;0;0;0;0;0;14;18600;4;3600;4;3000
07.07.2021 21:00;0;0;0;0;0;0;21;10200;4;4800;4;2400
07.07.2021 22:00;0;0;0;0;0;0;15;10800;2;3600;0;0
07.07.2021 23:00;0;0;0;0;0;0;1;4200;0;0;2;1800
08.07.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 06:00;0;0;0;0;0;0;10;14400;2;1800;2;1200
08.07.2021 07:00;0;0;0;0;0;0;107;107400;3;600;10;6600
08.07.2021 08:00;0;0;0;0;0;0;57;64800;5;4800;14;10800
08.07.2021 09:00;0;0;0;0;0;0;14;4200;9;4800;16;11400
08.07.2021 10:00;0;0;0;0;1;1200;21;25800;3;3000;8;6000
08.07.2021 11:00;0;0;0;0;0;0;7;31200;4;1800;5;3600
08.07.2021 12:00;0;0;0;0;0;0;44;83400;20;19800;14;11400
08.07.2021 13:00;0;0;0;0;0;0;69;43800;13;7200;12;9000
08.07.2021 14:00;0;0;0;0;0;0;25;72000;16;9600;12;6600
08.07.2021 15:00;0;0;0;0;0;0;26;49800;33;23400;15;12000
08.07.2021 16:00;0;0;0;0;0;0;55;89400;13;10200;12;8400
08.07.2021 17:00;0;0;0;0;0;0;1;0;13;15600;9;7200
08.07.2021 18:00;0;0;0;0;0;0;11;12000;2;1200;12;9600
08.07.2021 19:00;0;0;0;0;0;0;38;48600;6;1200;4;2400
08.07.2021 20:00;0;0;0;0;0;0;6;10200;4;1200;5;4200
