01.06.2020 00:00;Bel_AD51_M3_5002;Vwz_AD51_M3_5002;Bel_AD55_M5_5005;Vwz_AD55_M5_5005;Bel_AH51_M3_5002;Vwz_AH51_M3_5002;Bel_AH55_M5_5005;Vwz_AH55_M5_5005;Bel_Anf_FG_32;Vwz_Anf_FG_32;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_HD51_M2_5001;Vwz_HD51_M2_5001;Bel_HD55_M4_5004;Vwz_HD55_M4_5004;Bel_HH51_M2_5001;Vwz_HH51_M2_5001;Bel_HH55_M4_5004;Vwz_HH55_M4_5004;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_VD51_M1_5000;Vwz_VD51_M1_5000;Bel_VD55_A53/M4_53X;Vwz_VD55_A53/M4_53X
02.04.2022 01:00;0;0;0;0;2;2000;2;2000;0;0;38;16100;39;12720;2;63500;1;320;10;2880;31;24080;2;67160;2;95700;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
02.04.2022 02:00;0;0;0;0;2;2000;2;2000;0;0;29;12890;30;7460;1;52360;0;0;3;800;23;9230;0;0;2;77340;0;0;0;0;2;2000;2;1990;0;0;0;0;0;0;0;0
02.04.2022 03:00;0;0;0;0;5;5000;4;4000;0;0;17;6272;20;5740;0;0;1;480;1;160;12;5420;0;0;1;42810;0;0;0;0;5;4990;4;3980;0;0;0;0;0;0;0;0
02.04.2022 04:00;0;0;0;0;2;2000;4;4000;0;0;19;7130;13;3330;1;65790;0;0;2;470;8;2540;1;46055;0;0;0;0;0;0;2;2000;4;4000;0;0;0;0;0;0;0;0
02.04.2022 05:00;0;0;0;0;3;2990;5;5000;2;3010;24;9890;38;7940;0;0;0;0;7;1430;34;13010;0;0;2;59840;0;0;0;0;3;3000;4;3990;0;0;0;0;0;0;0;0
02.04.2022 06:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
02.04.2022 07:00;0;0;0;0;4;4000;4;4000;1;1010;51;32120;41;11310;2;52127;1;3425220;10;23550;66;168814;5;52560;8;72820;0;0;0;0;5;5000;4;4000;0;0;0;0;0;0;0;0
02.04.2022 08:00;0;0;0;0;4;4000;4;3980;3;3030;98;67810;61;86420;3;19880;0;3600000;16;6060;136;631883;6;143000;16;305562;0;0;0;0;4;3990;4;4000;0;0;0;0;0;0;0;0
02.04.2022 09:00;2;1990;0;0;4;4000;4;4000;11;16280;154;132884;87;153776;5;36280;0;3600000;29;10660;199;634972;6;214942;19;537902;3;2990;0;0;4;4000;4;3970;0;0;0;0;3;3000;0;0
02.04.2022 10:00;1;1000;2;2000;4;3990;4;4000;15;18060;223;274500;99;158495;8;151393;0;3600000;44;32620;246;717675;9;287740;23;513360;0;0;2;1990;4;4000;4;4000;0;0;0;0;0;0;2;2000
02.04.2022 11:00;0;0;4;4000;3;3000;4;3990;11;13480;291;395465;111;115700;7;148270;0;3600000;45;45520;289;767650;14;396090;23;537266;0;0;4;3990;4;4000;4;4000;0;0;0;0;0;0;4;4000
02.04.2022 12:00;1;1000;1;990;5;4980;4;3990;22;24060;309;436714;129;90808;33;703823;0;3600000;39;34850;344;773905;12;189850;19;334770;1;1000;1;990;4;3990;4;3980;0;0;0;0;0;0;1;1000
02.04.2022 13:00;2;2000;3;3000;4;4000;4;4000;22;31070;343;471315;107;90900;15;347787;0;3600000;34;12740;266;786309;13;361718;26;552546;2;2000;3;2990;4;3990;4;4051;0;0;0;0;2;2000;3;2990
02.04.2022 14:00;0;0;0;0;4;4000;4;3990;33;49390;300;428441;103;74954;6;97942;0;3600000;25;23560;243;728889;12;312392;21;549471;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
02.04.2022 15:00;3;2990;0;0;4;4000;4;4000;25;40610;314;401686;80;101120;11;330328;0;3600000;31;63583;228;840924;10;313158;13;423793;3;3000;0;0;4;3980;4;3990;0;0;0;0;3;3000;0;0
02.04.2022 16:00;0;0;1;1000;6;5980;4;4000;17;26158;389;518073;98;81680;10;289120;0;3600000;31;51900;246;760167;10;300715;17;429186;0;0;1;1000;6;5990;4;4000;0;0;0;0;0;0;1;1000
02.04.2022 17:00;0;0;1;1000;7;6990;4;4000;24;26660;370;494806;114;95997;6;82240;0;3600000;42;39790;257;667515;11;286770;19;352833;0;0;1;1000;7;6970;4;4000;0;0;0;0;0;0;1;1000
02.04.2022 18:00;1;1000;0;0;4;3990;4;4000;27;38628;353;520106;87;24200;10;200087;0;3600000;29;19890;239;848884;7;247913;17;301570;1;1000;0;0;4;3980;4;4000;0;0;0;0;1;990;0;0
02.04.2022 19:00;0;0;1;1000;3;3000;4;3990;19;25610;275;358950;73;28030;2;82250;0;3600000;16;4460;189;741540;14;329550;16;398107;0;0;1;990;4;3990;4;3990;0;0;0;0;0;0;1;1000
02.04.2022 20:00;0;0;1;1000;5;5000;4;3980;10;11758;181;136354;44;27210;3;65840;0;3600000;8;17190;115;525274;4;107069;8;108460;0;0;1;1000;4;4000;4;3980;0;0;0;0;0;0;1;1000
02.04.2022 21:00;0;0;0;0;4;3980;4;4000;8;9550;128;81990;62;65770;6;71440;0;3600000;18;5740;110;378520;6;120760;13;229950;0;0;0;0;4;4000;4;3980;0;0;0;0;0;0;0;0
02.04.2022 22:00;0;0;0;0;4;3990;3;3000;9;12040;144;90310;42;24800;2;36150;0;3600000;17;12280;87;361733;2;63110;8;121130;0;0;0;0;4;3990;3;2990;0;0;0;0;0;0;0;0
02.04.2022 23:00;1;1000;0;0;4;3990;2;2000;2;2740;118;80450;42;12270;5;120016;0;3600000;4;960;57;270310;6;103280;6;54300;1;1000;0;0;4;3980;2;2000;0;0;0;0;1;1000;0;0
03.04.2022 00:00;0;0;0;0;2;1990;2;2000;0;0;77;47460;32;30730;0;0;0;3600000;8;2230;49;300515;4;53920;2;37807;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
03.04.2022 01:00;0;0;0;0;2;2000;2;2000;2;2020;58;36150;19;5900;4;3350;0;3600000;4;9230;28;104890;0;0;3;31810;0;0;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0
03.04.2022 02:00;0;0;0;0;2;2000;2;1990;0;0;33;18660;16;4910;1;39880;0;3600000;4;800;23;81620;2;53420;2;1250;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
03.04.2022 03:00;0;0;0;0;4;3990;4;3990;0;0;25;14660;17;4940;0;0;0;3600000;2;480;15;48040;1;14420;0;0;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
03.04.2022 04:00;0;0;0;0;2;2000;2;2000;0;0;27;15940;10;3040;1;28830;0;3600000;0;0;10;24050;0;0;2;24100;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
03.04.2022 05:00;0;0;0;0;2;1990;2;2000;0;0;13;6990;15;3500;1;16020;0;3600000;3;960;17;10040;0;0;2;31070;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
03.04.2022 06:00;0;0;0;0;2;2000;2;1990;0;0;15;8760;16;3650;1;13670;0;3600000;1;160;16;77190;0;0;2;43600;0;0;0;0;2;2000;2;1980;0;0;0;0;0;0;0;0
03.04.2022 07:00;0;0;1;1000;2;2000;2;2000;0;0;26;13690;11;5580;2;16770;0;3600000;3;26410;17;97240;1;7820;3;68690;0;0;1;990;2;2000;2;2000;0;0;0;0;0;0;1;1000
03.04.2022 08:00;0;0;0;0;2;2000;4;3990;1;1020;39;22670;35;25790;4;76400;1;3530170;11;3180;60;243231;8;84630;10;160910;0;0;0;0;2;2000;4;3990;0;0;0;0;0;0;0;0
03.04.2022 09:00;0;0;0;0;3;3000;4;4000;9;9100;117;83170;44;68600;7;109080;0;3600000;15;3650;126;456404;9;187797;10;129830;0;0;0;0;3;3000;4;3990;0;0;0;0;0;0;0;0
03.04.2022 10:00;0;0;0;0;3;3000;4;3990;12;15600;162;128190;63;133860;3;64970;0;3600000;17;50290;182;749126;12;154357;11;154673;0;0;0;0;4;3990;4;3990;0;0;0;0;0;0;0;0
03.04.2022 11:00;0;0;0;0;5;4990;4;3990;14;15380;224;211820;70;107420;8;112820;0;3600000;18;82910;177;654207;8;124020;12;208740;0;0;0;0;4;3980;4;4000;0;0;0;0;0;0;0;0
03.04.2022 12:00;0;0;0;0;4;4000;4;4000;23;27620;269;245970;71;68140;11;205558;0;3600000;15;26240;188;776483;11;233004;11;233060;0;0;0;0;4;4000;4;3980;0;0;0;0;0;0;0;0
03.04.2022 13:00;0;0;0;0;4;4000;4;4000;17;20430;267;309130;48;62040;11;219540;0;3600000;23;57300;192;690653;10;171070;22;245181;0;0;0;0;4;4000;4;3980;0;0;0;0;0;0;0;0
03.04.2022 14:00;0;0;0;0;4;3990;4;3980;32;37490;358;378098;77;144175;14;171566;0;3600000;33;11170;221;785127;14;244313;22;340680;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
03.04.2022 15:00;0;0;0;0;4;3990;4;4000;37;45156;339;350070;77;114315;19;298670;0;3600000;32;101860;233;968208;10;182640;20;367715;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
03.04.2022 16:00;0;0;0;0;4;3990;4;3990;20;26530;342;432630;73;114760;11;157670;0;3600000;19;27080;226;797623;19;362900;31;483461;0;0;0;0;4;4046;4;4000;0;0;0;0;0;0;0;0
03.04.2022 17:00;0;0;0;0;4;3990;4;4000;25;32690;360;418970;101;207466;19;189140;0;3600000;22;7650;247;936542;11;283136;18;252330;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
03.04.2022 18:00;0;0;0;0;4;4000;4;3990;14;15140;317;375166;78;96929;9;142910;0;3600000;34;57160;214;878710;11;250769;13;208490;0;0;0;0;4;3990;4;3990;0;0;0;0;0;0;0;0
03.04.2022 19:00;0;0;0;0;4;4000;4;3990;8;18520;203;214140;51;26770;8;118040;0;3600000;12;3490;166;708074;7;111440;12;167570;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
03.04.2022 20:00;0;0;0;0;4;3990;3;3000;6;7160;149;106810;40;24500;2;58213;0;3600000;5;19250;98;473379;7;196930;4;132810;0;0;0;0;4;4000;3;3000;0;0;0;0;0;0;0;0
03.04.2022 21:00;0;0;0;0;4;4045;5;5000;6;6970;120;93280;45;12090;7;23600;0;3600000;6;1920;100;495605;4;113620;8;217355;0;0;0;0;4;4000;5;5000;0;0;0;0;0;0;0;0
03.04.2022 22:00;0;0;0;0;4;4000;3;3000;1;1010;124;87150;33;32675;3;83870;0;3600000;5;19410;50;240842;1;370;6;85480;0;0;0;0;4;4000;3;3000;0;0;0;0;0;0;0;0
03.04.2022 23:00;0;0;0;0;4;4000;2;2000;0;0;53;33101;12;5900;1;22360;0;3600000;0;0;21;148020;6;160211;2;49570;0;0;0;0;4;4000;2;2000;0;0;0;0;0;0;0;0
04.04.2022 00:00;0;0;0;0;2;2000;2;2000;0;0;30;18650;15;44596;0;0;0;3600000;0;0;15;52990;1;24850;2;990;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
04.04.2022 00:00;0;0;0;0;2;2000;2;2000;0;0;30;18650;15;44596;0;0;0;3600000;0;0;15;52990;1;24850;2;990;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
04.04.2022 01:00;0;0;0;0;4;4000;0;0;0;0;9;5260;4;960;1;620;0;3600000;3;1120;9;43450;0;0;2;25590;0;0;0;0;4;4000;0;0;0;0;0;0;0;0;0;0
04.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;9;5100;5;1260;0;0;0;3600000;2;320;6;2860;1;31680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.04.2022 03:00;0;0;0;0;0;0;4;4000;0;0;8;3980;6;2390;0;0;0;3600000;0;0;4;1440;0;0;0;0;0;0;0;0;0;0;4;3990;0;0;0;0;0;0;0;0
04.04.2022 04:00;0;0;0;0;2;2000;4;4000;1;1180;16;9240;6;1750;0;0;0;3600000;1;160;11;43730;0;0;0;0;0;0;0;0;2;1990;5;4990;0;0;0;0;0;0;0;0
04.04.2022 05:00;0;0;1;1000;3;2990;8;7980;2;2330;24;14336;23;9550;1;870;0;3600000;9;25770;55;238402;3;47580;4;115213;0;0;1;1000;3;2980;7;7000;0;0;0;0;0;0;1;990
04.04.2022 06:00;1;990;4;3990;6;6000;5;5000;8;13860;58;41330;55;146900;2;23610;0;3600000;23;15590;126;424240;8;105960;19;331435;1;990;4;3980;6;6000;5;4990;0;0;0;0;1;1000;4;3990
04.04.2022 07:00;3;3000;4;4000;6;6000;6;6000;34;45040;198;185863;195;1207923;89;1502163;0;3600000;85;196786;376;901752;13;228486;24;766636;3;3000;4;4000;6;6000;6;5990;0;0;0;0;3;3000;4;4000
04.04.2022 08:00;4;4000;3;2980;6;6000;6;6000;28;35350;265;404408;161;565772;59;1092771;0;3600000;83;237405;372;899563;9;129780;31;538240;4;3990;3;3000;6;6000;6;6000;0;0;0;0;4;4000;3;3000
04.04.2022 09:00;4;3990;4;4000;5;4990;6;6000;28;39590;245;249680;110;193750;23;366862;0;3600000;49;119698;294;825763;3;54540;11;188620;4;4000;4;3990;5;4990;6;6000;0;0;0;0;4;4000;4;4000
04.04.2022 10:00;4;4000;4;3980;6;6000;6;5990;13;17270;276;345020;99;296330;22;515862;0;3600000;44;95864;285;919074;11;238470;10;220978;4;4000;4;4000;6;5990;6;5990;0;0;0;0;4;4000;4;4000
04.04.2022 11:00;4;4000;4;4000;6;5990;6;6000;24;29350;342;474725;106;288807;11;385441;0;3600000;38;25960;262;810010;8;227736;9;73050;4;4000;4;4000;6;5990;6;6000;0;0;0;0;4;4000;4;4000
04.04.2022 12:00;5;5000;4;3980;5;5000;6;6000;31;48370;370;524400;140;436220;46;888621;0;3600000;51;80880;290;863197;9;226430;14;376334;5;5000;4;3990;6;5980;6;6000;0;0;0;0;5;4990;4;3990
04.04.2022 13:00;4;4056;4;3980;7;6980;5;4980;42;56447;392;539582;128;567176;79;1439370;0;3600000;47;139420;277;840018;18;265634;20;286285;4;4000;4;3990;6;6000;6;6056;0;0;0;0;4;3990;4;4000
04.04.2022 14:00;4;4000;4;3990;6;6000;6;5990;25;28930;374;515886;119;159010;18;396780;0;3600000;61;60890;316;767890;10;321496;21;459884;4;3990;4;3990;6;6000;6;6000;0;0;0;0;4;4000;4;4000
04.04.2022 15:00;4;4000;4;3980;6;6000;6;6000;33;42205;417;536617;103;326380;31;520684;0;3600000;48;61780;268;737229;12;370704;19;296741;4;4000;4;4000;6;5990;6;5990;0;0;0;0;4;3990;4;3990
04.04.2022 16:00;4;3970;4;4000;5;5000;6;5990;37;47464;449;501939;133;143560;34;600138;0;3600000;47;11800;318;878023;13;247000;19;297930;4;4040;4;4000;6;6000;6;6000;1;680;0;0;4;3990;4;3990
04.04.2022 17:00;4;4000;4;4000;7;7000;5;4990;27;31848;442;429089;84;123350;21;578673;1;3537220;44;65460;295;812791;16;207795;23;663683;4;3990;4;4000;6;6000;6;6000;0;0;0;0;4;3980;4;3990
04.04.2022 18:00;4;4000;4;4000;6;6000;6;6000;18;21386;436;491209;76;134440;12;231443;0;3600000;31;35790;231;697625;14;108100;15;281370;4;4000;4;3990;6;5990;6;5990;0;0;0;0;4;4000;4;4000
04.04.2022 19:00;4;4056;4;4000;6;6000;6;5990;23;29880;293;249758;68;60670;9;137344;0;3600000;23;22920;184;589174;13;340361;14;373514;4;4000;4;4000;6;5990;6;6000;0;0;0;0;4;4000;4;4000
04.04.2022 20:00;4;4000;0;0;7;6990;5;4980;7;7730;188;169714;45;84586;4;100140;0;3600000;15;27520;108;388919;4;64100;11;281593;4;4000;0;0;7;7000;5;5000;0;0;0;0;4;4000;0;0
04.04.2022 21:00;0;0;0;0;5;4990;4;3990;5;5110;150;106960;38;14800;2;10440;0;3600000;13;24520;87;345150;7;83490;9;172385;0;0;0;0;5;4990;4;3990;0;0;0;0;0;0;0;0
04.04.2022 22:00;0;0;1;1000;4;4000;3;3000;3;3030;112;82250;44;62435;3;30560;0;3600000;11;2080;66;265150;5;80555;1;990;0;0;1;1000;4;4000;3;2990;0;0;0;0;0;0;1;990
04.04.2022 23:00;0;0;0;0;4;4000;2;2000;2;2020;58;32640;25;32650;2;34910;0;3600000;4;2540;28;71981;2;20620;6;78770;0;0;0;0;4;3980;2;2000;0;0;0;0;0;0;0;0
05.04.2022 00:00;0;0;0;0;2;2000;2;2000;0;0;33;21180;16;15617;0;0;0;3600000;1;320;17;77190;0;0;2;58270;0;0;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0
05.04.2022 01:00;0;0;0;0;5;4990;0;0;0;0;11;8290;10;3180;2;17150;0;3600000;1;320;9;24897;1;30320;2;24600;0;0;0;0;5;5000;0;0;0;0;0;0;0;0;0;0
05.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;3;1760;5;1120;0;0;0;3600000;1;160;4;26730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 03:00;0;0;0;0;0;0;4;3990;0;0;13;6810;8;1920;0;0;0;3600000;3;1270;5;10830;0;0;1;370;0;0;0;0;0;0;4;4000;0;0;0;0;0;0;0;0
05.04.2022 04:00;0;0;0;0;1;1000;4;4000;0;0;8;5720;8;3360;0;0;0;3600000;1;160;9;32620;2;740;0;0;0;0;0;0;2;2000;4;3990;0;0;0;0;0;0;0;0
05.04.2022 05:00;0;0;1;990;4;3990;8;7980;1;1010;20;11920;30;8110;1;27460;0;3600000;11;16380;52;204315;3;37520;6;94050;0;0;1;1000;3;2990;8;8000;0;0;0;0;0;0;1;1000
05.04.2022 06:00;1;1000;4;4000;6;5990;6;6000;9;16170;80;55710;63;176690;1;34910;0;3600000;26;75570;132;470208;9;147584;12;130117;1;1000;4;4000;6;6000;6;5990;0;0;0;0;1;1000;4;3990
05.04.2022 07:00;4;3990;4;3990;6;5990;6;6000;40;60890;187;179370;203;941835;74;1467209;0;3600000;76;309144;411;1198273;11;255392;26;728916;4;4000;4;4000;6;5990;6;6000;0;0;0;0;4;4000;4;4000
05.04.2022 08:00;4;4000;3;3000;6;5990;6;5990;30;41860;270;280638;163;452440;47;835407;0;3600000;89;277950;395;862244;13;254070;29;521354;4;4000;3;3000;6;5990;6;6000;0;0;0;0;4;4000;3;2980
05.04.2022 09:00;4;3990;5;5000;5;4990;6;5990;17;22260;313;374436;126;204727;21;458700;0;3600000;62;23070;328;1003082;5;82500;20;374261;4;4000;5;5000;5;4980;6;6000;0;0;0;0;4;4000;5;4990
05.04.2022 10:00;6;5990;4;3990;7;6980;7;6980;10;12480;259;345630;123;214260;14;468556;0;3600000;40;66780;304;1002042;11;200160;10;139264;6;5980;4;3980;7;7310;6;5990;0;0;0;0;6;5990;4;4000
05.04.2022 11:00;4;3980;6;6000;6;5990;6;5990;17;22170;310;449673;108;366628;25;667330;0;3600000;43;143710;292;1053156;7;167990;9;178732;4;3980;6;6000;6;6000;6;6000;0;0;0;0;4;4000;6;6000
05.04.2022 12:00;4;4000;4;3990;6;6000;6;5990;34;56374;344;504644;131;443400;41;712925;0;3600000;34;51670;272;982991;10;200380;13;365850;4;4000;4;4000;6;5990;6;5990;0;0;0;0;4;3980;4;4000
05.04.2022 13:00;4;3990;4;4000;6;6000;6;6000;32;41794;363;563190;129;431882;64;1138428;1;3438090;38;48540;266;829691;12;255512;11;242092;4;4000;4;4000;6;5990;6;5990;0;0;0;0;4;4000;4;4000
05.04.2022 14:00;4;4000;4;4000;6;6000;6;6054;23;32163;372;548983;104;230352;18;377916;0;3600000;44;34380;291;858282;12;363957;14;397259;4;4000;4;4000;6;6000;6;5980;0;0;0;0;4;3980;4;4000
05.04.2022 15:00;4;3990;3;3000;6;5990;5;4990;27;40360;418;452713;111;144640;21;418008;0;3600000;39;180563;309;912694;19;455160;22;382603;4;4000;3;3055;6;6000;5;4980;0;0;0;0;4;4000;3;3000
05.04.2022 16:00;4;4000;5;4990;5;5055;5;5000;28;32550;455;480580;93;73530;23;479260;0;3600000;50;115899;294;803452;18;337344;29;726618;4;4000;5;5000;5;4980;5;5000;0;0;0;0;4;4000;5;5000
05.04.2022 17:00;4;4000;4;4000;4;4000;4;4000;38;48070;468;569392;104;134214;26;590512;0;3600000;49;48560;304;910904;9;116290;13;281357;4;4000;4;4000;4;4000;4;4000;0;0;0;0;4;3980;4;4000
05.04.2022 18:00;4;4000;4;4000;4;4000;4;3980;20;21790;397;489841;95;130069;14;195387;0;3600000;51;35800;262;662067;19;268885;13;287890;4;4000;4;4000;4;3990;4;4000;0;0;0;0;4;3990;4;4000
05.04.2022 19:00;4;4000;4;4000;5;4990;5;4980;11;13440;292;248919;63;63990;6;102620;0;3600000;21;7180;182;696386;11;243870;9;69378;4;4000;4;4000;5;5054;5;4990;0;0;0;0;4;3990;4;4000
05.04.2022 20:00;4;4000;0;0;6;6000;5;5000;8;9760;221;179880;60;56430;2;22990;0;3600000;16;7000;111;481345;6;153710;5;20880;4;3990;0;0;6;5990;5;4990;0;0;0;0;4;4000;0;0
05.04.2022 21:00;0;0;0;0;5;4990;4;3990;7;10110;158;126500;42;18970;1;370;0;3600000;7;4130;87;362180;2;75780;8;87840;0;0;0;0;5;4990;4;4000;0;0;0;0;0;0;0;0
05.04.2022 22:00;0;0;0;0;3;2990;3;3000;3;3030;141;104574;34;66680;3;34550;0;3600000;8;5730;63;303040;3;92988;2;16640;0;0;0;0;4;3980;3;2980;0;0;0;0;0;0;0;0
05.04.2022 23:00;0;0;0;0;5;5000;2;2000;0;0;73;77820;10;2720;0;0;0;3600000;0;0;23;102170;4;58640;2;28830;0;0;0;0;4;3990;2;2000;0;0;0;0;0;0;0;0
06.04.2022 00:00;0;0;0;0;2;1990;2;2000;0;0;26;15210;8;14490;0;0;0;3600000;4;1600;22;101560;2;36150;2;10560;0;0;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0
06.04.2022 01:00;0;0;0;0;5;5000;0;0;0;0;16;8130;9;2240;1;1240;0;3600000;3;630;16;70241;0;0;1;15400;0;0;0;0;5;4990;0;0;0;0;0;0;0;0;0;0
06.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;9;3680;6;1420;0;0;0;3600000;1;160;5;12720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 03:00;0;0;0;0;0;0;4;4000;0;0;6;3990;4;790;0;0;0;3600000;0;0;5;34680;0;0;1;22360;0;0;0;0;0;0;4;4000;0;0;0;0;0;0;0;0
06.04.2022 04:00;0;0;0;0;2;1990;5;4990;0;0;6;4290;1;160;0;0;0;3600000;1;160;8;29310;0;0;1;1120;0;0;0;0;2;1990;5;4980;0;0;0;0;0;0;0;0
06.04.2022 05:00;0;0;1;1000;3;3000;7;7000;1;1010;23;12600;28;38360;2;30070;0;3600000;9;4130;52;211640;4;5700;5;49440;0;0;1;1000;3;2990;7;7000;0;0;0;0;0;0;1;1000
06.04.2022 06:00;1;1000;4;3980;5;4990;6;6049;6;7330;83;62332;56;85662;3;70080;0;3600000;25;8920;122;447180;8;116540;12;182620;1;1000;4;3990;5;4990;6;6000;0;0;0;0;1;1000;4;4000
06.04.2022 07:00;5;4970;4;3990;6;6000;6;6000;37;50380;190;177690;200;1269088;93;1777942;0;3600000;85;381630;372;985957;12;261290;41;674999;5;4970;4;3990;7;7000;6;6000;0;0;0;0;5;5000;4;4000
06.04.2022 08:00;4;4000;4;4000;6;5990;6;5980;26;31500;257;207940;165;509657;36;790360;0;3600000;70;98360;386;953025;12;381576;26;632975;4;4000;4;4000;6;6000;6;5980;0;0;0;0;4;4000;4;3990
06.04.2022 09:00;4;3980;4;4000;5;4990;6;6000;19;27850;269;319220;99;454534;19;466393;0;3600000;48;162110;302;983723;16;449360;15;227414;4;3990;4;4000;5;5000;6;5990;0;0;0;0;4;3980;4;3980
06.04.2022 10:00;4;3990;4;4000;7;6980;6;5990;13;17790;277;375402;100;189120;16;446827;0;3600000;45;22100;280;996354;10;204231;19;342519;4;4000;4;4000;7;7000;6;5990;0;0;0;0;4;3990;4;4000
06.04.2022 11:00;4;4000;4;3990;6;6000;6;6000;32;40168;361;485501;96;364797;27;665049;0;3600000;32;100870;272;750515;10;160570;15;310844;4;4000;4;4000;5;4990;6;5990;0;0;0;0;4;4000;4;4000
06.04.2022 12:00;4;3990;4;3990;6;5990;6;6000;35;44078;350;482398;128;203570;32;593126;0;3600000;50;40900;317;934586;15;214548;19;440635;4;3980;4;4000;6;5990;6;5980;0;0;0;0;4;4000;4;4000
06.04.2022 13:00;4;3990;4;4000;6;6000;6;6000;27;40520;362;557875;135;738104;83;1218152;0;3600000;42;114150;291;1040336;7;215298;15;326214;4;3980;4;3990;6;6000;6;5990;0;0;0;0;4;3990;4;4000
06.04.2022 14:00;4;3990;5;5000;6;5970;6;5980;52;68168;363;547119;117;357340;31;702029;3;3314480;45;103330;317;987408;10;136164;15;616814;4;3990;5;4980;6;5980;6;5990;0;0;0;0;4;3980;5;5000
06.04.2022 15:00;4;4000;4;3990;6;5970;6;5990;47;69800;400;397409;137;330735;28;634322;12;261495;59;38990;313;544252;11;188046;23;637762;4;4000;4;4000;6;6000;6;5990;0;0;0;0;4;4000;4;4000
06.04.2022 16:00;4;3990;4;3990;6;5990;6;5990;33;51008;415;360967;115;148750;25;624122;20;243790;45;55370;281;541313;24;392972;15;401800;4;4000;4;3990;6;5980;6;6000;0;0;0;0;4;4000;4;3990
06.04.2022 17:00;4;4000;4;4000;6;6000;6;5990;33;38160;450;409030;123;123310;32;720811;10;166411;57;90480;291;647312;19;397201;26;627312;4;3990;4;4000;6;6000;6;6000;0;0;0;0;4;4000;4;3990
06.04.2022 18:00;4;4000;4;3980;5;5000;6;6059;32;39433;448;411916;99;98170;13;414220;11;204441;63;46560;275;522312;16;460565;26;866070;4;3990;4;4000;6;6000;6;5980;0;0;0;0;4;4000;4;4000
06.04.2022 19:00;4;4000;4;3990;7;6990;6;6000;13;14610;333;229742;98;53590;8;248463;6;107580;21;5260;195;340116;9;168650;14;371855;4;4000;4;4000;6;6000;6;5990;0;0;0;0;4;4000;4;3990
06.04.2022 20:00;4;3990;0;0;7;7000;5;4990;8;9860;207;169779;76;69560;9;209880;6;35960;18;4450;116;263599;11;254790;11;329638;4;3990;0;0;7;6990;5;5000;0;0;0;0;4;3990;0;0
06.04.2022 21:00;0;0;0;0;5;4990;4;4000;8;9850;177;96600;49;40590;7;216440;2;630;13;4509;84;141917;10;242050;12;258410;0;0;0;0;5;4990;4;3990;0;0;0;0;0;0;0;0
06.04.2022 22:00;0;0;0;0;4;4000;3;3000;6;6060;148;68640;58;24330;4;195270;1;12100;17;4300;71;73190;1;11460;7;112970;0;0;0;0;4;3990;3;2990;0;0;0;0;0;0;0;0
06.04.2022 23:00;0;0;0;0;3;3000;2;2000;0;0;67;53830;33;8440;1;26260;1;6980;9;2700;34;28990;3;92940;5;197780;0;0;0;0;3;3000;2;1990;0;0;0;0;0;0;0;0
07.04.2022 00:00;0;0;0;0;3;2980;2;2000;0;0;27;13050;24;6860;1;43450;1;47952;4;2380;14;12090;1;63970;4;90931;0;0;0;0;3;2980;2;2000;0;0;0;0;0;0;0;0
07.04.2022 01:00;0;0;0;0;5;4980;0;0;0;0;19;8300;9;1750;0;0;0;0;0;0;8;3160;0;0;1;320;0;0;0;0;5;4980;0;0;0;0;0;0;0;0;0;0
