01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_T3_4;Vwz_T3_4;Bel_T7_8;Vwz_T7_8
21.03.2022 05:00;17;64800;70;134400;15;2400;8;57000;182;193800;6;4800;14;9600;114;13200;2;1200;0;0;1;600;0;0;1;600;0;0;2;1200;0;0;12;34800;0;0;65;241800;7;3600;0;0;0;0;0;0;0;0;114;429600;7;6600
21.03.2022 06:00;26;627600;133;271800;6;3000;12;280200;325;360600;17;36000;31;27000;196;32400;1;600;0;0;3;3000;0;0;0;0;0;0;3;1800;0;0;21;197400;0;0;100;510600;16;55200;0;0;0;0;0;0;0;0;176;861000;15;24600
21.03.2022 07:00;52;1204200;340;645600;22;94800;79;789000;516;561000;19;8400;53;66600;229;73200;6;3600;0;0;3;1800;2;1200;15;10800;0;0;7;4200;3;2400;41;646200;0;0;162;1108800;64;95400;0;0;0;0;0;0;0;0;259;1373400;13;14400
21.03.2022 08:00;70;1177800;316;526200;26;18600;75;811200;436;657000;10;4800;64;141000;389;165000;8;6000;1;600;2;1800;1;600;11;7200;1;600;8;4800;1;600;53;849000;0;0;180;985200;39;67200;0;0;0;0;0;0;0;0;237;1281000;7;8400
21.03.2022 09:00;67;1055400;319;852600;18;21000;61;628800;421;673800;10;7800;59;142200;293;145200;8;8400;0;0;5;3600;0;0;17;13800;0;0;8;4800;0;0;47;654600;0;0;153;1302600;32;67800;0;0;0;0;0;0;0;0;224;1313400;13;40800
21.03.2022 10:00;61;801600;346;1264200;21;203400;43;297600;364;879000;16;79800;56;71400;366;84000;10;7800;1;600;1;600;0;0;18;11400;0;0;9;5400;0;0;68;495600;0;0;132;1851000;42;204000;0;0;0;0;0;0;0;0;215;1387200;12;66600
21.03.2022 11:00;91;1233600;359;1260000;21;187800;48;482400;347;837000;10;43800;86;145200;350;99600;5;3000;0;0;7;9600;0;0;13;8400;0;0;10;6000;0;0;68;648600;0;0;131;1870200;53;169200;0;0;0;0;0;0;0;0;159;1425000;9;13800
21.03.2022 12:00;116;1036200;393;1358400;18;111000;47;663000;386;893400;11;40200;96;134400;470;123600;7;6000;2;1200;6;3600;1;600;22;15600;1;600;5;3000;2;1200;81;841800;0;0;140;2037000;51;144000;0;0;0;0;0;0;0;0;182;1557600;9;39000
21.03.2022 13:00;139;1259400;405;1330800;20;82200;46;689400;343;663600;22;12600;120;210000;432;150000;7;6000;0;0;10;6600;0;0;12;8400;0;0;12;8400;0;0;95;972000;0;0;130;2026800;38;165600;0;0;0;0;0;0;0;0;187;1238400;9;14400
21.03.2022 14:00;105;933600;415;1272600;35;170400;40;482400;372;804000;11;7800;88;192000;119;67200;6;4200;0;0;5;3600;1;1800;15;9000;1;600;13;8400;0;0;76;723000;0;0;139;2004600;39;163200;0;0;0;0;0;0;0;0;203;1409400;3;12600
21.03.2022 15:00;154;1729200;465;1207200;23;109200;71;775200;439;744600;15;3600;148;243000;105;78000;8;6000;2;1200;16;14400;0;0;13;9000;1;1800;13;9600;0;0;94;1413600;0;0;127;1948800;27;108000;0;0;0;0;0;0;0;0;232;1413000;6;7800
21.03.2022 16:00;135;1678200;487;912600;47;102000;62;669600;420;783600;22;16800;111;216000;331;127800;6;4800;0;0;11;8400;3;2400;11;7200;1;600;18;11400;2;1200;85;1224600;0;0;98;1722600;49;135000;0;0;0;0;0;0;0;0;249;1314000;14;21600
21.03.2022 17:00;132;1404600;470;837600;36;50400;64;809400;423;646800;16;2400;113;153000;742;195600;7;5400;1;600;6;4200;0;0;18;12600;0;0;13;7800;1;600;86;1003200;0;0;97;1663800;36;84600;0;0;0;0;0;0;0;0;288;1243800;7;7800
21.03.2022 18:00;103;1273200;374;792000;24;33600;65;798600;325;500400;7;40800;83;124200;795;147000;6;4800;0;0;10;13200;4;3600;6;3600;0;0;21;14400;3;1800;74;840000;0;0;99;1447800;21;56400;0;0;0;0;0;0;0;0;220;1025400;9;9000
21.03.2022 19:00;86;1348200;283;648000;19;30600;45;801000;240;554400;10;34200;76;165600;2270;337200;7;6000;0;0;8;7800;1;600;16;12600;0;0;16;11400;0;0;64;429000;0;0;102;1105200;21;51000;0;0;0;0;0;0;0;0;164;846600;5;5400
21.03.2022 20:00;61;841200;204;669600;18;102600;32;402600;149;333600;4;20400;51;53400;2723;358800;4;3600;0;0;2;1200;1;600;9;6000;0;0;4;2400;0;0;57;226200;0;0;122;972000;15;51600;0;0;0;0;0;0;0;0;127;518400;2;2400
21.03.2022 21:00;53;775200;152;280800;9;22200;12;156000;95;163200;9;2400;52;49800;2906;345600;0;0;0;0;3;1800;0;0;0;0;0;0;4;2400;0;0;46;344400;0;0;129;548400;7;28800;0;0;0;0;0;0;0;0;85;307800;2;1800
21.03.2022 22:00;48;258000;116;395400;6;2400;13;96600;67;242400;3;14400;42;43200;2321;273600;1;1800;0;0;1;600;0;0;2;1200;0;0;3;1800;0;0;47;167400;0;0;97;563400;4;18000;0;0;0;0;0;0;0;0;71;285600;1;1200
21.03.2022 23:00;12;81600;66;141000;1;4200;6;43200;44;145200;2;0;13;12600;2217;252600;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;10;42000;0;0;57;247800;4;5400;0;0;0;0;0;0;0;0;48;163200;0;0
22.03.2022 00:00;11;60000;30;101400;4;600;1;1200;25;92400;1;600;10;9000;1911;207000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;36000;0;0;29;164400;3;1800;0;0;0;0;0;0;0;0;29;94200;0;0
22.03.2022 01:00;5;17400;22;38400;1;600;1;13200;22;45000;2;0;4;2400;2479;280800;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;4;15600;0;0;22;84000;3;1200;0;0;0;0;0;0;0;0;20;76200;0;0
22.03.2022 02:00;2;13800;8;30000;1;0;0;0;7;16200;2;0;2;1800;1764;191400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18600;0;0;10;48600;1;20400;0;0;0;0;0;0;0;0;10;22800;0;0
22.03.2022 03:00;1;0;15;71400;2;600;0;0;8;8400;0;0;1;1200;1457;152400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;61200;1;600;0;0;0;0;0;0;0;0;11;27600;0;0
22.03.2022 04:00;0;0;20;48000;2;0;4;45600;43;102600;2;600;2;0;1209;129000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;75600;0;0;0;0;0;0;0;0;0;0;41;172200;2;1800
22.03.2022 05:00;16;64800;59;192600;6;1800;10;8400;173;349200;13;16200;18;12600;1883;214200;2;1200;0;0;1;600;0;0;1;600;1;600;1;600;0;0;11;36000;0;0;56;237000;5;25200;0;0;0;0;0;0;0;0;92;568200;9;10800
22.03.2022 06:00;24;337200;131;358800;5;2400;21;301200;311;373200;19;20400;31;24000;1627;205200;3;1800;0;0;2;1800;0;0;4;2400;0;0;1;600;0;0;17;59400;0;0;86;564600;17;129600;0;0;0;0;0;0;0;0;178;873000;19;30600
22.03.2022 07:00;62;1033200;319;672600;19;49800;66;573000;545;547800;14;6000;58;84600;484;77400;6;6000;0;0;4;3000;0;0;12;7800;1;600;6;3600;0;0;46;630600;0;0;166;1161600;40;140400;0;0;0;0;0;0;0;0;254;1341000;15;18600
22.03.2022 08:00;53;1024200;314;665400;22;12000;58;485400;472;609600;11;4200;50;63600;250;108600;3;2400;1;600;4;2400;0;0;15;9000;2;1200;8;6600;0;0;44;441600;0;0;182;1023600;36;82200;0;0;0;0;0;0;0;0;265;1364400;14;18600
22.03.2022 09:00;69;701400;339;1011600;22;175200;67;541800;413;696000;11;49800;59;74400;427;100800;15;9000;0;0;3;1200;1;600;12;7800;0;0;7;4200;2;1200;51;382200;0;0;177;1438200;39;171600;0;0;0;0;0;0;0;0;230;1332000;24;27600
22.03.2022 10:00;84;912600;340;1159800;11;141600;43;502800;336;748800;8;30000;77;115200;543;115200;8;4200;0;0;7;4800;0;0;13;7800;0;0;10;6600;0;0;57;645000;0;0;120;1741800;38;166200;0;0;0;0;0;0;0;0;192;1239600;21;39000
22.03.2022 11:00;83;1003800;366;1221000;17;147600;56;550800;346;786000;7;8400;77;109200;130;63000;8;6600;0;0;4;2400;1;600;22;16200;0;0;9;6600;2;1200;66;638400;0;0;141;1831200;41;166800;0;0;0;0;0;0;0;0;181;1285800;5;9000
22.03.2022 12:00;114;1069800;401;1308600;16;98400;45;581400;385;826800;19;6600;102;138000;78;64200;11;18600;1;600;5;3000;0;0;16;10200;0;0;6;4200;0;0;85;826200;0;0;149;2017200;43;130800;0;0;0;0;0;0;0;0;193;1335000;12;20400
22.03.2022 13:00;122;1349400;355;1265400;17;63600;38;481800;395;807000;18;31200;102;145800;105;38400;15;12600;0;0;4;3000;1;600;20;13200;0;0;16;11400;3;2400;80;1218600;0;0;136;1848000;28;100200;0;0;0;0;0;0;0;0;196;1470000;8;15600
22.03.2022 14:00;115;1409400;418;1342200;20;164400;53;336000;371;920400;10;2400;105;138000;54;60600;12;9000;1;600;8;7200;3;3600;16;10800;1;600;15;9600;2;1200;90;756600;0;0;127;2008200;38;155400;0;0;0;0;0;0;0;0;210;1539600;6;10200
22.03.2022 15:00;146;1485000;465;1373400;35;215400;51;587400;428;912000;18;42600;131;184200;67;118200;10;8400;2;2400;4;4200;1;600;23;19200;1;600;23;15000;0;0;88;1095600;0;0;93;2130600;44;141000;0;0;0;0;0;0;0;0;237;1459800;15;16800
22.03.2022 16:00;183;1596600;512;1059600;32;35400;68;545400;403;786000;12;7200;120;175200;68;84600;11;10200;1;600;9;6600;0;0;14;9600;3;1800;14;8400;2;1200;92;1182600;0;0;82;1915200;38;104400;0;0;0;0;0;0;0;0;260;1363800;9;14400
22.03.2022 17:00;117;1711200;451;835200;38;60000;61;674400;375;670200;11;4200;98;187200;81;96000;13;9600;0;0;10;9600;7;7800;19;13200;0;0;17;11400;2;1200;92;1107000;0;0;108;1633800;32;65400;0;0;0;0;0;0;0;0;265;1188600;4;4200
22.03.2022 18:00;108;1142400;375;766800;32;126000;61;856200;315;519600;16;3000;98;186000;122;105600;4;3600;1;600;11;12600;0;0;14;8400;1;600;13;8400;0;0;76;900000;0;0;107;1463400;33;103200;0;0;0;0;0;0;0;0;238;922800;9;7200
22.03.2022 19:00;101;1067400;277;603600;17;20400;39;532200;260;564600;7;16200;81;158400;143;52200;6;3600;0;0;5;3000;0;0;16;10800;0;0;8;4800;1;600;68;501000;0;0;96;1093200;15;47400;0;0;0;0;0;0;0;0;163;910800;4;6000
22.03.2022 20:00;59;926400;221;629400;15;16200;28;445800;172;353400;6;1800;55;69000;174;44400;5;4200;0;0;1;600;0;0;10;6600;0;0;3;1800;1;600;57;294000;0;0;131;974400;10;19800;0;0;0;0;0;0;0;0;131;616200;2;1200
22.03.2022 21:00;54;816000;175;263400;18;25200;14;211800;124;250200;12;3000;44;51600;1303;165000;1;600;0;0;3;6000;0;0;4;2400;1;600;3;1800;0;0;46;284400;0;0;127;638400;13;22800;0;0;0;0;0;0;0;0;101;358800;3;1800
22.03.2022 22:00;30;114600;131;309000;14;22200;15;139800;75;277800;3;0;25;18600;3930;493800;3;1800;0;0;0;0;0;0;4;2400;0;0;2;1200;1;600;27;92400;0;0;100;532800;9;28800;0;0;0;0;0;0;0;0;87;303000;0;0
22.03.2022 23:00;15;73200;59;121800;4;1200;5;25800;33;111600;5;600;15;18600;3540;429000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;58200;0;0;50;268800;3;4200;0;0;0;0;0;0;0;0;34;123600;1;1200
23.03.2022 00:00;4;44400;40;75000;2;1800;1;0;24;27600;0;0;5;4200;3118;355200;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;4;16200;0;0;43;197400;9;43800;0;0;0;0;0;0;0;0;27;82200;0;0
23.03.2022 01:00;2;4800;17;19200;1;0;0;0;13;15600;1;0;2;600;323;34200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;0;0;18;70800;3;4800;0;0;0;0;0;0;0;0;14;47400;0;0
23.03.2022 02:00;4;13800;12;1200;1;0;0;0;10;2400;1;0;2;600;22;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6000;0;0;12;29400;0;0;0;0;0;0;0;0;0;0;12;35400;0;0
23.03.2022 03:00;2;3600;10;2400;1;0;0;0;9;5400;0;0;2;1800;19;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4800;0;0;10;25200;0;0;0;0;0;0;0;0;0;0;12;25200;0;0
23.03.2022 04:00;1;0;19;6600;6;600;2;22200;34;28200;1;0;1;600;20;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;48600;4;1800;0;0;0;0;0;0;0;0;29;99000;2;1800
23.03.2022 05:00;14;89400;63;67200;9;4200;7;70800;168;148800;9;9600;18;16200;24;9000;1;600;0;0;1;600;0;0;1;600;0;0;1;600;0;0;11;34800;0;0;54;204000;3;6600;0;0;0;0;0;0;0;0;109;451200;10;12600
23.03.2022 06:00;24;299400;149;286200;6;31200;22;208200;305;305400;17;15600;28;49200;14;12600;3;1800;0;0;0;0;0;0;3;3000;0;0;3;1800;0;0;17;64800;0;0;99;522600;11;22200;0;0;0;0;0;0;0;0;189;784200;17;26400
23.03.2022 07:00;58;1039800;303;640800;23;36000;65;796200;528;609600;7;1800;54;82800;60;57600;8;6000;0;0;3;1800;1;600;15;9000;0;0;6;3600;2;2400;43;496200;0;0;173;1042200;42;87000;0;0;0;0;0;0;0;0;256;1392000;7;6600
23.03.2022 08:00;58;838200;314;465600;20;23400;80;631800;446;570000;8;1800;53;85800;53;106200;9;6600;1;1200;5;6000;0;0;19;12600;1;600;10;7200;0;0;55;499200;0;0;164;939000;19;54600;0;0;0;0;0;0;0;0;250;1240200;6;3600
23.03.2022 09:00;51;815400;307;1044600;34;96600;63;636000;416;710400;12;4200;50;91200;162;88200;7;4800;1;1200;2;1200;0;0;13;7800;1;600;11;7200;0;0;44;378600;0;0;143;1347000;30;125400;0;0;0;0;0;0;0;0;243;1301400;16;20400
23.03.2022 10:00;69;887400;352;1255800;21;132000;41;451800;351;813000;7;1800;61;77400;65;67800;11;9600;0;0;2;1800;1;600;16;10800;0;0;5;3000;1;600;53;408600;0;0;128;1783800;51;658200;0;0;0;0;0;0;0;0;190;1353600;16;16800
23.03.2022 11:00;102;1117800;378;1141800;16;139200;51;489600;384;816000;9;30600;82;249000;218;109800;4;2400;0;0;3;1800;2;1200;17;11400;1;600;6;3600;3;1800;73;834000;0;0;140;1863600;41;111600;0;0;0;0;0;0;0;0;177;1441200;12;26400
23.03.2022 12:00;124;1284000;445;1418400;23;132600;56;550800;419;1023600;19;28200;106;183000;135;72600;3;3000;0;0;5;4200;0;0;18;13200;1;600;11;7800;0;0;91;711600;0;0;125;2132400;42;116400;0;0;0;0;0;0;0;0;201;1714800;7;7200
23.03.2022 13:00;112;1312200;381;1338000;24;207600;58;416400;403;928200;10;6600;102;156000;88;52200;9;7800;0;0;5;3600;2;1200;17;10200;1;600;15;10200;1;600;84;867000;0;0;139;1947000;36;138000;0;0;0;0;0;0;0;0;158;1579200;6;10200
23.03.2022 14:00;118;1462200;399;1252800;21;140400;35;403800;388;840000;8;3000;99;192600;61;95400;10;6600;1;600;6;7800;0;0;12;8400;0;0;18;12600;0;0;88;976200;0;0;141;2038800;40;193200;0;0;0;0;0;0;0;0;207;1463400;7;5400
23.03.2022 15:00;140;1323600;432;1109400;32;181200;56;455400;417;976200;15;26400;118;164400;55;74400;28;31200;0;0;23;51000;2;1200;17;11400;3;3000;23;17400;1;600;83;1171800;0;0;106;1826400;31;93000;0;0;0;0;0;0;0;0;241;1567200;9;27600
23.03.2022 16:00;124;1623600;414;978000;31;76800;61;804000;399;717000;15;28200;108;238200;93;99600;14;15000;2;1200;36;44400;1;600;19;13200;1;600;26;21000;2;1200;79;1019400;0;0;89;1665000;26;86400;0;0;0;0;0;0;0;0;241;1323600;8;10800
23.03.2022 17:00;160;1389600;431;945000;27;63600;72;658200;409;732600;14;42600;106;178800;62;132000;11;13200;1;600;23;25800;0;0;13;9000;2;1800;23;16800;0;0;74;1173000;0;0;89;1666800;34;103200;0;0;0;0;0;0;0;0;267;1268400;9;12000
23.03.2022 18:00;118;1141800;437;845400;28;69000;57;621000;366;680400;15;10200;110;220200;86;78600;13;10800;1;600;16;15000;2;1800;17;11400;0;0;18;12600;2;1800;77;921600;0;0;88;1667400;30;93600;0;0;0;0;0;0;0;0;227;1199400;10;12000
23.03.2022 19:00;97;1033800;325;660600;32;63600;41;488400;251;444600;15;3000;82;159600;99;52200;11;10800;2;1200;5;3000;1;600;15;12600;0;0;8;4800;1;600;74;669000;0;0;131;1168800;37;103800;0;0;0;0;0;0;0;0;169;765600;5;3000
23.03.2022 20:00;72;893400;216;613800;18;20400;30;484200;189;332400;9;4800;64;75600;64;24600;0;0;0;0;8;16800;1;600;4;3000;0;0;12;10800;1;600;52;288600;0;0;134;976200;13;22800;0;0;0;0;0;0;0;0;155;550200;5;5400
23.03.2022 21:00;47;715200;158;314400;13;4800;21;183600;131;240000;5;22200;43;90000;269;40800;4;4200;0;0;1;600;0;0;4;2400;0;0;2;1200;0;0;48;276600;0;0;132;564000;10;14400;0;0;0;0;0;0;0;0;98;404400;4;4200
23.03.2022 22:00;39;183600;113;210000;4;0;14;74400;78;173400;5;1200;30;29400;185;19800;0;0;0;0;0;0;0;0;3;1800;0;0;1;600;0;0;29;103200;0;0;95;400200;2;2400;0;0;0;0;0;0;0;0;69;251400;2;1200
23.03.2022 23:00;17;87000;62;94200;7;9000;1;600;47;62400;0;0;18;13800;300;27000;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;20;66600;0;0;62;231600;4;6600;0;0;0;0;0;0;0;0;43;143400;0;0
24.03.2022 00:00;9;52200;38;114600;8;600;2;9000;29;42600;1;0;7;6000;316;25800;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;6;22800;0;0;39;158400;6;23400;0;0;0;0;0;0;0;0;33;80400;0;0
24.03.2022 01:00;5;19200;15;15600;2;0;1;11400;21;15000;1;1200;6;4200;158;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;19200;0;0;16;55800;1;1200;0;0;0;0;0;0;0;0;24;202200;1;2400
24.03.2022 02:00;0;0;9;600;0;0;1;12600;6;600;0;0;0;0;91;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21600;0;0;0;0;0;0;0;0;0;0;6;15600;0;0
24.03.2022 03:00;3;6600;10;16200;1;0;0;0;10;10800;0;0;2;1800;34;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3000;0;0;10;27000;0;0;0;0;0;0;0;0;0;0;12;25800;0;0
24.03.2022 04:00;3;38400;23;7800;3;0;2;14400;31;43200;2;600;2;3600;53;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3000;0;0;20;58200;1;600;0;0;0;0;0;0;0;0;35;102000;1;600
24.03.2022 05:00;11;51600;59;66000;12;2400;11;71400;171;198600;14;45000;17;14400;13;7800;1;600;0;0;1;600;0;0;2;1200;0;0;2;1200;0;0;7;28200;0;0;44;175800;2;4200;0;0;0;0;0;0;0;0;117;496800;12;19200
24.03.2022 06:00;30;519000;131;332400;6;1800;21;214800;304;261600;23;24600;39;35400;25;13800;1;600;0;0;1;600;0;0;4;2400;0;0;3;1800;0;0;22;179400;0;0;96;488400;9;6600;0;0;0;0;0;0;0;0;183;817200;20;43200
24.03.2022 07:00;75;1359600;305;659400;16;40200;76;646800;496;596400;21;12600;72;110400;64;102000;8;6000;0;0;1;600;1;600;14;9600;0;0;7;5400;0;0;67;675600;0;0;143;1132800;31;139800;0;0;0;0;0;0;0;0;246;1318800;12;19800
24.03.2022 08:00;63;983400;338;534000;22;12600;54;673800;497;658200;7;1200;59;87000;74;124800;5;3000;0;0;4;4200;0;0;12;7200;0;0;4;2400;0;0;48;553800;0;0;180;1051200;39;100800;0;0;0;0;0;0;0;0;266;1435800;5;5400
24.03.2022 09:00;71;1190400;299;931200;35;146400;60;572400;386;738000;15;4800;69;165000;126;74400;5;3000;1;1200;4;5400;1;600;13;9000;1;600;11;6600;1;600;65;617400;0;0;149;1413000;59;238800;0;0;0;0;0;0;0;0;229;1339800;9;16200
24.03.2022 10:00;84;943200;306;1280400;17;120000;42;544200;325;655200;13;7200;74;100800;527;93600;14;16800;0;0;7;4800;0;0;14;9000;0;0;8;4800;0;0;51;585000;0;0;121;1720200;48;273000;0;0;0;0;0;0;0;0;197;1243200;13;527400
24.03.2022 11:00;91;997200;395;1338000;15;73200;53;604200;356;682800;10;30000;90;133200;864;166800;7;4800;0;0;7;6000;1;600;16;9600;1;600;12;7200;1;600;72;649800;0;0;148;2029800;40;164400;0;0;0;0;0;0;0;0;194;1323000;6;12000
24.03.2022 12:00;107;1042800;363;1222200;21;137400;46;565200;348;878400;12;20400;92;135600;621;107400;12;15600;0;0;7;4200;0;0;20;15000;0;0;11;6600;0;0;90;708600;0;0;124;1869600;59;162000;0;0;0;0;0;0;0;0;205;1421400;9;20400
24.03.2022 13:00;105;1203600;409;1338000;28;191400;45;444600;369;874200;17;46200;94;183600;303;73200;19;25800;0;0;10;11400;2;2400;17;12000;0;0;14;9600;2;1200;105;1276200;0;0;125;2097600;42;174000;0;0;0;0;0;0;0;0;201;1506600;10;48600
24.03.2022 14:00;106;1177800;417;1413600;19;75600;46;395400;396;824400;10;22200;102;166800;1041;154200;11;9000;0;0;14;24000;1;600;17;11400;1;600;20;15600;1;600;74;799800;0;0;125;2118600;33;184200;0;0;0;0;0;0;0;0;203;1433400;4;9000
24.03.2022 15:00;143;1860000;471;1128600;31;193200;107;807000;405;807600;13;18600;132;254400;563;151800;10;6600;0;0;11;19200;4;3000;14;9600;1;600;21;16200;3;1800;85;1276800;0;0;121;2025600;41;165600;0;0;0;0;0;0;0;0;216;1446600;9;21000
24.03.2022 16:00;148;1878600;486;931800;36;137400;67;754200;423;917400;20;10800;132;224400;1038;208200;19;18600;2;2400;11;15600;1;600;18;12000;2;2400;15;9600;1;600;84;1435800;0;0;105;1801800;47;133200;0;0;0;0;0;0;0;0;252;1510200;10;13200
24.03.2022 17:00;136;1653000;469;833400;49;79200;90;502200;386;690600;22;63600;114;235800;681;216000;9;5400;1;600;8;6600;0;0;21;15000;1;600;12;7200;3;2400;90;1286400;0;0;103;1576800;47;93000;0;0;0;0;0;0;0;0;269;1332600;18;29400
24.03.2022 18:00;122;1590000;434;754200;28;46200;69;871800;331;631200;28;8400;102;202800;68;108600;6;3600;0;0;11;7800;2;1200;14;9600;1;600;12;7200;1;600;87;1216200;0;0;92;1587000;28;70800;0;0;0;0;0;0;0;0;221;1116600;5;19200
24.03.2022 19:00;92;1426200;298;575400;30;60600;45;559200;256;412800;7;21000;83;169800;71;82800;5;3000;0;0;5;3000;1;600;15;9600;1;600;8;5400;1;600;66;485400;0;0;126;1069800;25;70200;0;0;0;0;0;0;0;0;170;825000;7;9000
24.03.2022 20:00;66;720000;205;518400;21;76200;32;215400;166;350400;9;18600;60;72600;116;33000;1;1200;0;0;6;4800;0;0;6;3600;0;0;5;3600;0;0;54;365400;0;0;140;864600;16;33000;0;0;0;0;0;0;0;0;148;564600;7;23400
24.03.2022 21:00;69;775200;180;358200;10;3000;12;259800;103;163800;7;3000;58;56400;218;34200;2;1200;0;0;2;1200;0;0;7;4200;0;0;5;3000;0;0;49;293400;0;0;141;629400;3;10200;0;0;0;0;0;0;0;0;90;307800;4;6000
24.03.2022 22:00;27;93000;141;264600;13;25200;11;40800;113;186000;4;600;27;29400;400;47400;1;600;0;0;0;0;0;0;3;2400;0;0;1;600;0;0;22;80400;0;0;120;457200;7;16800;0;0;0;0;0;0;0;0;106;363000;1;1200
24.03.2022 23:00;19;126600;66;134400;3;3000;8;49800;51;73200;4;1800;24;18000;202;23400;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;21;79200;0;0;66;229800;3;15000;0;0;0;0;0;0;0;0;60;161400;2;3600
25.03.2022 00:00;6;17400;45;30600;3;600;3;20400;33;54000;0;0;5;3600;169;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;18000;0;0;41;132000;5;6000;0;0;0;0;0;0;0;0;32;103800;0;0
25.03.2022 01:00;5;43800;19;13200;1;0;3;9600;24;31200;2;0;5;6000;280;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;20400;0;0;19;66600;4;4200;0;0;0;0;0;0;0;0;25;62400;0;0
25.03.2022 02:00;4;9600;14;18600;1;0;2;600;11;10800;0;0;3;2400;71;4800;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;3;15000;0;0;14;47400;0;0;0;0;0;0;0;0;0;0;12;30600;0;0
25.03.2022 03:00;5;15600;14;2400;2;600;1;9600;4;1800;0;0;3;2400;28;2400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9600;0;0;15;36600;0;0;0;0;0;0;0;0;0;0;6;14400;0;0
25.03.2022 04:00;0;0;18;12000;3;1800;0;0;34;16200;1;0;0;0;30;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;49800;2;4800;0;0;0;0;0;0;0;0;31;88200;2;600
25.03.2022 05:00;13;29400;63;99000;2;600;3;13800;175;148200;12;12600;15;12000;12;4200;1;600;1;600;1;600;0;0;2;1200;0;0;2;1200;0;0;7;31200;0;0;54;189600;1;1200;0;0;0;0;0;0;0;0;116;435600;8;9600
25.03.2022 06:00;26;418800;129;244800;7;1800;12;217200;267;310200;15;10800;32;25200;16;8400;2;1800;0;0;1;600;0;0;1;600;0;0;4;2400;0;0;15;165600;0;0;98;459000;9;19800;0;0;0;0;0;0;0;0;176;725400;16;22800
25.03.2022 07:00;63;1215600;293;562200;23;111600;87;713400;505;644400;11;7200;58;107400;69;64200;3;2400;0;0;4;7200;0;0;19;16200;1;600;6;4200;0;0;50;503400;0;0;152;946200;40;99000;0;0;0;0;0;0;0;0;243;1336200;8;12600
25.03.2022 08:00;68;1197600;296;574200;33;45600;69;518400;440;678600;13;3600;63;81600;90;49200;8;5400;0;0;1;1200;0;0;6;3600;0;0;5;3000;0;0;55;667800;0;0;167;938400;41;79800;0;0;0;0;0;0;0;0;224;1272600;9;11400
25.03.2022 09:00;70;994800;333;874200;24;60600;63;734400;370;840000;14;21000;66;100200;141;67200;9;6000;1;1200;3;1800;0;0;15;11400;1;600;8;5400;0;0;58;475800;0;0;156;1403400;37;124200;0;0;0;0;0;0;0;0;194;1359000;16;22200
25.03.2022 10:00;89;1072800;366;1191600;12;179400;60;459000;398;811800;22;51000;85;156000;145;55200;7;4200;0;0;2;1800;1;1200;11;6600;0;0;12;7800;2;1800;59;624600;0;0;137;1806600;32;96600;0;0;0;0;0;0;0;0;217;1606200;19;37200
25.03.2022 11:00;127;1380600;391;1305000;35;244800;56;622200;397;852000;13;72600;113;163800;304;98400;5;3600;1;600;9;7800;1;600;15;9000;2;2400;13;9600;2;1800;92;928800;0;0;127;2011800;49;160200;0;0;0;0;0;0;0;0;200;1487400;12;30600
25.03.2022 12:00;156;1981200;516;1857600;56;303600;68;788400;442;822600;20;13200;141;274200;93;77400;7;3600;2;1800;6;6600;0;0;17;10800;1;600;9;6600;0;0;78;1606800;0;0;96;2767200;79;440400;0;0;0;0;0;0;0;0;234;1395600;10;12000
25.03.2022 13:00;130;1767600;537;1246200;37;37200;56;378000;435;820200;19;30600;138;251400;69;71400;16;21000;0;0;3;1800;3;2400;22;16800;1;600;13;7800;3;1800;69;1544400;0;0;106;2176200;72;252600;0;0;0;0;0;0;0;0;261;1437600;13;16800
